gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,cogsq,costat
027965,2006-06-30,2006,1,INDL,C,D,STD,MCHP,USD,2006Q2,2006Q1,75.5540,A
027965,2006-09-30,2006,2,INDL,C,D,STD,MCHP,USD,2006Q3,2006Q2,76.2820,A
027965,2006-12-31,2006,3,INDL,C,D,STD,MCHP,USD,2006Q4,2006Q3,71.7120,A
027965,2007-03-31,2006,4,INDL,C,D,STD,MCHP,USD,2007Q1,2006Q4,75.1960,A
027965,2007-06-30,2007,1,INDL,C,D,STD,MCHP,USD,2007Q2,2007Q1,78.6290,A
027965,2007-09-30,2007,2,INDL,C,D,STD,MCHP,USD,2007Q3,2007Q2,78.0420,A
027965,2007-12-31,2007,3,INDL,C,D,STD,MCHP,USD,2007Q4,2007Q3,75.7390,A
027965,2008-03-31,2007,4,INDL,C,D,STD,MCHP,USD,2008Q1,2007Q4,78.3130,A
027965,2008-06-30,2008,1,INDL,C,D,STD,MCHP,USD,2008Q2,2008Q1,80.8090,A
027965,2008-09-30,2008,2,INDL,C,D,STD,MCHP,USD,2008Q3,2008Q2,81.1380,A
027965,2008-12-31,2008,3,INDL,C,D,STD,MCHP,USD,2008Q4,2008Q3,63.3500,A
027965,2009-03-31,2008,4,INDL,C,D,STD,MCHP,USD,2009Q1,2008Q4,65.4500,A
027965,2009-06-30,2009,1,INDL,C,D,STD,MCHP,USD,2009Q2,2009Q1,73.8550,A
027965,2009-09-30,2009,2,INDL,C,D,STD,MCHP,USD,2009Q3,2009Q2,80.6820,A
027965,2009-12-31,2009,3,INDL,C,D,STD,MCHP,USD,2009Q4,2009Q3,81.6660,A
027965,2010-03-31,2009,4,INDL,C,D,STD,MCHP,USD,2010Q1,2009Q4,87.2270,A
027965,2010-06-30,2010,1,INDL,C,D,STD,MCHP,USD,2010Q2,2010Q1,124.5190,A
027965,2010-09-30,2010,2,INDL,C,D,STD,MCHP,USD,2010Q3,2010Q2,129.4530,A
027965,2010-12-31,2010,3,INDL,C,D,STD,MCHP,USD,2010Q4,2010Q3,124.2500,A
027965,2011-03-31,2010,4,INDL,C,D,STD,MCHP,USD,2011Q1,2010Q4,127.9350,A
027965,2011-06-30,2011,1,INDL,C,D,STD,MCHP,USD,2011Q2,2011Q1,130.4790,A
027965,2011-09-30,2011,2,INDL,C,D,STD,MCHP,USD,2011Q3,2011Q2,121.4250,A
027965,2011-12-31,2011,3,INDL,C,D,STD,MCHP,USD,2011Q4,2011Q3,121.7040,A
027965,2012-03-31,2011,4,INDL,C,D,STD,MCHP,USD,2012Q1,2011Q4,121.8130,A
027965,2012-06-30,2012,1,INDL,C,D,STD,MCHP,USD,2012Q2,2012Q1,126.1380,A
027965,2012-09-30,2012,2,INDL,C,D,STD,MCHP,USD,2012Q3,2012Q2,165.7500,A
027965,2012-12-31,2012,3,INDL,C,D,STD,MCHP,USD,2012Q4,2012Q3,191.3180,A
027965,2013-03-31,2012,4,INDL,C,D,STD,MCHP,USD,2013Q1,2012Q4,167.3980,A
027965,2013-06-30,2013,1,INDL,C,D,STD,MCHP,USD,2013Q2,2013Q1,173.4850,A
027965,2013-09-30,2013,2,INDL,C,D,STD,MCHP,USD,2013Q3,2013Q2,179.4980,A
027965,2013-12-31,2013,3,INDL,C,D,STD,MCHP,USD,2013Q4,2013Q3,176.2140,A
027965,2014-03-31,2013,4,INDL,C,D,STD,MCHP,USD,2014Q1,2013Q4,178.6720,A
027965,2014-06-30,2014,1,INDL,C,D,STD,MCHP,USD,2014Q2,2014Q1,190.2020,A
027965,2014-09-30,2014,2,INDL,C,D,STD,MCHP,USD,2014Q3,2014Q2,200.7110,A
027965,2014-12-31,2014,3,INDL,C,D,STD,MCHP,USD,2014Q4,2014Q3,196.8390,A
027965,2015-03-31,2014,4,INDL,C,D,STD,MCHP,USD,2015Q1,2014Q4,201.9650,A
027965,2015-06-30,2015,1,INDL,C,D,STD,MCHP,USD,2015Q2,2015Q1,198.6290,A
027965,2015-09-30,2015,2,INDL,C,D,STD,MCHP,USD,2015Q3,2015Q2,204.0830,A
027965,2015-12-31,2015,3,INDL,C,D,STD,MCHP,USD,2015Q4,2015Q3,201.9430,A
027965,2016-03-31,2015,4,INDL,C,D,STD,MCHP,USD,2016Q1,2015Q4,209.2940,A
027965,2016-06-30,2016,1,INDL,C,D,STD,MCHP,USD,2016Q2,2016Q1,327.4630,A
027965,2016-09-30,2016,2,INDL,C,D,STD,MCHP,USD,2016Q3,2016Q2,344.0430,A
027965,2016-12-31,2016,3,INDL,C,D,STD,MCHP,USD,2016Q4,2016Q3,321.9220,A
027965,2017-03-31,2016,4,INDL,C,D,STD,MCHP,USD,2017Q1,2016Q4,335.8680,A
027965,2017-06-30,2017,1,INDL,C,D,STD,MCHP,USD,2017Q2,2017Q1,356.7460,A
027965,2017-09-30,2017,2,INDL,C,D,STD,MCHP,USD,2017Q3,2017Q2,366.4030,A
027965,2017-12-31,2017,3,INDL,C,D,STD,MCHP,USD,2017Q4,2017Q3,353.4730,A
027965,2018-03-31,2017,4,INDL,C,D,STD,MCHP,USD,2018Q1,2017Q4,353.0780,A
027965,2018-06-30,2018,1,INDL,C,D,STD,MCHP,USD,2018Q2,2018Q1,423.8000,A
027965,2018-09-30,2018,2,INDL,C,D,STD,MCHP,USD,2018Q3,2018Q2,509.4000,A
027965,2018-12-31,2018,3,INDL,C,D,STD,MCHP,USD,2018Q4,2018Q3,472.1000,A
027965,2019-03-31,2018,4,INDL,C,D,STD,MCHP,USD,2019Q1,2018Q4,453.8000,A
027965,2019-06-30,2019,1,INDL,C,D,STD,MCHP,USD,2019Q2,2019Q1,459.0000,A
027965,2019-09-30,2019,2,INDL,C,D,STD,MCHP,USD,2019Q3,2019Q2,468.4000,A
027965,2019-12-31,2019,3,INDL,C,D,STD,MCHP,USD,2019Q4,2019Q3,458.0000,A
027965,2020-03-31,2019,4,INDL,C,D,STD,MCHP,USD,2020Q1,2019Q4,465.6000,A
027965,2020-06-30,2020,1,INDL,C,D,STD,MCHP,USD,2020Q2,2020Q1,465.6000,A
027965,2020-09-30,2020,2,INDL,C,D,STD,MCHP,USD,2020Q3,2020Q2,460.0000,A
027965,2020-12-31,2020,3,INDL,C,D,STD,MCHP,USD,2020Q4,2020Q3,463.6000,A
027965,2021-03-31,2020,4,INDL,C,D,STD,MCHP,USD,2021Q1,2020Q4,491.8000,A
027965,2021-06-30,2021,1,INDL,C,D,STD,MCHP,USD,2021Q2,2021Q1,517.9000,A
027965,2021-09-30,2021,2,INDL,C,D,STD,MCHP,USD,2021Q3,2021Q2,534.6000,A
027965,2021-12-31,2021,3,INDL,C,D,STD,MCHP,USD,2021Q4,2021Q3,536.1000,A
027965,2022-03-31,2021,4,INDL,C,D,STD,MCHP,USD,2022Q1,2021Q4,561.2000,A
027965,2022-06-30,2022,1,INDL,C,D,STD,MCHP,USD,2022Q2,2022Q1,578.7000,A
027965,2022-09-30,2022,2,INDL,C,D,STD,MCHP,USD,2022Q3,2022Q2,607.8000,A
027965,2022-12-31,2022,3,INDL,C,D,STD,MCHP,USD,2022Q4,2022Q3,638.8000,A
027965,2023-03-31,2022,4,INDL,C,D,STD,MCHP,USD,2023Q1,2022Q4,655.0000,A
027965,2023-06-30,2023,1,INDL,C,D,STD,MCHP,USD,2023Q2,2023Q1,676.7000,A
028034,2000-03-31,2000,1,INDL,C,D,STD,CB,USD,2000Q1,2000Q1,1060.1330,A
028034,2000-06-30,2000,2,INDL,C,D,STD,CB,USD,2000Q2,2000Q2,1114.7030,A
028034,2000-09-30,2000,3,INDL,C,D,STD,CB,USD,2000Q3,2000Q3,1119.0570,A
028034,2000-12-31,2000,4,INDL,C,D,STD,CB,USD,2000Q4,2000Q4,1035.6040,A
028034,2001-03-31,2001,1,INDL,C,D,STD,CB,USD,2001Q1,2001Q1,1313.5260,A
028034,2001-06-30,2001,2,INDL,C,D,STD,CB,USD,2001Q2,2001Q2,1378.8270,A
028034,2001-09-30,2001,3,INDL,C,D,STD,CB,USD,2001Q3,2001Q3,1981.5300,A
028034,2001-12-31,2001,4,INDL,C,D,STD,CB,USD,2001Q4,2001Q4,1794.9210,A
028034,2002-03-31,2002,1,INDL,C,D,STD,CB,USD,2002Q1,2002Q1,1271.1390,A
028034,2002-06-30,2002,2,INDL,C,D,STD,CB,USD,2002Q2,2002Q2,1448.1940,A
028034,2002-09-30,2002,3,INDL,C,D,STD,CB,USD,2002Q3,2002Q3,1891.1700,A
028034,2002-12-31,2002,4,INDL,C,D,STD,CB,USD,2002Q4,2002Q4,2358.1460,A
028034,2003-03-31,2003,1,INDL,C,D,STD,CB,USD,2003Q1,2003Q1,1887.0520,A
028034,2003-06-30,2003,2,INDL,C,D,STD,CB,USD,2003Q2,2003Q2,2123.7820,A
028034,2003-09-30,2003,3,INDL,C,D,STD,CB,USD,2003Q3,2003Q3,2200.5110,A
028034,2003-12-31,2003,4,INDL,C,D,STD,CB,USD,2003Q4,2003Q4,2587.7550,A
028034,2004-03-31,2004,1,INDL,C,D,STD,CB,USD,2004Q1,2004Q1,2253.7570,A
028034,2004-06-30,2004,2,INDL,C,D,STD,CB,USD,2004Q2,2004Q2,2470.9220,A
028034,2004-09-30,2004,3,INDL,C,D,STD,CB,USD,2004Q3,2004Q3,2968.1560,A
028034,2004-12-31,2004,4,INDL,C,D,STD,CB,USD,2004Q4,2004Q4,3002.6760,A
028034,2005-03-31,2005,1,INDL,C,D,STD,CB,USD,2005Q1,2005Q1,2548.3270,A
028034,2005-06-30,2005,2,INDL,C,D,STD,CB,USD,2005Q2,2005Q2,2625.6730,A
028034,2005-09-30,2005,3,INDL,C,D,STD,CB,USD,2005Q3,2005Q3,3573.0000,A
028034,2005-12-31,2005,4,INDL,C,D,STD,CB,USD,2005Q4,2005Q4,2898.0000,A
028034,2006-03-31,2006,1,INDL,C,D,STD,CB,USD,2006Q1,2006Q1,2444.0000,A
028034,2006-06-30,2006,2,INDL,C,D,STD,CB,USD,2006Q2,2006Q2,2549.0000,A
028034,2006-09-30,2006,3,INDL,C,D,STD,CB,USD,2006Q3,2006Q3,2637.0000,A
028034,2006-12-31,2006,4,INDL,C,D,STD,CB,USD,2006Q4,2006Q4,2654.0000,A
028034,2007-03-31,2007,1,INDL,C,D,STD,CB,USD,2007Q1,2007Q1,2669.0000,A
028034,2007-06-30,2007,2,INDL,C,D,STD,CB,USD,2007Q2,2007Q2,2616.0000,A
028034,2007-09-30,2007,3,INDL,C,D,STD,CB,USD,2007Q3,2007Q3,2770.0000,A
028034,2007-12-31,2007,4,INDL,C,D,STD,CB,USD,2007Q4,2007Q4,2690.0000,A
028034,2008-03-31,2008,1,INDL,C,D,STD,CB,USD,2008Q1,2008Q1,2485.0000,A
028034,2008-06-30,2008,2,INDL,C,D,STD,CB,USD,2008Q2,2008Q2,3014.0000,A
028034,2008-09-30,2008,3,INDL,C,D,STD,CB,USD,2008Q3,2008Q3,3498.0000,A
028034,2008-12-31,2008,4,INDL,C,D,STD,CB,USD,2008Q4,2008Q4,2877.0000,A
028034,2009-03-31,2009,1,INDL,C,D,STD,CB,USD,2009Q1,2009Q1,2819.0000,A
028034,2009-06-30,2009,2,INDL,C,D,STD,CB,USD,2009Q2,2009Q2,2879.0000,A
028034,2009-09-30,2009,3,INDL,C,D,STD,CB,USD,2009Q3,2009Q3,2985.0000,A
028034,2009-12-31,2009,4,INDL,C,D,STD,CB,USD,2009Q4,2009Q4,3021.0000,A
028034,2010-03-31,2010,1,INDL,C,D,STD,CB,USD,2010Q1,2010Q1,3027.0000,A
028034,2010-06-30,2010,2,INDL,C,D,STD,CB,USD,2010Q2,2010Q2,2894.0000,A
028034,2010-09-30,2010,3,INDL,C,D,STD,CB,USD,2010Q3,2010Q3,3026.0000,A
028034,2010-12-31,2010,4,INDL,C,D,STD,CB,USD,2010Q4,2010Q4,3212.0000,A
028034,2011-03-31,2011,1,INDL,C,D,STD,CB,USD,2011Q1,2011Q1,3424.0000,A
028034,2011-06-30,2011,2,INDL,C,D,STD,CB,USD,2011Q2,2011Q2,3475.0000,A
028034,2011-09-30,2011,3,INDL,C,D,STD,CB,USD,2011Q3,2011Q3,4030.0000,A
028034,2011-12-31,2011,4,INDL,C,D,STD,CB,USD,2011Q4,2011Q4,3581.0000,A
028034,2012-03-31,2012,1,INDL,C,D,STD,CB,USD,2012Q1,2012Q1,3059.0000,A
028034,2012-06-30,2012,2,INDL,C,D,STD,CB,USD,2012Q2,2012Q2,3371.0000,A
028034,2012-09-30,2012,3,INDL,C,D,STD,CB,USD,2012Q3,2012Q3,4324.0000,A
028034,2012-12-31,2012,4,INDL,C,D,STD,CB,USD,2012Q4,2012Q4,4035.0000,A
028034,2013-03-31,2013,1,INDL,C,D,STD,CB,USD,2013Q1,2013Q1,3234.0000,A
028034,2013-06-30,2013,2,INDL,C,D,STD,CB,USD,2013Q2,2013Q2,3618.0000,A
028034,2013-09-30,2013,3,INDL,C,D,STD,CB,USD,2013Q3,2013Q3,4071.0000,A
028034,2013-12-31,2013,4,INDL,C,D,STD,CB,USD,2013Q4,2013Q4,3958.0000,A
028034,2014-03-31,2014,1,INDL,C,D,STD,CB,USD,2014Q1,2014Q1,3563.0000,A
028034,2014-06-30,2014,2,INDL,C,D,STD,CB,USD,2014Q2,2014Q2,3891.0000,A
028034,2014-09-30,2014,3,INDL,C,D,STD,CB,USD,2014Q3,2014Q3,4221.0000,A
028034,2014-12-31,2014,4,INDL,C,D,STD,CB,USD,2014Q4,2014Q4,3939.0000,A
028034,2015-03-31,2015,1,INDL,C,D,STD,CB,USD,2015Q1,2015Q1,3558.0000,A
028034,2015-06-30,2015,2,INDL,C,D,STD,CB,USD,2015Q2,2015Q2,3935.0000,A
028034,2015-09-30,2015,3,INDL,C,D,STD,CB,USD,2015Q3,2015Q3,4128.0000,A
028034,2015-12-31,2015,4,INDL,C,D,STD,CB,USD,2015Q4,2015Q4,3807.0000,A
028034,2016-03-31,2016,1,INDL,C,D,STD,CB,USD,2016Q1,2016Q1,5993.0000,A
028034,2016-06-30,2016,2,INDL,C,D,STD,CB,USD,2016Q2,2016Q2,6799.0000,A
028034,2016-09-30,2016,3,INDL,C,D,STD,CB,USD,2016Q3,2016Q3,6716.0000,A
028034,2016-12-31,2016,4,INDL,C,D,STD,CB,USD,2016Q4,2016Q4,6268.0000,A
028034,2017-03-31,2017,1,INDL,C,D,STD,CB,USD,2017Q1,2017Q1,6097.0000,A
028034,2017-06-30,2017,2,INDL,C,D,STD,CB,USD,2017Q2,2017Q2,6544.0000,A
028034,2017-09-30,2017,3,INDL,C,D,STD,CB,USD,2017Q3,2017Q3,8689.0000,A
028034,2017-12-31,2017,4,INDL,C,D,STD,CB,USD,2017Q4,2017Q4,6709.0000,A
028034,2018-03-31,2018,1,INDL,C,D,STD,CB,USD,2018Q1,2018Q1,6497.0000,A
028034,2018-06-30,2018,2,INDL,C,D,STD,CB,USD,2018Q2,2018Q2,6937.0000,A
028034,2018-09-30,2018,3,INDL,C,D,STD,CB,USD,2018Q3,2018Q3,7308.0000,A
028034,2018-12-31,2018,4,INDL,C,D,STD,CB,USD,2018Q4,2018Q4,7064.0000,A
028034,2019-03-31,2019,1,INDL,C,D,STD,CB,USD,2019Q1,2019Q1,6550.0000,A
028034,2019-06-30,2019,2,INDL,C,D,STD,CB,USD,2019Q2,2019Q2,7261.0000,A
028034,2019-09-30,2019,3,INDL,C,D,STD,CB,USD,2019Q3,2019Q3,7646.0000,A
028034,2019-12-31,2019,4,INDL,C,D,STD,CB,USD,2019Q4,2019Q4,7524.0000,A
028034,2020-03-31,2020,1,INDL,C,D,STD,CB,USD,2020Q1,2020Q1,7049.0000,A
028034,2020-06-30,2020,2,INDL,C,D,STD,CB,USD,2020Q2,2020Q2,9198.0000,A
028034,2020-09-30,2020,3,INDL,C,D,STD,CB,USD,2020Q3,2020Q3,8487.0000,A
028034,2020-12-31,2020,4,INDL,C,D,STD,CB,USD,2020Q4,2020Q4,7598.0000,A
028034,2021-03-31,2021,1,INDL,C,D,STD,CB,USD,2021Q1,2021Q1,7706.0000,A
028034,2021-06-30,2021,2,INDL,C,D,STD,CB,USD,2021Q2,2021Q2,7742.0000,A
028034,2021-09-30,2021,3,INDL,C,D,STD,CB,USD,2021Q3,2021Q3,9440.0000,A
028034,2021-12-31,2021,4,INDL,C,D,STD,CB,USD,2021Q4,2021Q4,8151.0000,A
028034,2022-03-31,2022,1,INDL,C,D,STD,CB,USD,2022Q1,2022Q1,7509.0000,A
028034,2022-06-30,2022,2,INDL,C,D,STD,CB,USD,2022Q2,2022Q2,8187.0000,A
028034,2022-09-30,2022,3,INDL,C,D,STD,CB,USD,2022Q3,2022Q3,10698.0000,A
028034,2022-12-31,2022,4,INDL,C,D,STD,CB,USD,2022Q4,2022Q4,9507.0000,A
028034,2023-03-31,2023,1,INDL,C,D,STD,CB,USD,2023Q1,2023Q1,8900.0000,A
028034,2023-06-30,2023,2,INDL,C,D,STD,CB,USD,2023Q2,2023Q2,9574.0000,A
028180,2000-03-31,2000,1,INDL,C,D,STD,ORLY,USD,2000Q1,2000Q1,111.0520,A
028180,2000-06-30,2000,2,INDL,C,D,STD,ORLY,USD,2000Q2,2000Q2,129.0980,A
028180,2000-09-30,2000,3,INDL,C,D,STD,ORLY,USD,2000Q3,2000Q3,145.5720,A
028180,2000-12-31,2000,4,INDL,C,D,STD,ORLY,USD,2000Q4,2000Q4,121.9980,A
028180,2001-03-31,2001,1,INDL,C,D,STD,ORLY,USD,2001Q1,2001Q1,136.6370,A
028180,2001-06-30,2001,2,INDL,C,D,STD,ORLY,USD,2001Q2,2001Q2,162.8870,A
028180,2001-09-30,2001,3,INDL,C,D,STD,ORLY,USD,2001Q3,2001Q3,168.7090,A
028180,2001-12-31,2001,4,INDL,C,D,STD,ORLY,USD,2001Q4,2001Q4,156.0610,A
028180,2002-03-31,2002,1,INDL,C,D,STD,ORLY,USD,2002Q1,2002Q1,160.9770,A
028180,2002-06-30,2002,2,INDL,C,D,STD,ORLY,USD,2002Q2,2002Q2,190.0490,A
028180,2002-09-30,2002,3,INDL,C,D,STD,ORLY,USD,2002Q3,2002Q3,197.6920,A
028180,2002-12-31,2002,4,INDL,C,D,STD,ORLY,USD,2002Q4,2002Q4,173.4650,A
028180,2003-03-31,2003,1,INDL,C,D,STD,ORLY,USD,2003Q1,2003Q1,188.1480,A
028180,2003-06-30,2003,2,INDL,C,D,STD,ORLY,USD,2003Q2,2003Q2,217.1880,A
028180,2003-09-30,2003,3,INDL,C,D,STD,ORLY,USD,2003Q3,2003Q3,225.8780,A
028180,2003-12-31,2003,4,INDL,C,D,STD,ORLY,USD,2003Q4,2003Q4,201.0510,A
028180,2004-03-31,2004,1,INDL,C,D,STD,ORLY,USD,2004Q1,2004Q1,222.8070,A
028180,2004-06-30,2004,2,INDL,C,D,STD,ORLY,USD,2004Q2,2004Q2,234.0620,A
028180,2004-09-30,2004,3,INDL,C,D,STD,ORLY,USD,2004Q3,2004Q3,244.4810,A
028180,2004-12-31,2004,4,INDL,C,D,STD,ORLY,USD,2004Q4,2004Q4,222.4010,A
028180,2005-03-31,2005,1,INDL,C,D,STD,ORLY,USD,2005Q1,2005Q1,256.8250,A
028180,2005-06-30,2005,2,INDL,C,D,STD,ORLY,USD,2005Q2,2005Q2,278.4710,A
028180,2005-09-30,2005,3,INDL,C,D,STD,ORLY,USD,2005Q3,2005Q3,291.7630,A
028180,2005-12-31,2005,4,INDL,C,D,STD,ORLY,USD,2005Q4,2005Q4,268.5280,A
028180,2006-03-31,2006,1,INDL,C,D,STD,ORLY,USD,2006Q1,2006Q1,288.0080,A
028180,2006-06-30,2006,2,INDL,C,D,STD,ORLY,USD,2006Q2,2006Q2,314.5540,A
028180,2006-09-30,2006,3,INDL,C,D,STD,ORLY,USD,2006Q3,2006Q3,317.2710,A
028180,2006-12-31,2006,4,INDL,C,D,STD,ORLY,USD,2006Q4,2006Q4,291.7400,A
028180,2007-03-31,2007,1,INDL,C,D,STD,ORLY,USD,2007Q1,2007Q1,326.4280,A
028180,2007-06-30,2007,2,INDL,C,D,STD,ORLY,USD,2007Q2,2007Q2,337.3300,A
028180,2007-09-30,2007,3,INDL,C,D,STD,ORLY,USD,2007Q3,2007Q3,347.2900,A
028180,2007-12-31,2007,4,INDL,C,D,STD,ORLY,USD,2007Q4,2007Q4,311.8680,A
028180,2008-03-31,2008,1,INDL,C,D,STD,ORLY,USD,2008Q1,2008Q1,336.2340,A
028180,2008-06-30,2008,2,INDL,C,D,STD,ORLY,USD,2008Q2,2008Q2,365.2940,A
028180,2008-09-30,2008,3,INDL,C,D,STD,ORLY,USD,2008Q3,2008Q3,572.8450,A
028180,2008-12-31,2008,4,INDL,C,D,STD,ORLY,USD,2008Q4,2008Q4,557.7090,A
028180,2009-03-31,2009,1,INDL,C,D,STD,ORLY,USD,2009Q1,2009Q1,585.0470,A
028180,2009-06-30,2009,2,INDL,C,D,STD,ORLY,USD,2009Q2,2009Q2,609.5510,A
028180,2009-09-30,2009,3,INDL,C,D,STD,ORLY,USD,2009Q3,2009Q3,610.6480,A
028180,2009-12-31,2009,4,INDL,C,D,STD,ORLY,USD,2009Q4,2009Q4,567.1090,A
028180,2010-03-31,2010,1,INDL,C,D,STD,ORLY,USD,2010Q1,2010Q1,621.7850,A
028180,2010-06-30,2010,2,INDL,C,D,STD,ORLY,USD,2010Q2,2010Q2,668.6060,A
028180,2010-09-30,2010,3,INDL,C,D,STD,ORLY,USD,2010Q3,2010Q3,691.6780,A
028180,2010-12-31,2010,4,INDL,C,D,STD,ORLY,USD,2010Q4,2010Q4,633.0220,A
028180,2011-03-31,2011,1,INDL,C,D,STD,ORLY,USD,2011Q1,2011Q1,672.5230,A
028180,2011-06-30,2011,2,INDL,C,D,STD,ORLY,USD,2011Q2,2011Q2,717.6910,A
028180,2011-09-30,2011,3,INDL,C,D,STD,ORLY,USD,2011Q3,2011Q3,736.9340,A
028180,2011-12-31,2011,4,INDL,C,D,STD,ORLY,USD,2011Q4,2011Q4,651.7390,A
028180,2012-03-31,2012,1,INDL,C,D,STD,ORLY,USD,2012Q1,2012Q1,722.3790,A
028180,2012-06-30,2012,2,INDL,C,D,STD,ORLY,USD,2012Q2,2012Q2,737.1910,A
028180,2012-09-30,2012,3,INDL,C,D,STD,ORLY,USD,2012Q3,2012Q3,750.3990,A
028180,2012-12-31,2012,4,INDL,C,D,STD,ORLY,USD,2012Q4,2012Q4,691.9910,A
028180,2013-03-31,2013,1,INDL,C,D,STD,ORLY,USD,2013Q1,2013Q1,740.8670,A
028180,2013-06-30,2013,2,INDL,C,D,STD,ORLY,USD,2013Q2,2013Q2,796.4910,A
028180,2013-09-30,2013,3,INDL,C,D,STD,ORLY,USD,2013Q3,2013Q3,801.3730,A
028180,2013-12-31,2013,4,INDL,C,D,STD,ORLY,USD,2013Q4,2013Q4,753.8250,A
028180,2014-03-31,2014,1,INDL,C,D,STD,ORLY,USD,2014Q1,2014Q1,802.7500,A
028180,2014-06-30,2014,2,INDL,C,D,STD,ORLY,USD,2014Q2,2014Q2,848.6840,A
028180,2014-09-30,2014,3,INDL,C,D,STD,ORLY,USD,2014Q3,2014Q3,860.1600,A
028180,2014-12-31,2014,4,INDL,C,D,STD,ORLY,USD,2014Q4,2014Q4,801.3810,A
028180,2015-03-31,2015,1,INDL,C,D,STD,ORLY,USD,2015Q1,2015Q1,859.9940,A
028180,2015-06-30,2015,2,INDL,C,D,STD,ORLY,USD,2015Q2,2015Q2,925.6700,A
028180,2015-09-30,2015,3,INDL,C,D,STD,ORLY,USD,2015Q3,2015Q3,938.8890,A
028180,2015-12-31,2015,4,INDL,C,D,STD,ORLY,USD,2015Q4,2015Q4,869.2220,A
028180,2016-03-31,2016,1,INDL,C,D,STD,ORLY,USD,2016Q1,2016Q1,945.7930,A
028180,2016-06-30,2016,2,INDL,C,D,STD,ORLY,USD,2016Q2,2016Q2,995.8580,A
028180,2016-09-30,2016,3,INDL,C,D,STD,ORLY,USD,2016Q3,2016Q3,995.9120,A
028180,2016-12-31,2016,4,INDL,C,D,STD,ORLY,USD,2016Q4,2016Q4,928.6560,A
028180,2017-03-31,2017,1,INDL,C,D,STD,ORLY,USD,2017Q1,2017Q1,968.1040,A
028180,2017-06-30,2017,2,INDL,C,D,STD,ORLY,USD,2017Q2,2017Q2,1032.8160,A
028180,2017-09-30,2017,3,INDL,C,D,STD,ORLY,USD,2017Q3,2017Q3,1050.9950,A
028180,2017-12-31,2017,4,INDL,C,D,STD,ORLY,USD,2017Q4,2017Q4,971.2830,A
028180,2018-03-31,2018,1,INDL,C,D,STD,ORLY,USD,2018Q1,2018Q1,1011.5030,A
028180,2018-06-30,2018,2,INDL,C,D,STD,ORLY,USD,2018Q2,2018Q2,1106.5630,A
028180,2018-09-30,2018,3,INDL,C,D,STD,ORLY,USD,2018Q3,2018Q3,1104.4360,A
028180,2018-12-31,2018,4,INDL,C,D,STD,ORLY,USD,2018Q4,2018Q4,1015.0230,A
028180,2019-03-31,2019,1,INDL,C,D,STD,ORLY,USD,2019Q1,2019Q1,1067.3540,A
028180,2019-06-30,2019,2,INDL,C,D,STD,ORLY,USD,2019Q2,2019Q2,1153.2760,A
028180,2019-09-30,2019,3,INDL,C,D,STD,ORLY,USD,2019Q3,2019Q3,1175.8910,A
028180,2019-12-31,2019,4,INDL,C,D,STD,ORLY,USD,2019Q4,2019Q4,1087.8980,A
028180,2020-03-31,2020,1,INDL,C,D,STD,ORLY,USD,2020Q1,2020Q1,1106.6180,A
028180,2020-06-30,2020,2,INDL,C,D,STD,ORLY,USD,2020Q2,2020Q2,1376.5050,A
028180,2020-09-30,2020,3,INDL,C,D,STD,ORLY,USD,2020Q3,2020Q3,1447.5330,A
028180,2020-12-31,2020,4,INDL,C,D,STD,ORLY,USD,2020Q4,2020Q4,1273.5100,A
028180,2021-03-31,2021,1,INDL,C,D,STD,ORLY,USD,2021Q1,2021Q1,1370.3470,A
028180,2021-06-30,2021,2,INDL,C,D,STD,ORLY,USD,2021Q2,2021Q2,1560.0630,A
028180,2021-09-30,2021,3,INDL,C,D,STD,ORLY,USD,2021Q3,2021Q3,1582.5930,A
028180,2021-12-31,2021,4,INDL,C,D,STD,ORLY,USD,2021Q4,2021Q4,1466.3940,A
028180,2022-03-31,2022,1,INDL,C,D,STD,ORLY,USD,2022Q1,2022Q1,1505.0160,A
028180,2022-06-30,2022,2,INDL,C,D,STD,ORLY,USD,2022Q2,2022Q2,1700.8970,A
028180,2022-09-30,2022,3,INDL,C,D,STD,ORLY,USD,2022Q3,2022Q3,1773.6540,A
028180,2022-12-31,2022,4,INDL,C,D,STD,ORLY,USD,2022Q4,2022Q4,1690.6540,A
028180,2023-03-31,2023,1,INDL,C,D,STD,ORLY,USD,2023Q1,2023Q1,1723.7880,A
028180,2023-06-30,2023,2,INDL,C,D,STD,ORLY,USD,2023Q2,2023Q2,1884.4830,A
028191,2000-03-31,2000,1,INDL,C,D,STD,RCL,USD,2000Q1,2000Q1,403.1790,A
028191,2000-06-30,2000,2,INDL,C,D,STD,RCL,USD,2000Q2,2000Q2,390.5990,A
028191,2000-09-30,2000,3,INDL,C,D,STD,RCL,USD,2000Q3,2000Q3,444.8880,A
028191,2000-12-31,2000,4,INDL,C,D,STD,RCL,USD,2000Q4,2000Q4,413.7930,A
028191,2001-03-31,2001,1,INDL,C,D,STD,RCL,USD,2001Q1,2001Q1,456.3390,A
028191,2001-06-30,2001,2,INDL,C,D,STD,RCL,USD,2001Q2,2001Q2,504.0030,A
028191,2001-09-30,2001,3,INDL,C,D,STD,RCL,USD,2001Q3,2001Q3,529.1560,A
