PERMNO,date,TICKER,SHROUT
64936,2009-07-31,D,595252
64936,2009-08-31,D,595252
64936,2009-09-30,D,595252
64936,2009-10-30,D,595252
64936,2009-11-30,D,597241
64936,2009-12-31,D,597241
64936,2010-01-29,D,597241
64936,2010-02-26,D,600108
64936,2010-03-31,D,600108
64936,2010-04-30,D,596054
64936,2010-05-28,D,596054
64936,2010-06-30,D,596054
64936,2010-07-30,D,596054
64936,2010-08-31,D,589131
64936,2010-09-30,D,589131
64936,2010-10-29,D,580508
64936,2010-11-30,D,580508
64936,2010-12-31,D,580508
64936,2011-01-31,D,580508
64936,2011-02-28,D,580849
64936,2011-03-31,D,579566
64936,2011-04-29,D,575798
64936,2011-05-31,D,575798
64936,2011-06-30,D,575798
64936,2011-07-29,D,569209
64936,2011-08-31,D,569209
64936,2011-09-30,D,569209
64936,2011-10-31,D,569611
64936,2011-11-30,D,569611
64936,2011-12-30,D,569611
64936,2012-01-31,D,569611
64936,2012-02-29,D,570127
64936,2012-03-30,D,570623
64936,2012-04-30,D,571499
64936,2012-05-31,D,571499
64936,2012-06-29,D,571499
64936,2012-07-31,D,571499
64936,2012-08-31,D,573352
64936,2012-09-28,D,573352
64936,2012-10-31,D,574610
64936,2012-11-30,D,574610
64936,2012-12-31,D,574610
64936,2013-01-31,D,574610
64936,2013-02-28,D,576310
64936,2013-03-28,D,576673
64936,2013-04-30,D,577676
64936,2013-05-31,D,577676
64936,2013-06-28,D,577676
64936,2013-07-31,D,577676
64936,2013-08-30,D,579020
64936,2013-09-30,D,579020
64936,2013-10-31,D,579020
64936,2013-11-29,D,580436
64936,2013-12-31,D,580436
64936,2014-01-31,D,580436
64936,2014-02-28,D,581483
64936,2014-03-31,D,581604
64936,2014-04-30,D,581608
64936,2014-05-30,D,581608
64936,2014-06-30,D,582000
64936,2014-07-31,D,582668
64936,2014-08-29,D,582668
64936,2014-09-30,D,582668
64936,2014-10-31,D,582668
64936,2014-11-28,D,583911
64936,2014-12-31,D,583911
64936,2015-01-30,D,583911
64936,2015-02-27,D,588138
64936,2015-03-31,D,588376
64936,2015-04-30,D,588376
64936,2015-05-29,D,593473
64936,2015-06-30,D,593473
64936,2015-07-31,D,593473
64936,2015-08-31,D,594322
64936,2015-09-30,D,594322
64936,2015-10-30,D,594322
64936,2015-11-30,D,595334
64936,2015-12-31,D,595334
64936,2016-01-29,D,595334
64936,2016-02-29,D,596419
64936,2016-03-31,D,596727
64936,2016-04-29,D,596727
64936,2016-05-31,D,616218
64936,2016-06-30,D,616218
64936,2016-07-29,D,616218
64936,2016-08-31,D,628000
64936,2016-09-30,D,628000
64936,2016-10-31,D,628000
64936,2016-11-30,D,626750
64936,2016-12-30,D,626750
64936,2017-01-31,D,626750
64936,2017-02-28,D,628115
64936,2017-03-31,D,628232
64936,2017-04-28,D,628232
64936,2017-05-31,D,628986
64936,2017-06-30,D,628986
64936,2017-07-31,D,642586
64936,2017-08-31,D,642586
64936,2017-09-29,D,642586
64936,2017-10-31,D,642586
64936,2017-11-30,D,643530
64936,2017-12-29,D,643530
64936,2018-01-31,D,644571
64936,2018-02-28,D,651525
64936,2018-03-29,D,652461
64936,2018-04-30,D,652461
64936,2018-05-31,D,652552
64936,2018-06-29,D,652831
64936,2018-07-31,D,652831
64936,2018-08-31,D,653766
64936,2018-09-28,D,653766
64936,2018-10-31,D,653766
64936,2018-11-30,D,656473
64936,2018-12-31,D,656473
64936,2019-01-31,D,788841
64936,2019-02-28,D,788841
64936,2019-03-29,D,799398
64936,2019-04-30,D,799398
64936,2019-05-31,D,802364
64936,2019-06-28,D,802364
64936,2019-07-31,D,802364
64936,2019-08-30,D,821915
64936,2019-09-30,D,821915
64936,2019-10-31,D,821915
64936,2019-11-29,D,823093
64936,2019-12-31,D,823093
64936,2020-01-31,D,823093
64936,2020-02-28,D,838000
64936,2020-03-31,D,838000
64936,2020-04-30,D,838000
64936,2020-05-29,D,839251
64936,2020-06-30,D,839251
64936,2020-07-31,D,839251
64936,2020-08-31,D,840136
64936,2020-09-30,D,840136
64936,2020-10-30,D,840136
64936,2020-11-30,D,815819
64936,2020-12-31,D,815819
64936,2021-01-29,D,815819
64936,2021-02-26,D,805648
64936,2021-03-31,D,839000
64936,2021-04-30,D,839000
64936,2021-05-28,D,806524
64936,2021-06-30,D,806524
64936,2021-07-30,D,806524
64936,2021-08-31,D,806524
64936,2021-09-30,D,806524
64936,2021-10-29,D,806524
64936,2021-11-30,D,809908
64936,2021-12-31,D,810000
64936,2022-01-31,D,810000
64936,2022-02-28,D,810463
64936,2022-03-31,D,810674
64936,2022-04-29,D,810674
64936,2022-05-31,D,811000
64936,2022-06-30,D,830650
64936,2022-07-29,D,830650
64936,2022-08-31,D,830650
64936,2022-09-30,D,830650
64936,2022-10-31,D,830650
64936,2022-11-30,D,833275
64936,2022-12-30,D,833275
64995,2000-03-31,KEY,441406
64995,2000-04-28,KEY,441406
64995,2000-05-31,KEY,434780
64995,2000-06-30,KEY,434780
64995,2000-07-31,KEY,434780
64995,2000-08-31,KEY,430516
64995,2000-09-29,KEY,430516
64995,2000-10-31,KEY,430516
64995,2000-11-30,KEY,425827
64995,2000-12-29,KEY,425827
64995,2001-01-31,KEY,425827
64995,2001-02-28,KEY,425827
64995,2001-03-30,KEY,424244
64995,2001-04-30,KEY,424244
64995,2001-05-31,KEY,424518
64995,2001-06-29,KEY,424518
64995,2001-07-31,KEY,424518
64995,2001-08-31,KEY,425193
64995,2001-09-28,KEY,425193
64995,2001-10-31,KEY,425193
64995,2001-11-30,KEY,423469
64995,2001-12-31,KEY,423470
64995,2002-01-31,KEY,423470
64995,2002-02-28,KEY,423470
64995,2002-03-28,KEY,423470
64995,2002-04-30,KEY,425405
64995,2002-05-31,KEY,425961
64995,2002-06-28,KEY,425961
64995,2002-07-31,KEY,425961
64995,2002-08-30,KEY,426530
64995,2002-09-30,KEY,426530
64995,2002-10-31,KEY,424864
64995,2002-11-29,KEY,424900
64995,2002-12-31,KEY,424900
64995,2003-01-31,KEY,423944
64995,2003-02-28,KEY,423944
64995,2003-03-31,KEY,423037
64995,2003-04-30,KEY,423349
64995,2003-05-30,KEY,422800
64995,2003-06-30,KEY,422800
64995,2003-07-31,KEY,421074
64995,2003-08-29,KEY,420834
64995,2003-09-30,KEY,420834
64995,2003-10-31,KEY,419266
64995,2003-11-28,KEY,419143
64995,2003-12-31,KEY,419143
64995,2004-01-30,KEY,416494
64995,2004-02-27,KEY,416494
64995,2004-03-31,KEY,415278
64995,2004-04-30,KEY,415278
64995,2004-05-28,KEY,410335
64995,2004-06-30,KEY,410335
64995,2004-07-30,KEY,410335
64995,2004-08-31,KEY,406807
64995,2004-09-30,KEY,406807
64995,2004-10-29,KEY,405723
64995,2004-11-30,KEY,406618
64995,2004-12-31,KEY,406618
64995,2005-01-31,KEY,406618
64995,2005-02-28,KEY,406322
64995,2005-03-31,KEY,407151
64995,2005-04-29,KEY,407151
64995,2005-05-31,KEY,407670
64995,2005-06-30,KEY,407670
64995,2005-07-29,KEY,408231
64995,2005-08-31,KEY,409307
64995,2005-09-30,KEY,409307
64995,2005-10-31,KEY,408542
64995,2005-11-30,KEY,407787
64995,2005-12-30,KEY,407787
64995,2006-01-31,KEY,406624
64995,2006-02-28,KEY,405157
64995,2006-03-31,KEY,405824
64995,2006-04-28,KEY,405273
64995,2006-05-31,KEY,404193
64995,2006-06-30,KEY,404193
64995,2006-07-31,KEY,402672
64995,2006-08-31,KEY,403298
64995,2006-09-29,KEY,403298
64995,2006-10-31,KEY,402748
64995,2006-11-30,KEY,401581
64995,2006-12-29,KEY,401581
64995,2007-01-31,KEY,399153
64995,2007-02-28,KEY,399153
64995,2007-03-30,KEY,393919
64995,2007-04-30,KEY,394483
64995,2007-05-31,KEY,392296
64995,2007-06-29,KEY,392296
64995,2007-07-31,KEY,389362
64995,2007-08-31,KEY,390382
64995,2007-09-28,KEY,390382
64995,2007-10-31,KEY,388708
64995,2007-11-30,KEY,388769
64995,2007-12-31,KEY,388769
64995,2008-01-31,KEY,388793
64995,2008-02-29,KEY,398761
64995,2008-03-31,KEY,399925
64995,2008-04-30,KEY,400071
64995,2008-05-30,KEY,400419
64995,2008-06-30,KEY,485177
64995,2008-07-31,KEY,485662
64995,2008-08-29,KEY,494657
64995,2008-09-30,KEY,494657
64995,2008-10-31,KEY,494765
64995,2008-11-28,KEY,495008
64995,2008-12-31,KEY,495008
64995,2009-01-30,KEY,495002
64995,2009-02-27,KEY,495002
64995,2009-03-31,KEY,494705
64995,2009-04-30,KEY,498573
64995,2009-05-29,KEY,502479
64995,2009-06-30,KEY,502479
64995,2009-07-31,KEY,797246
64995,2009-08-31,KEY,878545
64995,2009-09-30,KEY,878545
64995,2009-10-30,KEY,878559
64995,2009-11-30,KEY,878595
64995,2009-12-31,KEY,878595
64995,2010-01-29,KEY,878535
64995,2010-02-26,KEY,878535
64995,2010-03-31,KEY,883946
64995,2010-04-30,KEY,879052
64995,2010-05-28,KEY,879154
64995,2010-06-30,KEY,879154
64995,2010-07-30,KEY,880515
64995,2010-08-31,KEY,880283
64995,2010-09-30,KEY,880283
64995,2010-10-29,KEY,880328
64995,2010-11-30,KEY,880471
64995,2010-12-31,KEY,880471
64995,2011-01-31,KEY,880608
64995,2011-02-28,KEY,880469
64995,2011-03-31,KEY,950897
64995,2011-04-29,KEY,953926
64995,2011-05-31,KEY,950814
64995,2011-06-30,KEY,950814
64995,2011-07-29,KEY,953822
64995,2011-08-31,KEY,952859
64995,2011-09-30,KEY,952859
64995,2011-10-31,KEY,952808
64995,2011-11-30,KEY,952888
64995,2011-12-30,KEY,952888
64995,2012-01-31,KEY,953008
64995,2012-02-29,KEY,953008
64995,2012-03-30,KEY,953171
64995,2012-04-30,KEY,956102
64995,2012-05-31,KEY,953137
64995,2012-06-29,KEY,953137
64995,2012-07-31,KEY,945473
64995,2012-08-31,KEY,943463
64995,2012-09-28,KEY,943463
64995,2012-10-31,KEY,936195
64995,2012-11-30,KEY,933646
64995,2012-12-31,KEY,933646
64995,2013-01-31,KEY,925769
64995,2013-02-28,KEY,923859
64995,2013-03-28,KEY,923859
64995,2013-04-30,KEY,922581
64995,2013-05-31,KEY,920510
64995,2013-06-28,KEY,920510
64995,2013-07-31,KEY,912883
64995,2013-08-30,KEY,911353
64995,2013-09-30,KEY,911353
64995,2013-10-31,KEY,896672
64995,2013-11-29,KEY,896672
64995,2013-12-31,KEY,896672
64995,2014-01-31,KEY,890724
64995,2014-02-28,KEY,889398
64995,2014-03-31,KEY,889398
64995,2014-04-30,KEY,883301
64995,2014-05-30,KEY,883301
64995,2014-06-30,KEY,883301
64995,2014-07-31,KEY,876823
64995,2014-08-29,KEY,874479
64995,2014-09-30,KEY,874479
64995,2014-10-31,KEY,868477
64995,2014-11-28,KEY,866325
64995,2014-12-31,KEY,866325
64995,2015-01-30,KEY,866325
64995,2015-02-27,KEY,866325
64995,2015-03-31,KEY,855325
64995,2015-04-30,KEY,850920
64995,2015-05-29,KEY,848306
64995,2015-06-30,KEY,848306
64995,2015-07-31,KEY,843608
64995,2015-08-31,KEY,840861
64995,2015-09-30,KEY,840861
64995,2015-10-30,KEY,835285
64995,2015-11-30,KEY,835367
64995,2015-12-31,KEY,835367
64995,2016-01-29,KEY,835751
64995,2016-02-29,KEY,835606
64995,2016-03-31,KEY,835606
64995,2016-04-29,KEY,842290
64995,2016-05-31,KEY,842373
64995,2016-06-30,KEY,842373
64995,2016-07-29,KEY,842703
64995,2016-08-31,KEY,1082181
64995,2016-09-30,KEY,1082181
64995,2016-10-31,KEY,1082055
64995,2016-11-30,KEY,1080712
64995,2016-12-30,KEY,1080712
64995,2017-01-31,KEY,1079314
64995,2017-02-28,KEY,1079314
64995,2017-03-31,KEY,1082016
64995,2017-04-28,KEY,1097479
64995,2017-05-31,KEY,1096107
64995,2017-06-30,KEY,1096107
64995,2017-07-31,KEY,1092739
64995,2017-08-31,KEY,1087545
64995,2017-09-29,KEY,1087545
64995,2017-10-31,KEY,1079039
64995,2017-11-30,KEY,1075400
64995,2017-12-29,KEY,1075400
64995,2018-01-31,KEY,1069084
64995,2018-02-28,KEY,1060687
64995,2018-03-29,KEY,1052188
64995,2018-04-30,KEY,1064939
64995,2018-05-31,KEY,1061663
64995,2018-06-29,KEY,1061663
64995,2018-07-31,KEY,1058944
64995,2018-08-31,KEY,1052036
64995,2018-09-28,KEY,1052036
64995,2018-10-31,KEY,1034287
64995,2018-11-30,KEY,1034530
64995,2018-12-31,KEY,1034530
64995,2019-01-31,KEY,1019503
64995,2019-02-28,KEY,1008788
64995,2019-03-29,KEY,1008788
64995,2019-04-30,KEY,1019502
64995,2019-05-31,KEY,1008289
64995,2019-06-28,KEY,1008289
64995,2019-07-31,KEY,1003114
64995,2019-08-30,KEY,1003259
64995,2019-09-30,KEY,1003259
64995,2019-10-31,KEY,984958
64995,2019-11-29,KEY,984958
64995,2019-12-31,KEY,984958
64995,2020-01-31,KEY,977189
64995,2020-02-28,KEY,969890
64995,2020-03-31,KEY,969890
64995,2020-04-30,KEY,963466
64995,2020-05-29,KEY,975406
64995,2020-06-30,KEY,975406
64995,2020-07-31,KEY,975947
64995,2020-08-31,KEY,976000
64995,2020-09-30,KEY,976000
64995,2020-10-30,KEY,976205
64995,2020-11-30,KEY,976473
64995,2020-12-31,KEY,976473
64995,2021-01-29,KEY,975773
64995,2021-02-26,KEY,968815
64995,2021-03-31,KEY,968815
64995,2021-04-30,KEY,972587
64995,2021-05-28,KEY,970519
64995,2021-06-30,KEY,970519
64995,2021-07-30,KEY,970519
64995,2021-08-31,KEY,956370
64995,2021-09-30,KEY,956370
64995,2021-10-29,KEY,930544
64995,2021-11-30,KEY,931058
64995,2021-12-31,KEY,931058
64995,2022-01-31,KEY,928850
64995,2022-02-28,KEY,927761
64995,2022-03-31,KEY,927761
64995,2022-04-29,KEY,920129
64995,2022-05-31,KEY,932471
64995,2022-06-30,KEY,932471
64995,2022-07-29,KEY,932643
64995,2022-08-31,KEY,932659
64995,2022-09-30,KEY,932659
64995,2022-10-31,KEY,932938
64995,2022-11-30,KEY,932970
64995,2022-12-30,KEY,932970
65402,2000-03-31,AOS,14711
65402,2000-04-28,AOS,14722
65402,2000-05-31,AOS,14722
65402,2000-06-30,AOS,14722
65402,2000-07-31,AOS,14725
65402,2000-08-31,AOS,14725
65402,2000-09-29,AOS,14725
65402,2000-10-31,AOS,14847
65402,2000-11-30,AOS,14847
65402,2000-12-29,AOS,14847
65402,2001-01-31,AOS,14847
65402,2001-02-28,AOS,14847
65402,2001-03-30,AOS,14847
65402,2001-04-30,AOS,14891
65402,2001-05-31,AOS,14891
65402,2001-06-29,AOS,14891
65402,2001-07-31,AOS,15072
65402,2001-08-31,AOS,15072
65402,2001-09-28,AOS,15072
65402,2001-10-31,AOS,15111
65402,2001-11-30,AOS,15111
65402,2001-12-31,AOS,15111
65402,2002-01-31,AOS,15111
65402,2002-02-28,AOS,15148
65402,2002-03-28,AOS,15174
65402,2002-04-30,AOS,15218
65402,2002-05-31,AOS,19371
65402,2002-06-28,AOS,19371
65402,2002-07-31,AOS,20002
65402,2002-08-30,AOS,20002
65402,2002-09-30,AOS,20002
65402,2002-10-31,AOS,20002
65402,2002-11-29,AOS,20391
65402,2002-12-31,AOS,20391
65402,2003-01-31,AOS,20391
65402,2003-02-28,AOS,20480
65402,2003-03-31,AOS,20486
65402,2003-04-30,AOS,20486
65402,2003-05-30,AOS,20486
65402,2003-06-30,AOS,20486
65402,2003-07-31,AOS,20486
65402,2003-08-29,AOS,20602
65402,2003-09-30,AOS,20602
65402,2003-10-31,AOS,20683
65402,2003-11-28,AOS,20683
65402,2003-12-31,AOS,20744
65402,2004-01-30,AOS,20744
65402,2004-02-27,AOS,20786
65402,2004-03-31,AOS,20881
65402,2004-04-30,AOS,20881
65402,2004-05-28,AOS,20902
65402,2004-06-30,AOS,20902
65402,2004-07-30,AOS,20902
65402,2004-08-31,AOS,20938
65402,2004-09-30,AOS,20938
65402,2004-10-29,AOS,20938
65402,2004-11-30,AOS,20996
65402,2004-12-31,AOS,20996
65402,2005-01-31,AOS,20996
65402,2005-02-28,AOS,21175
65402,2005-03-31,AOS,21190
65402,2005-04-29,AOS,21190
65402,2005-05-31,AOS,21197
65402,2005-06-30,AOS,21197
65402,2005-07-29,AOS,21197
65402,2005-08-31,AOS,21547
65402,2005-09-30,AOS,21547
65402,2005-10-31,AOS,21547
65402,2005-11-30,AOS,21616
65402,2005-12-30,AOS,21616
65402,2006-01-31,AOS,21616
65402,2006-02-28,AOS,21989
65402,2006-03-31,AOS,22032
65402,2006-04-28,AOS,22032
65402,2006-05-31,AOS,22099
65402,2006-06-30,AOS,22099
65402,2006-07-31,AOS,22099
65402,2006-08-31,AOS,22353
65402,2006-09-29,AOS,22353
65402,2006-10-31,AOS,22385
65402,2006-11-30,AOS,22385
65402,2006-12-29,AOS,22385
65402,2007-01-31,AOS,22385
65402,2007-02-28,AOS,22439
65402,2007-03-30,AOS,22454
65402,2007-04-30,AOS,22454
65402,2007-05-31,AOS,22529
65402,2007-06-29,AOS,22529
65402,2007-07-31,AOS,22529
65402,2007-08-31,AOS,22502
65402,2007-09-28,AOS,22502
65402,2007-10-31,AOS,22610
65402,2007-11-30,AOS,22610
65402,2007-12-31,AOS,22610
65402,2008-01-31,AOS,22610
65402,2008-02-29,AOS,21803
65402,2008-03-31,AOS,21803
65402,2008-04-30,AOS,21803
65402,2008-05-30,AOS,21803
65402,2008-06-30,AOS,21803
65402,2008-07-31,AOS,21803
65402,2008-08-29,AOS,21845
65402,2008-09-30,AOS,21845
65402,2008-10-31,AOS,21875
65402,2008-11-28,AOS,21875
65402,2008-12-31,AOS,21879
65402,2009-01-30,AOS,21879
65402,2009-02-27,AOS,21951
65402,2009-03-31,AOS,21950
65402,2009-04-30,AOS,21950
65402,2009-05-29,AOS,21948
65402,2009-06-30,AOS,21948
65402,2009-07-31,AOS,21948
65402,2009-08-31,AOS,24583
65402,2009-09-30,AOS,24583
65402,2009-10-30,AOS,24583
65402,2009-11-30,AOS,25130
65402,2009-12-31,AOS,25130
65402,2010-01-29,AOS,25130
65402,2010-02-26,AOS,25166
65402,2010-03-31,AOS,25166
65402,2010-04-30,AOS,25166
65402,2010-05-28,AOS,25340
65402,2010-06-30,AOS,25340
65402,2010-07-30,AOS,25340
65402,2010-08-31,AOS,25515
65402,2010-09-30,AOS,25515
65402,2010-10-29,AOS,25515
65402,2010-11-30,AOS,38358
65402,2010-12-31,AOS,38600
65402,2011-01-31,AOS,38600
65402,2011-02-28,AOS,38395
65402,2011-03-31,AOS,40195
65402,2011-04-29,AOS,40195
65402,2011-05-31,AOS,38750
65402,2011-06-30,AOS,38750
65402,2011-07-29,AOS,38750
65402,2011-08-31,AOS,38686
65402,2011-09-30,AOS,38686
65402,2011-10-31,AOS,38686
65402,2011-11-30,AOS,39060
65402,2011-12-30,AOS,39060
65402,2012-01-31,AOS,39060
65402,2012-02-29,AOS,39266
65402,2012-03-30,AOS,39618
65402,2012-04-30,AOS,39618
65402,2012-05-31,AOS,39731
65402,2012-06-29,AOS,39731
65402,2012-07-31,AOS,39731
65402,2012-08-31,AOS,39560
65402,2012-09-28,AOS,39560
65402,2012-10-31,AOS,39560
65402,2012-11-30,AOS,39542
65402,2012-12-31,AOS,39542
65402,2013-01-31,AOS,39542
65402,2013-02-28,AOS,39599
65402,2013-03-28,AOS,39689
65402,2013-04-30,AOS,39689
65402,2013-05-31,AOS,79484
65402,2013-06-28,AOS,79484
65402,2013-07-31,AOS,79484
65402,2013-08-30,AOS,79278
65402,2013-09-30,AOS,79278
65402,2013-10-31,AOS,79278
65402,2013-11-29,AOS,77998
65402,2013-12-31,AOS,77998
65402,2014-01-31,AOS,77998
65402,2014-02-28,AOS,78028
65402,2014-03-31,AOS,78171
65402,2014-04-30,AOS,78171
65402,2014-05-30,AOS,77440
65402,2014-06-30,AOS,77440
65402,2014-07-31,AOS,77440
65402,2014-08-29,AOS,76866
65402,2014-09-30,AOS,76866
65402,2014-10-31,AOS,76866
65402,2014-11-28,AOS,76382
65402,2014-12-31,AOS,76382
65402,2015-01-30,AOS,76039
65402,2015-02-27,AOS,76211
65402,2015-03-31,AOS,76269
65402,2015-04-30,AOS,76269
65402,2015-05-29,AOS,76047
65402,2015-06-30,AOS,76047
65402,2015-07-31,AOS,76047
65402,2015-08-31,AOS,75732
65402,2015-09-30,AOS,75732
65402,2015-10-30,AOS,75732
65402,2015-11-30,AOS,74891
65402,2015-12-31,AOS,74891
65402,2016-01-29,AOS,74891
65402,2016-02-29,AOS,82167
65402,2016-03-31,AOS,74758
65402,2016-04-29,AOS,74758
65402,2016-05-31,AOS,74428
65402,2016-06-30,AOS,74428
65402,2016-07-29,AOS,74428
65402,2016-08-31,AOS,74134
65402,2016-09-30,AOS,74134
65402,2016-10-31,AOS,148268
65402,2016-11-30,AOS,147700
65402,2016-12-30,AOS,147700
65402,2017-01-31,AOS,147700
65402,2017-02-28,AOS,147065
65402,2017-03-31,AOS,147275
65402,2017-04-28,AOS,147275
65402,2017-05-31,AOS,146889
65402,2017-06-30,AOS,146889
65402,2017-07-31,AOS,146889
65402,2017-08-31,AOS,146422
65402,2017-09-29,AOS,146422
65402,2017-10-31,AOS,146422
65402,2017-11-30,AOS,145816
65402,2017-12-29,AOS,145816
65402,2018-01-31,AOS,145816
65402,2018-02-28,AOS,145447
65402,2018-03-29,AOS,145467
65402,2018-04-30,AOS,145467
65402,2018-05-31,AOS,145077
65402,2018-06-29,AOS,145077
65402,2018-07-31,AOS,145077
65402,2018-08-31,AOS,144544
65402,2018-09-28,AOS,144544
65402,2018-10-31,AOS,144544
65402,2018-11-30,AOS,143890
65402,2018-12-31,AOS,143890
65402,2019-01-31,AOS,143890
65402,2019-02-28,AOS,141803
65402,2019-03-29,AOS,141803
65402,2019-04-30,AOS,141803
65402,2019-05-31,AOS,141137
65402,2019-06-28,AOS,141137
65402,2019-07-31,AOS,141137
65402,2019-08-30,AOS,138350
65402,2019-09-30,AOS,138350
65402,2019-10-31,AOS,138350
65402,2019-11-29,AOS,137059
65402,2019-12-31,AOS,137059
65402,2020-01-31,AOS,137059
65402,2020-02-28,AOS,135926
65402,2020-03-31,AOS,135960
65402,2020-04-30,AOS,135960
65402,2020-05-29,AOS,135096
65402,2020-06-30,AOS,135096
65402,2020-07-31,AOS,135096
65402,2020-08-31,AOS,135375
65402,2020-09-30,AOS,135375
65402,2020-10-30,AOS,135375
65402,2020-11-30,AOS,135430
65402,2020-12-31,AOS,135430
65402,2021-01-29,AOS,135430
65402,2021-02-26,AOS,135430
65402,2021-03-31,AOS,135430
65402,2021-04-30,AOS,135430
65402,2021-05-28,AOS,134467
65402,2021-06-30,AOS,134467
65402,2021-07-30,AOS,134467
65402,2021-08-31,AOS,133198
65402,2021-09-30,AOS,133198
65402,2021-10-29,AOS,133198
65402,2021-11-30,AOS,133187
65402,2021-12-31,AOS,133187
65402,2022-01-31,AOS,133187
65402,2022-02-28,AOS,131414
65402,2022-03-31,AOS,131414
65402,2022-04-29,AOS,131414
65402,2022-05-31,AOS,130036
65402,2022-06-30,AOS,130036
65402,2022-07-29,AOS,130036
65402,2022-08-31,AOS,128477
65402,2022-09-30,AOS,128477
65402,2022-10-31,AOS,126870
65402,2022-11-30,AOS,126870
65402,2022-12-30,AOS,126870
65541,2000-03-31,COO,14109
65541,2000-04-28,COO,14109
65541,2000-05-31,COO,14109
65541,2000-06-30,COO,14193
65541,2000-07-31,COO,14193
65541,2000-08-31,COO,14193
65541,2000-09-29,COO,14297
65541,2000-10-31,COO,14297
65541,2000-11-30,COO,14297
65541,2000-12-29,COO,14297
65541,2001-01-31,COO,14473
65541,2001-02-28,COO,14565
65541,2001-03-30,COO,14574
65541,2001-04-30,COO,14574
65541,2001-05-31,COO,14574
65541,2001-06-29,COO,14946
65541,2001-07-31,COO,14946
65541,2001-08-31,COO,14946
65541,2001-09-28,COO,15138
65541,2001-10-31,COO,15138
65541,2001-11-30,COO,15138
65541,2001-12-31,COO,15138
65541,2002-01-31,COO,15223
65541,2002-02-28,COO,15225
65541,2002-03-28,COO,15225
65541,2002-04-30,COO,15225
65541,2002-05-31,COO,15225
65541,2002-06-28,COO,15293
65541,2002-07-31,COO,15293
65541,2002-08-30,COO,15293
65541,2002-09-30,COO,15325
65541,2002-10-31,COO,15325
65541,2002-11-29,COO,30650
65541,2002-12-31,COO,30650
65541,2003-01-31,COO,30906
65541,2003-02-28,COO,31564
65541,2003-03-31,COO,30912
65541,2003-04-30,COO,30912
65541,2003-05-30,COO,30912
65541,2003-06-30,COO,31119
65541,2003-07-31,COO,31119
65541,2003-08-29,COO,31119
65541,2003-09-30,COO,31443
65541,2003-10-31,COO,31443
65541,2003-11-28,COO,31443
65541,2003-12-31,COO,31443
65541,2004-01-30,COO,31443
65541,2004-02-27,COO,32983
65541,2004-03-31,COO,32398
65541,2004-04-30,COO,32398
65541,2004-05-28,COO,32398
65541,2004-06-30,COO,32672
65541,2004-07-30,COO,32672
65541,2004-08-31,COO,32672
65541,2004-09-30,COO,32725
65541,2004-10-29,COO,32725
65541,2004-11-30,COO,32725
65541,2004-12-31,COO,32725
65541,2005-01-31,COO,42787
65541,2005-02-28,COO,43903
65541,2005-03-31,COO,43910
65541,2005-04-29,COO,43910
65541,2005-05-31,COO,43910
65541,2005-06-30,COO,44120
65541,2005-07-29,COO,44120
65541,2005-08-31,COO,44120
65541,2005-09-30,COO,44180
65541,2005-10-31,COO,44180
65541,2005-11-30,COO,44180
65541,2005-12-30,COO,44180
65541,2006-01-31,COO,44504
65541,2006-02-28,COO,44514
65541,2006-03-31,COO,44514
65541,2006-04-28,COO,44514
65541,2006-05-31,COO,44514
65541,2006-06-30,COO,44952
65541,2006-07-31,COO,44952
65541,2006-08-31,COO,44952
65541,2006-09-29,COO,44531
65541,2006-10-31,COO,44531
65541,2006-11-30,COO,44531
65541,2006-12-29,COO,44983
65541,2007-01-31,COO,44983
65541,2007-02-28,COO,44584
65541,2007-03-30,COO,44587
65541,2007-04-30,COO,44587
65541,2007-05-31,COO,44587
65541,2007-06-29,COO,44784
65541,2007-07-31,COO,44784
65541,2007-08-31,COO,44784
65541,2007-09-28,COO,44801
65541,2007-10-31,COO,44801
65541,2007-11-30,COO,44801
65541,2007-12-31,COO,44939
65541,2008-01-31,COO,44939
65541,2008-02-29,COO,45341
65541,2008-03-31,COO,44988
65541,2008-04-30,COO,44988
65541,2008-05-30,COO,44988
65541,2008-06-30,COO,44994
65541,2008-07-31,COO,44994
65541,2008-08-29,COO,44994
65541,2008-09-30,COO,45003
65541,2008-10-31,COO,45003
65541,2008-11-28,COO,45003
65541,2008-12-31,COO,45129
65541,2009-01-30,COO,45129
65541,2009-02-27,COO,45520
65541,2009-03-31,COO,45167
65541,2009-04-30,COO,45167
65541,2009-05-29,COO,45167
65541,2009-06-30,COO,45180
65541,2009-07-31,COO,45180
65541,2009-08-31,COO,45180
65541,2009-09-30,COO,45181
65541,2009-10-30,COO,45181
65541,2009-11-30,COO,45181
65541,2009-12-31,COO,45248
65541,2010-01-29,COO,45248
65541,2010-02-26,COO,45726
65541,2010-03-31,COO,45425
65541,2010-04-30,COO,45425
65541,2010-05-28,COO,45425
65541,2010-06-30,COO,46574
65541,2010-07-30,COO,46574
65541,2010-08-31,COO,46574
65541,2010-09-30,COO,45664
65541,2010-10-29,COO,45664
65541,2010-11-30,COO,45664
65541,2010-12-31,COO,45837
65541,2011-01-31,COO,45837
65541,2011-02-28,COO,46449
65541,2011-03-31,COO,46234
65541,2011-04-29,COO,46234
65541,2011-05-31,COO,46234
65541,2011-06-30,COO,46933
65541,2011-07-29,COO,46933
