PERMNO,date,TICKER,BIDLO,ASKHI,PRC,VOL
75034,05/29/2020,BKR,12.93000,16.56000,16.51000,1097287
75034,06/30/2020,BKR,14.31000,19.06000,15.39000,1641181
75034,07/31/2020,BKR,14.65000,16.69000,15.49000,1424650
75034,08/31/2020,BKR,14.28000,17.53000,14.28000,1093378
75034,09/30/2020,BKR,13.13000,15.19000,13.29000,1566551
75034,10/30/2020,BKR,12.65000,14.77000,14.77000,1581646
75034,11/30/2020,BKR,15.57000,20.26000,18.72000,1673952
75034,12/31/2020,BKR,19.23000,23.12000,20.85000,1315380
75034,01/29/2021,BKR,20.09000,23.71000,20.09000,1326366
75034,02/26/2021,BKR,20.31000,25.15000,24.48000,1103167
75034,03/31/2021,BKR,21.53000,24.98000,21.61000,2156898
75034,04/30/2021,BKR,19.51000,21.73000,20.08000,1969319
75034,05/28/2021,BKR,21.57000,26.31000,24.40000,2074365
75034,06/30/2021,BKR,22.65000,26.27000,22.87000,1661643
75034,07/30/2021,BKR,19.65000,23.55000,21.24000,1740547
75034,08/31/2021,BKR,20.19000,23.07000,22.78000,1394720
75034,09/30/2021,BKR,22.50000,25.13000,24.73000,1930146
75034,10/29/2021,BKR,24.27000,26.96000,25.08000,2380158
75034,11/30/2021,BKR,22.55000,25.90000,23.34000,1883948
75034,12/31/2021,BKR,23.07000,25.44000,24.06000,1495049
75034,01/31/2022,BKR,25.04000,27.93000,27.44000,2002827
75034,02/28/2022,BKR,26.36000,29.71000,29.38000,1585385
75034,03/31/2022,BKR,28.34000,38.72000,36.41000,3490247
75034,04/29/2022,BKR,30.74000,37.52000,31.02000,2330876
75034,05/31/2022,BKR,30.05000,37.18000,35.98000,2090696
75034,06/30/2022,BKR,28.47000,37.82000,28.87000,2203057
75034,07/29/2022,BKR,24.08000,29.09000,25.69000,1956854
75034,08/31/2022,BKR,23.71000,26.65000,25.26000,1974925
75034,09/30/2022,BKR,20.45000,25.46000,20.96000,2308527
75034,10/31/2022,BKR,22.25000,27.66000,27.66000,1836988
75034,11/30/2022,BKR,27.59000,31.02000,29.02000,1581183
75034,12/30/2022,BKR,27.11000,29.53000,29.53000,1794182
75154,01/31/2019,CCL,47.37000,57.58000,57.58000,920385
75154,02/28/2019,CCL,56.57000,58.85000,57.76000,590654
75154,03/29/2019,CCL,50.34000,57.84000,50.72000,997874
75154,04/30/2019,CCL,51.90000,54.86000,54.86000,753341
75154,05/31/2019,CCL,51.19000,55.82000,51.19000,771659
75154,06/28/2019,CCL,45.38000,53.39000,46.55000,1122761
75154,07/31/2019,CCL,45.09000,47.38000,47.23000,840643
75154,08/30/2019,CCL,43.03000,46.66000,44.08000,773130
75154,09/30/2019,CCL,43.58000,50.55000,43.71000,971970
75154,10/31/2019,CCL,40.13000,44.57000,42.89000,1056275
75154,11/29/2019,CCL,42.95000,45.22000,45.08000,617501
75154,12/31/2019,CCL,43.54000,51.33000,50.83000,918326
75154,01/31/2020,CCL,43.53000,51.90000,43.53000,1322588
75154,02/28/2020,CCL,31.85000,44.14000,33.46000,2008278
75154,03/31/2020,CCL,9.30000,33.06000,13.17000,11538919
75154,04/30/2020,CCL,7.97000,16.69000,15.90000,20888036
75154,05/29/2020,CCL,12.26000,17.24000,15.74000,10925247
75154,06/30/2020,CCL,15.78000,24.91000,16.42000,12824407
75154,07/31/2020,CCL,13.75000,17.48000,13.88000,7316988
75154,08/31/2020,CCL,13.07000,17.21000,16.48000,7650937
75154,09/30/2020,CCL,13.74000,18.53000,15.18000,8736633
75154,10/30/2020,CCL,12.30000,15.99000,13.71000,7813701
75154,11/30/2020,CCL,13.34000,21.58000,19.98000,14130938
75154,12/31/2020,CCL,19.81000,23.57000,21.66000,10066579
75154,01/29/2021,CCL,18.67000,20.92000,18.67000,6850132
75154,02/26/2021,CCL,18.80000,27.01000,26.75000,8941539
75154,03/31/2021,CCL,24.85000,29.79000,26.54000,10586286
75154,04/30/2021,CCL,25.72000,29.30000,27.96000,6282676
75154,05/28/2021,CCL,24.78000,30.00000,29.56000,5408872
75154,06/30/2021,CCL,25.78000,31.31000,26.36000,5975817
75154,07/30/2021,CCL,19.72000,26.36000,21.65000,7860008
75154,08/31/2021,CCL,21.04000,24.35000,24.14000,6516880
75154,09/30/2021,CCL,22.75000,26.38000,25.01000,6950047
75154,10/29/2021,CCL,21.64000,26.09000,22.16000,6077397
75154,11/30/2021,CCL,17.62000,24.79000,17.62000,7515871
75154,12/31/2021,CCL,16.38000,21.25000,20.12000,11354386
75154,01/31/2022,CCL,18.97000,22.95000,19.81000,7495279
75154,02/28/2022,CCL,19.96000,23.31000,20.33000,7144567
75154,03/31/2022,CCL,15.53000,20.22000,20.22000,9562576
75154,04/29/2022,CCL,17.30000,20.22000,17.30000,6425870
75154,05/31/2022,CCL,11.76000,17.73000,13.88000,8714385
75154,06/30/2022,CCL,8.65000,14.06000,8.65000,11681727
75154,07/29/2022,CCL,8.49000,11.09000,9.06000,12285798
75154,08/31/2022,CCL,8.92000,11.19000,9.46000,10853059
75154,09/30/2022,CCL,7.03000,10.92000,7.03000,12429987
75154,10/31/2022,CCL,6.38000,9.06000,9.06000,15321641
75154,11/30/2022,CCL,8.56000,11.16000,9.93000,11899638
75154,12/30/2022,CCL,7.67000,10.00000,8.06000,10060007
75186,01/31/2019,SCHW,40.72000,47.98000,46.77000,1521700
75186,02/28/2019,SCHW,44.74000,47.20000,46.01000,1149650
75186,03/29/2019,SCHW,41.80000,46.81000,42.76000,1447234
75186,04/30/2019,SCHW,44.13000,46.10000,45.78000,1327445
75186,05/31/2019,SCHW,41.61000,46.26000,41.61000,1429319
75186,06/28/2019,SCHW,39.15000,43.93000,40.19000,1932024
75186,07/31/2019,SCHW,39.66000,44.28000,43.22000,2068531
75186,08/30/2019,SCHW,36.12000,41.29000,38.27000,2241862
75186,09/30/2019,SCHW,37.96000,43.62000,41.83000,1432957
75186,10/31/2019,SCHW,35.10000,41.48000,40.71000,2633402
75186,11/29/2019,SCHW,41.78000,49.84000,49.50000,2195095
75186,12/31/2019,SCHW,47.56000,51.07000,47.56000,2073378
75186,01/31/2020,SCHW,45.55000,49.00000,45.55000,1881907
75186,02/28/2020,SCHW,40.75000,48.58000,40.75000,2215328
75186,03/31/2020,SCHW,28.43000,41.98000,33.62000,4807855
75186,04/30/2020,SCHW,32.96000,38.79000,37.72000,2218237
75186,05/29/2020,SCHW,32.56000,37.09000,35.91000,1933261
75186,06/30/2020,SCHW,31.75000,42.82000,33.74000,2968109
75186,07/31/2020,SCHW,33.02000,35.66000,33.15000,2087985
75186,08/31/2020,SCHW,33.14000,36.28000,35.53000,1665122
75186,09/30/2020,SCHW,34.36000,36.23000,36.23000,1732321
75186,10/30/2020,SCHW,36.75000,41.11000,41.11000,3731628
75186,11/30/2020,SCHW,40.84000,49.79000,48.78000,2285714
75186,12/31/2020,SCHW,49.43000,53.04000,53.04000,1525192
75186,01/29/2021,SCHW,51.54000,61.20000,51.54000,1947862
75186,02/26/2021,SCHW,53.37000,64.44000,61.72000,1595056
75186,03/31/2021,SCHW,63.36000,67.65000,65.18000,1733213
75186,04/30/2021,SCHW,63.69000,71.71000,70.40000,1579669
75186,05/28/2021,SCHW,69.12000,73.85000,73.85000,1373163
75186,06/30/2021,SCHW,69.83000,76.01000,72.81000,1738373
75186,07/30/2021,SCHW,66.68000,73.57000,67.95000,1450214
75186,08/31/2021,SCHW,67.41000,75.84000,72.85000,1145482
75186,09/30/2021,SCHW,68.44000,77.38000,72.84000,1090494
75186,10/29/2021,SCHW,73.23000,83.55000,82.03000,1169642
75186,11/30/2021,SCHW,77.39000,83.33000,77.39000,1039878
75186,12/31/2021,SCHW,76.53000,85.82000,84.10000,1162584
75186,01/31/2022,SCHW,85.76000,95.53000,87.70000,1997339
75186,02/28/2022,SCHW,82.27000,94.96000,84.46000,1509033
75186,03/31/2022,SCHW,75.69000,92.20000,84.31000,1797907
75186,04/29/2022,SCHW,66.33000,83.83000,66.33000,2036418
75186,05/31/2022,SCHW,62.66000,71.36000,70.10000,1700177
75186,06/30/2022,SCHW,59.99000,71.67000,63.18000,1913328
75186,07/29/2022,SCHW,60.57000,69.05000,69.05000,1337278
75186,08/31/2022,SCHW,67.55000,77.18000,70.95000,1661490
75186,09/30/2022,SCHW,70.34000,74.92000,71.87000,1458760
75186,10/31/2022,SCHW,67.43000,80.19000,79.67000,1917994
75186,11/30/2022,SCHW,76.47000,82.54000,82.54000,1459516
75186,12/30/2022,SCHW,77.06000,83.26000,83.26000,1316683
75241,01/31/2019,PXD,134.30000,145.81000,142.32001,356035
75241,02/28/2019,PXD,135.71001,145.95000,140.95000,396953
75241,03/29/2019,PXD,130.36000,152.91000,152.28000,383534
75241,04/30/2019,PXD,146.06000,175.89000,166.46001,441857
75241,05/31/2019,PXD,141.96001,157.98000,141.96001,434944
75241,06/28/2019,PXD,141.32001,155.21001,153.86000,309018
75241,07/31/2019,PXD,133.56000,151.28000,138.03999,284740
75241,08/30/2019,PXD,118.02000,128.36000,123.42000,390005
75241,09/30/2019,PXD,122.46000,144.24001,125.77000,349368
75241,10/31/2019,PXD,120.98000,132.50999,123.02000,356835
75241,11/29/2019,PXD,127.56000,136.57001,127.84000,301044
75241,12/31/2019,PXD,123.49000,152.08000,151.37000,304045
75241,01/31/2020,PXD,135.00000,158.11000,135.00000,342241
75241,02/28/2020,PXD,122.67000,142.53000,122.78000,326530
75241,03/31/2020,PXD,56.77000,124.32000,70.15000,846875
75241,04/30/2020,PXD,67.77000,89.80000,89.31000,646971
75241,05/29/2020,PXD,79.38000,94.19000,91.60000,525251
75241,06/30/2020,PXD,92.16000,116.78000,97.70000,628821
75241,07/31/2020,PXD,91.00000,102.72000,96.92000,304382
75241,08/31/2020,PXD,97.84000,110.73000,103.93000,287813
75241,09/30/2020,PXD,85.90000,102.98000,85.99000,331060
75241,10/30/2020,PXD,78.44000,92.22000,79.56000,488738
75241,11/30/2020,PXD,77.34000,111.35000,100.58000,426427
75241,12/31/2020,PXD,99.80000,118.79000,113.89000,394778
75241,01/29/2021,PXD,113.48000,135.12000,120.90000,654368
75241,02/26/2021,PXD,119.58000,150.06000,148.57001,496233
75241,03/31/2021,PXD,148.47000,169.27000,158.82001,596751
75241,04/30/2021,PXD,145.02000,164.60001,153.83000,420590
75241,05/28/2021,PXD,148.32001,167.83000,152.19000,535725
75241,06/30/2021,PXD,154.84000,170.71001,162.52000,674129
75241,07/30/2021,PXD,136.66000,167.39999,145.37000,406672
75241,08/31/2021,PXD,140.47000,154.67999,149.67000,413779
75241,09/30/2021,PXD,145.30000,170.30000,166.50999,436562
75241,10/29/2021,PXD,174.67999,193.08000,186.98000,449320
75241,11/30/2021,PXD,176.46001,190.25000,178.32001,450025
75241,12/31/2021,PXD,172.64999,185.77000,181.88000,361780
75241,01/31/2022,PXD,186.89000,219.06000,218.89000,549950
75241,02/28/2022,PXD,219.17999,239.60001,239.60001,503636
75241,03/31/2022,PXD,227.78999,257.92999,250.03000,684412
75241,04/29/2022,PXD,228.69000,256.67001,232.47000,359568
75241,05/31/2022,PXD,235.84000,280.00000,277.94000,533833
75241,06/30/2022,PXD,221.77000,285.28000,223.08000,719810
75241,07/29/2022,PXD,205.44000,236.95000,236.95000,434130
75241,08/31/2022,PXD,212.86000,262.50000,253.22000,531153
75241,09/30/2022,PXD,205.41000,251.70000,216.53000,555637
75241,10/31/2022,PXD,231.44000,268.62000,256.41000,493159
75241,11/30/2022,PXD,235.99001,262.39001,235.99001,484505
75241,12/30/2022,PXD,214.00000,239.41000,228.39000,432833
75510,01/31/2019,ADBE,215.70000,247.82001,247.82001,681533
75510,02/28/2019,ADBE,247.38000,262.89999,262.50000,509842
75510,03/29/2019,ADBE,254.74001,267.69000,266.48999,717189
75510,04/30/2019,ADBE,267.45001,289.25000,289.25000,467465
75510,05/31/2019,ADBE,267.70001,285.57999,270.89999,494550
75510,06/28/2019,ADBE,259.03000,302.10999,294.64999,678223
75510,07/31/2019,ADBE,298.85999,311.26999,298.85999,423244
75510,08/30/2019,ADBE,280.35999,298.44000,284.51001,508205
75510,09/30/2019,ADBE,272.47000,287.75000,276.25000,666980
75510,10/31/2019,ADBE,261.09000,279.39001,277.92999,614666
75510,11/29/2019,ADBE,277.50000,309.53000,309.53000,446834
75510,12/31/2019,ADBE,302.51001,331.20001,329.81000,510246
75510,01/31/2020,ADBE,331.81000,356.73999,351.14001,440832
75510,02/28/2020,ADBE,337.51999,383.28000,345.12000,566975
75510,03/31/2020,ADBE,285.00000,363.85001,318.23999,1262771
75510,04/30/2020,ADBE,293.60999,353.64001,353.64001,727957
75510,05/29/2020,ADBE,343.84000,386.60001,386.60001,553643
75510,06/30/2020,ADBE,385.79999,440.54999,435.31000,703872
75510,07/31/2020,ADBE,426.29001,466.20001,444.32001,543778
75510,08/31/2020,ADBE,435.23001,528.48999,513.39001,543222
75510,09/30/2020,ADBE,462.13000,533.79999,490.42999,843377
75510,10/30/2020,ADBE,447.10001,514.31000,447.10001,478792
75510,11/30/2020,ADBE,444.94000,496.47000,478.47000,533473
75510,12/31/2020,ADBE,475.91000,504.17001,500.12000,547087
75510,01/29/2021,ADBE,456.50000,485.69000,458.76999,571092
75510,02/26/2021,ADBE,459.16000,501.64001,459.67001,442553
75510,03/31/2021,ADBE,421.20001,475.37000,475.37000,751335
75510,04/30/2021,ADBE,483.34000,525.08002,508.34000,406636
75510,05/28/2021,ADBE,472.09000,506.98001,504.57999,396660
75510,06/30/2021,ADBE,493.14001,590.75000,585.64001,524788
75510,07/30/2021,ADBE,584.72998,625.87000,621.63000,336964
75510,08/31/2021,ADBE,618.75000,665.98999,663.70001,285728
75510,09/30/2021,ADBE,575.71997,666.59003,575.71997,522511
75510,10/29/2021,ADBE,558.48999,650.35999,650.35999,440486
75510,11/30/2021,ADBE,640.20001,688.37000,669.84998,429093
75510,12/31/2021,ADBE,549.77002,671.88000,567.06000,835468
75510,01/31/2022,ADBE,493.04999,564.37000,534.29999,835052
75510,02/28/2022,ADBE,429.45001,535.97998,467.67999,691538
75510,03/31/2022,ADBE,411.50000,471.17999,455.62000,978825
75510,04/29/2022,ADBE,395.95001,468.81000,395.95001,544971
75510,05/31/2022,ADBE,376.91000,428.22000,416.48001,718144
75510,06/30/2022,ADBE,360.79001,441.28000,366.06000,713369
75510,07/29/2022,ADBE,368.48001,410.12000,410.12000,459622
75510,08/31/2022,ADBE,373.44000,451.01999,373.44000,513624
75510,09/30/2022,ADBE,275.20001,396.35999,275.20001,1232903
75510,10/31/2022,ADBE,284.82999,325.67999,318.50000,818412
75510,11/30/2022,ADBE,285.75000,345.95999,344.92999,702706
75510,12/30/2022,ADBE,326.67999,344.10999,336.53000,645174
75591,01/31/2019,IEX,121.42000,140.77000,137.86000,74014
75591,02/28/2019,IEX,137.85001,144.96001,144.10001,55701
75591,03/29/2019,IEX,142.96001,151.74001,151.74001,63720
75591,04/30/2019,IEX,153.32001,157.50999,156.66000,74017
75591,05/31/2019,IEX,150.57001,156.42999,152.71001,62412
75591,06/28/2019,IEX,153.50999,172.14000,172.14000,87289
75591,07/31/2019,IEX,164.46001,173.37000,168.22000,84201
75591,08/30/2019,IEX,155.92999,168.11000,164.71001,297244
75591,09/30/2019,IEX,161.25999,171.53000,163.88000,95368
75591,10/31/2019,IEX,152.31000,162.28000,155.53000,91690
75591,11/29/2019,IEX,159.03999,163.31000,162.74001,81716
75591,12/31/2019,IEX,157.36000,173.36000,172.00000,88965
75591,01/31/2020,IEX,163.85001,175.85001,163.85001,76565
75591,02/28/2020,IEX,148.00000,176.81000,148.00000,82033
75591,03/31/2020,IEX,114.00000,153.89999,138.11000,209615
75591,04/30/2020,IEX,133.20000,157.88000,153.63000,132059
75591,05/29/2020,IEX,146.80000,159.37000,159.37000,111205
75591,06/30/2020,IEX,148.75999,167.28999,158.03999,116042
75591,07/31/2020,IEX,155.84000,170.91000,164.82001,79663
75591,08/31/2020,IEX,165.05000,180.89000,180.23000,76116
75591,09/30/2020,IEX,176.00999,186.52000,182.41000,73396
75591,10/30/2020,IEX,168.73000,192.73000,170.39000,102416
75591,11/30/2020,IEX,176.89999,197.46001,193.14999,89041
75591,12/31/2020,IEX,189.88000,199.20000,199.20000,72389
75591,01/29/2021,IEX,186.19000,208.57001,186.19000,79077
75591,02/26/2021,IEX,189.42000,199.87000,195.17000,92362
75591,03/31/2021,IEX,195.13000,210.46001,209.32001,93726
75591,04/30/2021,IEX,212.25000,228.14999,224.20000,104697
75591,05/28/2021,IEX,217.42000,227.34000,222.66000,66715
75591,06/30/2021,IEX,211.78000,225.39000,220.05000,69648
75591,07/30/2021,IEX,219.37000,228.28999,226.69000,87331
75591,08/31/2021,IEX,219.55000,228.77000,224.00000,67144
75591,09/30/2021,IEX,206.95000,224.22000,206.95000,70418
75591,10/29/2021,IEX,205.78000,222.96001,222.57001,67809
75591,11/30/2021,IEX,223.89999,236.50000,224.59000,55565
75591,12/31/2021,IEX,221.14999,239.50000,236.32001,70624
75591,01/31/2022,IEX,208.67000,235.52000,215.44000,70800
75591,02/28/2022,IEX,185.48000,216.23000,191.89999,112038
75591,03/31/2022,IEX,183.28999,198.99001,191.73000,104328
75591,04/29/2022,IEX,186.85001,198.72000,189.82001,94466
75591,05/31/2022,IEX,181.53000,197.49001,191.55000,100356
75591,06/30/2022,IEX,173.06000,196.82001,181.63000,68884
75591,07/29/2022,IEX,181.36000,208.75000,208.75000,82889
75591,08/31/2022,IEX,201.21001,217.63000,201.21001,78434
75591,09/30/2022,IEX,198.53000,211.17000,199.85001,106778
75591,10/31/2022,IEX,197.11000,222.92000,222.31000,103542
75591,11/30/2022,IEX,218.42000,237.49001,237.49001,75796
75591,12/30/2022,IEX,226.27000,242.05000,228.33000,73913
75607,01/31/2019,SYMC,18.58000,21.02000,21.02000,1303141
75607,02/28/2019,SYMC,22.34000,23.41000,22.49000,1136165
75607,03/29/2019,SYMC,21.89000,23.59000,22.99000,812104
75607,04/30/2019,SYMC,22.99000,24.47000,24.21000,947104
75607,05/31/2019,SYMC,18.73000,23.85000,18.73000,1821526
75607,06/28/2019,SYMC,17.98000,21.76000,21.76000,1514045
75607,07/31/2019,SYMC,21.56000,25.80000,21.56000,2588195
75607,08/30/2019,SYMC,20.34000,23.85000,23.25000,1965088
75607,09/30/2019,SYMC,22.99000,24.73000,23.63000,1269784
75607,10/31/2019,SYMC,22.69000,23.59000,22.88000,940035
75607,11/29/2019,NLOK,23.41000,25.00000,24.90000,861559
75607,12/31/2019,NLOK,24.95000,26.38000,25.52000,1948651
75607,01/31/2020,NLOK,25.83000,28.42000,28.42000,2256123
75607,02/28/2020,NLOK,17.15000,20.79000,19.03000,2120480
75607,03/31/2020,NLOK,16.58000,19.93000,18.71000,2155615
75607,04/30/2020,NLOK,18.29000,21.28000,21.27000,1309060
75607,05/29/2020,NLOK,19.86000,22.78000,22.78000,1217815
75607,06/30/2020,NLOK,19.12000,21.97000,19.83000,1721119
75607,07/31/2020,NLOK,19.77000,21.45000,21.45000,922341
75607,08/31/2020,NLOK,21.90000,24.21000,23.52000,1322669
75607,09/30/2020,NLOK,20.33000,24.10500,20.84000,1448270
75607,10/30/2020,NLOK,20.42000,21.57000,20.57000,960007
75607,11/30/2020,NLOK,18.11000,22.02000,18.23000,1518146
75607,12/31/2020,NLOK,18.23000,21.34000,20.78000,1294588
75607,01/29/2021,NLOK,20.34000,21.34000,21.07000,1122105
75607,02/26/2021,NLOK,19.51000,22.03500,19.51000,1206047
75607,03/31/2021,NLOK,19.66000,21.72000,21.26000,1154660
75607,04/30/2021,NLOK,21.13000,22.61000,21.61000,782733
75607,05/28/2021,NLOK,20.82000,27.66000,27.66000,1577670
75607,06/30/2021,NLOK,26.82000,28.67000,27.22000,1135765
75607,07/30/2021,NLOK,24.62000,27.84000,24.82000,920188
75607,08/31/2021,NLOK,23.89000,26.79000,26.56000,1046368
75607,09/30/2021,NLOK,24.94000,27.42000,25.30000,805980
75607,10/29/2021,NLOK,25.04000,26.67000,25.45000,520239
75607,11/30/2021,NLOK,24.74000,25.88000,24.85000,1052356
75607,12/31/2021,NLOK,23.82000,26.29000,25.98000,746860
75607,01/31/2022,NLOK,25.31000,27.06000,26.01000,714608
75607,02/28/2022,NLOK,25.38000,30.76000,28.98000,1238486
75607,03/31/2022,NLOK,25.93000,30.11000,26.52000,1675856
75607,04/29/2022,NLOK,25.04000,27.16000,25.04000,673071
75607,05/31/2022,NLOK,23.67000,25.39000,24.34000,1501625
75607,06/30/2022,NLOK,21.81000,24.79000,21.96000,1536285
75607,07/29/2022,NLOK,22.13000,25.43000,24.53000,1088184
75607,08/31/2022,NLOK,22.59000,26.74000,22.59000,1160167
75607,09/30/2022,NLOK,20.14000,23.39000,20.14000,1421801
75607,10/31/2022,NLOK,20.52000,22.56000,22.53000,985279
75607,11/30/2022,GEN,21.62000,23.11000,22.96000,1339858
75607,12/30/2022,GEN,20.88000,23.80000,21.43000,648653
75694,01/31/2019,TECH,136.09000,174.46001,174.46001,54582
75694,02/28/2019,TECH,175.69000,194.97000,193.89999,41067
75694,03/29/2019,TECH,189.50000,200.44000,198.55000,29743
75694,04/30/2019,TECH,188.72000,204.59000,204.59000,39239
75694,05/31/2019,TECH,193.75000,207.35001,198.05000,28717
75694,06/28/2019,TECH,197.95000,215.42999,208.49001,29568
75694,07/31/2019,TECH,208.02000,216.72000,210.14999,29386
75694,08/30/2019,TECH,187.62000,210.98000,191.57001,38152
75694,09/30/2019,TECH,183.56000,202.96001,195.67000,39676
75694,10/31/2019,TECH,189.67999,210.24001,208.17000,30105
75694,11/29/2019,TECH,202.97000,222.00000,218.25000,23909
75694,12/31/2019,TECH,213.02000,222.09000,219.50999,25791
75694,01/31/2020,TECH,209.97000,221.50999,209.97000,28473
75694,02/28/2020,TECH,188.89000,210.64999,188.89000,39315
75694,03/31/2020,TECH,161.17000,197.69000,189.62000,65822
75694,04/30/2020,TECH,185.42999,225.00000,225.00000,50893
75694,05/29/2020,TECH,227.53999,279.56000,264.79999,71789
75694,06/30/2020,TECH,242.03000,264.07001,264.07001,52201
75694,07/31/2020,TECH,263.13000,282.95999,275.16000,33129
75694,08/31/2020,TECH,250.33000,278.87000,255.46001,31440
75694,09/30/2020,TECH,232.22000,261.57001,247.73000,39414
75694,10/30/2020,TECH,246.89999,269.66000,252.41000,32358
75694,11/30/2020,TECH,260.00000,307.73001,303.31000,35803
75694,12/31/2020,TECH,298.32999,321.87000,317.54999,34130
75694,01/29/2021,TECH,314.62000,356.67001,324.91000,32854
75694,02/26/2021,TECH,340.07001,411.00000,361.69000,40623
75694,03/31/2021,TECH,344.88000,397.01001,381.92999,48734
75694,04/30/2021,TECH,388.50000,441.39999,427.48999,38685
75694,05/28/2021,TECH,387.35001,426.41000,413.82999,74189
75694,06/30/2021,TECH,407.57999,450.26001,450.26001,49420
75694,07/30/2021,TECH,444.87000,483.10999,482.23999,31681
75694,08/31/2021,TECH,462.89001,505.84000,499.14001,129716
75694,09/30/2021,TECH,484.57001,538.88000,484.57001,55754
75694,10/29/2021,TECH,478.01001,523.65002,523.65002,29983
75694,11/30/2021,TECH,472.03000,525.06000,472.03000,41274
75694,12/31/2021,TECH,456.14999,517.34003,517.34003,36730
75694,01/31/2022,TECH,353.85001,487.79001,376.41000,62830
75694,02/28/2022,TECH,392.35999,424.09000,419.41000,59816
75694,03/31/2022,TECH,392.20999,446.01999,433.04001,42465
75694,04/29/2022,TECH,379.69000,449.64999,379.69000,46529
75694,05/31/2022,TECH,338.67001,395.84000,369.73001,58903
75694,06/30/2022,TECH,322.67001,374.01001,346.64001,54426
75694,07/29/2022,TECH,336.23999,385.28000,385.28000,38476
75694,08/31/2022,TECH,331.81000,391.85001,331.81000,44555
75694,09/30/2022,TECH,282.54001,346.78000,284.00000,54357
75694,10/31/2022,TECH,281.98001,309.07999,296.26001,66662
75694,11/30/2022,TECH,84.99000,352.29001,84.99000,90701
75694,12/30/2022,TECH,80.67000,86.98000,82.88000,159266
75819,01/31/2019,VTR,56.92000,64.49000,64.49000,464684
75819,02/28/2019,VTR,62.75000,65.21000,62.75000,383920
75819,03/29/2019,VTR,61.08000,65.25000,63.81000,465272
75819,04/30/2019,VTR,57.77000,63.61000,61.11000,413226
75819,05/31/2019,VTR,60.97000,65.94000,64.30000,312609
75819,06/28/2019,VTR,62.20000,71.76000,68.35000,743966
75819,07/31/2019,VTR,66.92000,70.86000,67.29000,393592
75819,08/30/2019,VTR,67.67000,73.62000,73.39000,381782
75819,09/30/2019,VTR,69.98000,75.23000,73.03000,396315
75819,10/31/2019,VTR,63.92000,74.56000,65.10000,512343
75819,11/29/2019,VTR,57.41000,64.03000,58.31000,448672
75819,12/31/2019,VTR,55.15000,58.10000,57.74000,491583
75819,01/31/2020,VTR,56.39000,59.47000,57.86000,484763
75819,02/28/2020,VTR,53.77000,63.05000,53.77000,531416
75819,03/31/2020,VTR,16.97000,53.75000,26.80000,1866539
75819,04/30/2020,VTR,22.52000,33.80000,32.35000,847308
75819,05/29/2020,VTR,26.79000,37.37000,34.95000,896542
75819,06/30/2020,VTR,34.39000,45.69000,36.62000,1024593
75819,07/31/2020,VTR,34.27000,39.07000,38.36000,660633
75819,08/31/2020,VTR,37.71000,42.72000,41.21000,488640
75819,09/30/2020,VTR,39.58000,45.48000,41.96000,621794
75819,10/30/2020,VTR,38.84000,45.05000,39.47000,510398
75819,11/30/2020,VTR,39.64000,51.00000,47.91000,603347
75819,12/31/2020,VTR,47.68000,51.49000,49.04000,445664
75819,01/29/2021,VTR,46.07000,49.13000,46.07000,406473
75819,02/26/2021,VTR,47.28000,55.92000,52.90000,371345
75819,03/31/2021,VTR,52.75000,57.17000,53.34000,540770
75819,04/30/2021,VTR,53.69000,55.80000,55.46000,457390
75819,05/28/2021,VTR,52.18000,55.94000,55.45000,400231
75819,06/30/2021,VTR,56.57000,59.24000,57.10000,469060
75819,07/30/2021,VTR,57.21000,60.40000,59.78000,555283
75819,08/31/2021,VTR,54.23000,59.98000,55.94000,434173
75819,09/30/2021,VTR,55.21000,57.68000,55.21000,550885
75819,10/29/2021,VTR,53.37000,56.90000,53.37000,342296
75819,11/30/2021,VTR,46.92000,55.04000,46.92000,553852
75819,12/31/2021,VTR,45.69000,51.36000,51.12000,494907
75819,01/31/2022,VTR,50.77000,53.62000,53.02000,504919
75819,02/28/2022,VTR,50.03000,54.20000,54.00000,459466
75819,03/31/2022,VTR,53.44000,63.64000,61.76000,623010
75819,04/29/2022,VTR,55.55000,62.86000,55.55000,413632
75819,05/31/2022,VTR,52.60000,57.87000,56.74000,488978
75819,06/30/2022,VTR,48.43000,56.71000,51.43000,381703
75819,07/29/2022,VTR,49.89000,53.78000,53.78000,295410
75819,08/31/2022,VTR,47.55000,53.29000,47.86000,438129
75819,09/30/2022,VTR,39.65000,50.49000,40.17000,399565
75819,10/31/2022,VTR,36.04000,40.85000,39.13000,479692
75819,11/30/2022,VTR,37.00000,46.53000,46.53000,535785
75819,12/30/2022,VTR,43.82000,46.47000,45.05000,456437
75825,01/31/2019,EOG,89.97000,101.05000,99.20000,686883
75825,02/28/2019,EOG,92.50000,100.25000,94.00000,682710
75825,03/29/2019,EOG,86.26000,96.87000,95.18000,1096872
75825,04/30/2019,EOG,93.67000,107.07000,96.05000,837267
75825,05/31/2019,EOG,81.88000,95.63000,81.88000,786593
75825,06/28/2019,EOG,82.03000,93.16000,93.16000,650680
75825,07/31/2019,EOG,83.92000,93.09000,85.85000,728330
75825,08/30/2019,EOG,71.66000,82.46000,74.19000,941235
75825,09/30/2019,EOG,74.13000,85.64000,74.22000,853705
75825,10/31/2019,EOG,64.44000,72.48000,69.31000,1017025
75825,11/29/2019,EOG,70.40000,74.74000,70.90000,754485
