permno,adate,qdate,public_date,GProf,TICKER
71563,2011-12-31,2012-09-30,2012-11-30,0.048,BBT
71563,2011-12-31,2012-09-30,2012-12-31,0.048,BBT
71563,2011-12-31,2012-09-30,2013-01-31,0.048,BBT
71563,2012-12-31,2012-12-31,2013-02-28,0.047,BBT
71563,2012-12-31,2012-12-31,2013-03-31,0.047,BBT
71563,2012-12-31,2012-12-31,2013-04-30,0.047,BBT
71563,2012-12-31,2013-03-31,2013-05-31,0.048,BBT
71563,2012-12-31,2013-03-31,2013-06-30,0.048,BBT
71563,2012-12-31,2013-03-31,2013-07-31,0.048,BBT
71563,2012-12-31,2013-06-30,2013-08-31,0.049,BBT
71563,2012-12-31,2013-06-30,2013-09-30,0.049,BBT
71563,2012-12-31,2013-06-30,2013-10-31,0.049,BBT
71563,2012-12-31,2013-09-30,2013-11-30,0.049,BBT
71563,2012-12-31,2013-09-30,2013-12-31,0.049,BBT
71563,2012-12-31,2013-09-30,2014-01-31,0.049,BBT
71563,2013-12-31,2013-12-31,2014-02-28,0.049,BBT
71563,2013-12-31,2013-12-31,2014-03-31,0.049,BBT
71563,2013-12-31,2013-12-31,2014-04-30,0.049,BBT
71563,2013-12-31,2014-03-31,2014-05-31,0.049,BBT
71563,2013-12-31,2014-03-31,2014-06-30,0.049,BBT
71563,2013-12-31,2014-03-31,2014-07-31,0.049,BBT
71563,2013-12-31,2014-06-30,2014-08-31,0.048,BBT
71563,2013-12-31,2014-06-30,2014-09-30,0.048,BBT
71563,2013-12-31,2014-06-30,2014-10-31,0.048,BBT
71563,2013-12-31,2014-09-30,2014-11-30,0.048,BBT
71563,2013-12-31,2014-09-30,2014-12-31,0.048,BBT
71563,2013-12-31,2014-09-30,2015-01-31,0.048,BBT
71563,2014-12-31,2014-12-31,2015-02-28,0.048,BBT
71563,2014-12-31,2014-12-31,2015-03-31,0.048,BBT
71563,2014-12-31,2014-12-31,2015-04-30,0.048,BBT
71563,2014-12-31,2015-03-31,2015-05-31,0.048,BBT
71563,2014-12-31,2015-03-31,2015-06-30,0.048,BBT
71563,2014-12-31,2015-03-31,2015-07-31,0.048,BBT
71563,2014-12-31,2015-06-30,2015-08-31,0.048,BBT
71563,2014-12-31,2015-06-30,2015-09-30,0.048,BBT
71563,2014-12-31,2015-06-30,2015-10-31,0.048,BBT
71563,2014-12-31,2015-09-30,2015-11-30,0.047,BBT
71563,2014-12-31,2015-09-30,2015-12-31,0.047,BBT
71563,2014-12-31,2015-09-30,2016-01-31,0.047,BBT
71563,2015-12-31,2015-12-31,2016-02-29,0.044,BBT
71563,2015-12-31,2015-12-31,2016-03-31,0.044,BBT
71563,2015-12-31,2015-12-31,2016-04-30,0.044,BBT
71563,2015-12-31,2016-03-31,2016-05-31,0.046,BBT
71563,2015-12-31,2016-03-31,2016-06-30,0.046,BBT
71563,2015-12-31,2016-03-31,2016-07-31,0.046,BBT
71563,2015-12-31,2016-06-30,2016-08-31,0.046,BBT
71563,2015-12-31,2016-06-30,2016-09-30,0.046,BBT
71563,2015-12-31,2016-06-30,2016-10-31,0.046,BBT
71563,2015-12-31,2016-09-30,2016-11-30,0.046,BBT
71563,2015-12-31,2016-09-30,2016-12-31,0.046,BBT
71563,2015-12-31,2016-09-30,2017-01-31,0.046,BBT
71563,2016-12-31,2016-12-31,2017-02-28,0.047,BBT
71563,2016-12-31,2016-12-31,2017-03-31,0.047,BBT
71563,2016-12-31,2016-12-31,2017-04-30,0.047,BBT
71563,2016-12-31,2017-03-31,2017-05-31,0.047,BBT
71563,2016-12-31,2017-03-31,2017-06-30,0.047,BBT
71563,2016-12-31,2017-03-31,2017-07-31,0.047,BBT
71563,2016-12-31,2017-06-30,2017-08-31,0.048,BBT
71563,2016-12-31,2017-06-30,2017-09-30,0.048,BBT
71563,2016-12-31,2017-06-30,2017-10-31,0.048,BBT
71563,2016-12-31,2017-09-30,2017-11-30,0.048,BBT
71563,2016-12-31,2017-09-30,2017-12-31,0.048,BBT
71563,2016-12-31,2017-09-30,2018-01-31,0.048,BBT
71563,2017-12-31,2017-12-31,2018-02-28,0.049,BBT
71563,2017-12-31,2017-12-31,2018-03-31,0.049,BBT
71563,2017-12-31,2017-12-31,2018-04-30,0.049,BBT
71563,2017-12-31,2018-03-31,2018-05-31,0.049,BBT
71563,2017-12-31,2018-03-31,2018-06-30,0.049,BBT
71563,2017-12-31,2018-03-31,2018-07-31,0.049,BBT
71563,2017-12-31,2018-06-30,2018-08-31,0.049,BBT
71563,2017-12-31,2018-06-30,2018-09-30,0.049,BBT
71563,2017-12-31,2018-06-30,2018-10-31,0.049,BBT
71563,2017-12-31,2018-09-30,2018-11-30,0.049,BBT
71563,2017-12-31,2018-09-30,2018-12-31,0.049,BBT
71563,2017-12-31,2018-09-30,2019-01-31,0.049,BBT
71563,2018-12-31,2018-12-31,2019-02-28,0.049,BBT
71563,2018-12-31,2018-12-31,2019-03-31,0.049,BBT
71563,2018-12-31,2018-12-31,2019-04-30,0.049,BBT
71563,2018-12-31,2019-03-31,2019-05-31,0.049,BBT
71563,2018-12-31,2019-03-31,2019-06-30,0.049,BBT
71563,2018-12-31,2019-03-31,2019-07-31,0.049,BBT
71563,2018-12-31,2019-06-30,2019-08-31,0.049,BBT
71563,2018-12-31,2019-06-30,2019-09-30,0.049,BBT
71563,2018-12-31,2019-06-30,2019-10-31,0.049,BBT
71563,2018-12-31,2019-09-30,2019-11-30,0.049,BBT
71563,2018-12-31,2019-09-30,2019-12-31,0.049,BBT
71563,2018-12-31,2019-09-30,2020-01-31,0.049,BBT
71563,2019-12-31,2019-12-31,2020-02-29,0.025,TFC
71563,2019-12-31,2019-12-31,2020-03-31,0.025,TFC
71563,2019-12-31,2019-12-31,2020-04-30,0.025,TFC
71563,2019-12-31,2020-03-31,2020-05-31,0.039,TFC
71563,2019-12-31,2020-03-31,2020-06-30,0.039,TFC
71563,2019-12-31,2020-03-31,2020-07-31,0.039,TFC
71563,2019-12-31,2020-06-30,2020-08-31,0.037,TFC
71563,2019-12-31,2020-06-30,2020-09-30,0.037,TFC
71563,2019-12-31,2020-06-30,2020-10-31,0.037,TFC
71563,2019-12-31,2020-09-30,2020-11-30,0.037,TFC
71563,2019-12-31,2020-09-30,2020-12-31,0.037,TFC
71563,2019-12-31,2020-09-30,2021-01-31,0.037,TFC
71563,2020-12-31,2020-12-31,2021-02-28,0.040,TFC
71563,2020-12-31,2020-12-31,2021-03-31,0.040,TFC
71563,2020-12-31,2020-12-31,2021-04-30,0.040,TFC
71563,2020-12-31,2021-03-31,2021-05-31,0.041,TFC
71563,2020-12-31,2021-03-31,2021-06-30,0.041,TFC
71563,2020-12-31,2021-03-31,2021-07-31,0.041,TFC
71563,2020-12-31,2021-06-30,2021-08-31,0.043,TFC
71563,2020-12-31,2021-06-30,2021-09-30,0.043,TFC
71563,2020-12-31,2021-06-30,2021-10-31,0.043,TFC
71563,2020-12-31,2021-09-30,2021-11-30,0.044,TFC
71563,2020-12-31,2021-09-30,2021-12-31,0.044,TFC
71563,2020-12-31,2021-09-30,2022-01-31,0.044,TFC
71563,2021-12-31,2021-12-31,2022-02-28,0.043,TFC
71563,2021-12-31,2021-12-31,2022-03-31,0.043,TFC
71563,2021-12-31,2021-12-31,2022-04-30,0.043,TFC
71563,2021-12-31,2022-03-31,2022-05-31,0.043,TFC
71563,2021-12-31,2022-03-31,2022-06-30,0.043,TFC
71563,2021-12-31,2022-03-31,2022-07-31,0.043,TFC
71563,2021-12-31,2022-06-30,2022-08-31,0.042,TFC
71563,2021-12-31,2022-06-30,2022-09-30,0.042,TFC
71563,2021-12-31,2022-06-30,2022-10-31,0.042,TFC
71563,2021-12-31,2022-09-30,2022-11-30,0.041,TFC
71563,2021-12-31,2022-09-30,2022-12-31,0.041,TFC
72726,2008-12-31,2009-09-30,2010-01-31,0.056,STT
72726,2009-12-31,2009-12-31,2010-02-28,0.054,STT
72726,2009-12-31,2009-12-31,2010-03-31,0.054,STT
72726,2009-12-31,2009-12-31,2010-04-30,0.054,STT
72726,2009-12-31,2010-03-31,2010-05-31,0.056,STT
72726,2009-12-31,2010-03-31,2010-06-30,0.056,STT
72726,2009-12-31,2010-03-31,2010-07-31,0.056,STT
72726,2009-12-31,2010-06-30,2010-08-31,0.057,STT
72726,2009-12-31,2010-06-30,2010-09-30,0.057,STT
72726,2009-12-31,2010-06-30,2010-10-31,0.057,STT
72726,2009-12-31,2010-09-30,2010-11-30,0.056,STT
72726,2009-12-31,2010-09-30,2010-12-31,0.056,STT
72726,2009-12-31,2010-09-30,2011-01-31,0.056,STT
72726,2010-12-31,2010-12-31,2011-02-28,0.056,STT
72726,2010-12-31,2010-12-31,2011-03-31,0.056,STT
72726,2010-12-31,2010-12-31,2011-04-30,0.056,STT
72726,2010-12-31,2011-03-31,2011-05-31,0.054,STT
72726,2010-12-31,2011-03-31,2011-06-30,0.054,STT
72726,2010-12-31,2011-03-31,2011-07-31,0.054,STT
72726,2010-12-31,2011-06-30,2011-08-31,0.053,STT
72726,2010-12-31,2011-06-30,2011-09-30,0.053,STT
72726,2010-12-31,2011-06-30,2011-10-31,0.053,STT
72726,2010-12-31,2011-09-30,2011-11-30,0.051,STT
72726,2010-12-31,2011-09-30,2011-12-31,0.051,STT
72726,2010-12-31,2011-09-30,2012-01-31,0.051,STT
72726,2011-12-31,2011-12-31,2012-02-29,0.044,STT
72726,2011-12-31,2011-12-31,2012-03-31,0.044,STT
72726,2011-12-31,2011-12-31,2012-04-30,0.044,STT
72726,2011-12-31,2012-03-31,2012-05-31,0.048,STT
72726,2011-12-31,2012-03-31,2012-06-30,0.048,STT
72726,2011-12-31,2012-03-31,2012-07-31,0.048,STT
72726,2011-12-31,2012-06-30,2012-08-31,0.047,STT
72726,2011-12-31,2012-06-30,2012-09-30,0.047,STT
72726,2011-12-31,2012-06-30,2012-10-31,0.047,STT
72726,2011-12-31,2012-09-30,2012-11-30,0.047,STT
72726,2011-12-31,2012-09-30,2012-12-31,0.047,STT
72726,2011-12-31,2012-09-30,2013-01-31,0.047,STT
72726,2012-12-31,2012-12-31,2013-02-28,0.043,STT
72726,2012-12-31,2012-12-31,2013-03-31,0.043,STT
72726,2012-12-31,2012-12-31,2013-04-30,0.043,STT
72726,2012-12-31,2013-03-31,2013-05-31,0.046,STT
72726,2012-12-31,2013-03-31,2013-06-30,0.046,STT
72726,2012-12-31,2013-03-31,2013-07-31,0.046,STT
72726,2012-12-31,2013-06-30,2013-08-31,0.045,STT
72726,2012-12-31,2013-06-30,2013-09-30,0.045,STT
72726,2012-12-31,2013-06-30,2013-10-31,0.045,STT
72726,2012-12-31,2013-09-30,2013-11-30,0.045,STT
72726,2012-12-31,2013-09-30,2013-12-31,0.045,STT
72726,2012-12-31,2013-09-30,2014-01-31,0.045,STT
72726,2013-12-31,2013-12-31,2014-02-28,0.041,STT
72726,2013-12-31,2013-12-31,2014-03-31,0.041,STT
72726,2013-12-31,2013-12-31,2014-04-30,0.041,STT
72726,2013-12-31,2014-03-31,2014-05-31,0.042,STT
72726,2013-12-31,2014-03-31,2014-06-30,0.042,STT
72726,2013-12-31,2014-03-31,2014-07-31,0.042,STT
72726,2013-12-31,2014-06-30,2014-08-31,0.040,STT
72726,2013-12-31,2014-06-30,2014-09-30,0.040,STT
72726,2013-12-31,2014-06-30,2014-10-31,0.040,STT
72726,2013-12-31,2014-09-30,2014-11-30,0.038,STT
72726,2013-12-31,2014-09-30,2014-12-31,0.038,STT
72726,2013-12-31,2014-09-30,2015-01-31,0.038,STT
72726,2014-12-31,2014-12-31,2015-02-28,0.038,STT
72726,2014-12-31,2014-12-31,2015-03-31,0.038,STT
72726,2014-12-31,2014-12-31,2015-04-30,0.038,STT
72726,2014-12-31,2015-03-31,2015-05-31,0.037,STT
72726,2014-12-31,2015-03-31,2015-06-30,0.037,STT
72726,2014-12-31,2015-03-31,2015-07-31,0.037,STT
72726,2014-12-31,2015-06-30,2015-08-31,0.037,STT
72726,2014-12-31,2015-06-30,2015-09-30,0.037,STT
72726,2014-12-31,2015-06-30,2015-10-31,0.037,STT
72726,2014-12-31,2015-09-30,2015-11-30,0.038,STT
72726,2014-12-31,2015-09-30,2015-12-31,0.038,STT
72726,2014-12-31,2015-09-30,2016-01-31,0.038,STT
72726,2015-12-31,2015-12-31,2016-02-29,0.042,STT
72726,2015-12-31,2015-12-31,2016-03-31,0.042,STT
72726,2015-12-31,2015-12-31,2016-04-30,0.042,STT
72726,2015-12-31,2016-03-31,2016-05-31,0.039,STT
72726,2015-12-31,2016-03-31,2016-06-30,0.039,STT
72726,2015-12-31,2016-03-31,2016-07-31,0.039,STT
72726,2015-12-31,2016-06-30,2016-08-31,0.040,STT
72726,2015-12-31,2016-06-30,2016-09-30,0.040,STT
72726,2015-12-31,2016-06-30,2016-10-31,0.040,STT
72726,2015-12-31,2016-09-30,2016-11-30,0.040,STT
72726,2015-12-31,2016-09-30,2016-12-31,0.040,STT
72726,2015-12-31,2016-09-30,2017-01-31,0.040,STT
72726,2016-12-31,2016-12-31,2017-02-28,0.042,STT
72726,2016-12-31,2016-12-31,2017-03-31,0.042,STT
72726,2016-12-31,2016-12-31,2017-04-30,0.042,STT
72726,2016-12-31,2017-03-31,2017-05-31,0.042,STT
72726,2016-12-31,2017-03-31,2017-06-30,0.042,STT
72726,2016-12-31,2017-03-31,2017-07-31,0.042,STT
72726,2016-12-31,2017-06-30,2017-08-31,0.044,STT
72726,2016-12-31,2017-06-30,2017-09-30,0.044,STT
72726,2016-12-31,2017-06-30,2017-10-31,0.044,STT
72726,2016-12-31,2017-09-30,2017-11-30,0.045,STT
72726,2016-12-31,2017-09-30,2017-12-31,0.045,STT
72726,2016-12-31,2017-09-30,2018-01-31,0.045,STT
72726,2017-12-31,2017-12-31,2018-02-28,0.047,STT
72726,2017-12-31,2017-12-31,2018-03-31,0.047,STT
72726,2017-12-31,2017-12-31,2018-04-30,0.047,STT
72726,2017-12-31,2018-03-31,2018-05-31,0.048,STT
72726,2017-12-31,2018-03-31,2018-06-30,0.048,STT
72726,2017-12-31,2018-03-31,2018-07-31,0.048,STT
72726,2017-12-31,2018-06-30,2018-08-31,0.049,STT
72726,2017-12-31,2018-06-30,2018-09-30,0.049,STT
72726,2017-12-31,2018-06-30,2018-10-31,0.049,STT
72726,2017-12-31,2018-09-30,2018-11-30,0.049,STT
72726,2017-12-31,2018-09-30,2018-12-31,0.049,STT
72726,2017-12-31,2018-09-30,2019-01-31,0.049,STT
72726,2018-12-31,2018-12-31,2019-02-28,0.049,STT
72726,2018-12-31,2018-12-31,2019-03-31,0.049,STT
72726,2018-12-31,2018-12-31,2019-04-30,0.049,STT
72726,2018-12-31,2019-03-31,2019-05-31,0.050,STT
72726,2018-12-31,2019-03-31,2019-06-30,0.050,STT
72726,2018-12-31,2019-03-31,2019-07-31,0.050,STT
72726,2018-12-31,2019-06-30,2019-08-31,0.050,STT
72726,2018-12-31,2019-06-30,2019-09-30,0.050,STT
72726,2018-12-31,2019-06-30,2019-10-31,0.050,STT
72726,2018-12-31,2019-09-30,2019-11-30,0.049,STT
72726,2018-12-31,2019-09-30,2019-12-31,0.049,STT
72726,2018-12-31,2019-09-30,2020-01-31,0.049,STT
72726,2019-12-31,2019-12-31,2020-02-29,0.048,STT
72726,2019-12-31,2019-12-31,2020-03-31,0.048,STT
72726,2019-12-31,2019-12-31,2020-04-30,0.048,STT
72726,2019-12-31,2020-03-31,2020-05-31,0.043,STT
72726,2019-12-31,2020-03-31,2020-06-30,0.043,STT
72726,2019-12-31,2020-03-31,2020-07-31,0.043,STT
72726,2019-12-31,2020-06-30,2020-08-31,0.042,STT
72726,2019-12-31,2020-06-30,2020-09-30,0.042,STT
72726,2019-12-31,2020-06-30,2020-10-31,0.042,STT
72726,2019-12-31,2020-09-30,2020-11-30,0.040,STT
72726,2019-12-31,2020-09-30,2020-12-31,0.040,STT
72726,2019-12-31,2020-09-30,2021-01-31,0.040,STT
72726,2020-12-31,2020-12-31,2021-02-28,0.037,STT
72726,2020-12-31,2020-12-31,2021-03-31,0.037,STT
72726,2020-12-31,2020-12-31,2021-04-30,0.037,STT
72726,2020-12-31,2021-03-31,2021-05-31,0.039,STT
72726,2020-12-31,2021-03-31,2021-06-30,0.039,STT
72726,2020-12-31,2021-03-31,2021-07-31,0.039,STT
72726,2020-12-31,2021-06-30,2021-08-31,0.038,STT
72726,2020-12-31,2021-06-30,2021-09-30,0.038,STT
72726,2020-12-31,2021-06-30,2021-10-31,0.038,STT
72726,2020-12-31,2021-09-30,2021-11-30,0.037,STT
72726,2020-12-31,2021-09-30,2021-12-31,0.037,STT
72726,2020-12-31,2021-09-30,2022-01-31,0.037,STT
72726,2021-12-31,2021-12-31,2022-02-28,0.038,STT
72726,2021-12-31,2021-12-31,2022-03-31,0.038,STT
72726,2021-12-31,2021-12-31,2022-04-30,0.038,STT
72726,2021-12-31,2022-03-31,2022-05-31,0.038,STT
72726,2021-12-31,2022-03-31,2022-06-30,0.038,STT
72726,2021-12-31,2022-03-31,2022-07-31,0.038,STT
72726,2021-12-31,2022-06-30,2022-08-31,0.038,STT
72726,2021-12-31,2022-06-30,2022-09-30,0.038,STT
72726,2021-12-31,2022-06-30,2022-10-31,0.038,STT
72726,2021-12-31,2022-09-30,2022-11-30,0.039,STT
72726,2021-12-31,2022-09-30,2022-12-31,0.039,STT
73139,2008-12-31,2009-09-30,2010-01-31,0.585,SYK
73139,2009-12-31,2009-12-31,2010-02-28,0.519,SYK
73139,2009-12-31,2009-12-31,2010-03-31,0.519,SYK
73139,2009-12-31,2009-12-31,2010-04-30,0.519,SYK
73139,2009-12-31,2010-03-31,2010-05-31,0.544,SYK
73139,2009-12-31,2010-03-31,2010-06-30,0.544,SYK
73139,2009-12-31,2010-03-31,2010-07-31,0.544,SYK
73139,2009-12-31,2010-06-30,2010-08-31,0.526,SYK
73139,2009-12-31,2010-06-30,2010-09-30,0.526,SYK
73139,2009-12-31,2010-06-30,2010-10-31,0.526,SYK
73139,2009-12-31,2010-09-30,2010-11-30,0.507,SYK
73139,2009-12-31,2010-09-30,2010-12-31,0.507,SYK
73139,2009-12-31,2010-09-30,2011-01-31,0.507,SYK
73139,2010-12-31,2010-12-31,2011-02-28,0.477,SYK
73139,2010-12-31,2010-12-31,2011-03-31,0.477,SYK
73139,2010-12-31,2010-12-31,2011-04-30,0.477,SYK
73139,2010-12-31,2011-03-31,2011-05-31,0.499,SYK
73139,2010-12-31,2011-03-31,2011-06-30,0.499,SYK
73139,2010-12-31,2011-03-31,2011-07-31,0.499,SYK
73139,2010-12-31,2011-06-30,2011-08-31,0.497,SYK
73139,2010-12-31,2011-06-30,2011-09-30,0.497,SYK
73139,2010-12-31,2011-06-30,2011-10-31,0.497,SYK
73139,2010-12-31,2011-09-30,2011-11-30,0.496,SYK
73139,2010-12-31,2011-09-30,2011-12-31,0.496,SYK
73139,2010-12-31,2011-09-30,2012-01-31,0.496,SYK
73139,2011-12-31,2011-12-31,2012-02-29,0.467,SYK
73139,2011-12-31,2011-12-31,2012-03-31,0.467,SYK
73139,2011-12-31,2011-12-31,2012-04-30,0.467,SYK
73139,2011-12-31,2012-03-31,2012-05-31,0.485,SYK
73139,2011-12-31,2012-03-31,2012-06-30,0.485,SYK
73139,2011-12-31,2012-03-31,2012-07-31,0.485,SYK
73139,2011-12-31,2012-06-30,2012-08-31,0.482,SYK
73139,2011-12-31,2012-06-30,2012-09-30,0.482,SYK
73139,2011-12-31,2012-06-30,2012-10-31,0.482,SYK
73139,2011-12-31,2012-09-30,2012-11-30,0.477,SYK
73139,2011-12-31,2012-09-30,2012-12-31,0.477,SYK
73139,2011-12-31,2012-09-30,2013-01-31,0.477,SYK
73139,2012-12-31,2012-12-31,2013-02-28,0.458,SYK
73139,2012-12-31,2012-12-31,2013-03-31,0.458,SYK
73139,2012-12-31,2012-12-31,2013-04-30,0.458,SYK
73139,2012-12-31,2013-03-31,2013-05-31,0.463,SYK
73139,2012-12-31,2013-03-31,2013-06-30,0.463,SYK
73139,2012-12-31,2013-03-31,2013-07-31,0.463,SYK
73139,2012-12-31,2013-06-30,2013-08-31,0.450,SYK
73139,2012-12-31,2013-06-30,2013-09-30,0.450,SYK
73139,2012-12-31,2013-06-30,2013-10-31,0.450,SYK
73139,2012-12-31,2013-09-30,2013-11-30,0.439,SYK
73139,2012-12-31,2013-09-30,2013-12-31,0.439,SYK
73139,2012-12-31,2013-09-30,2014-01-31,0.439,SYK
73139,2013-12-31,2013-12-31,2014-02-28,0.398,SYK
73139,2013-12-31,2013-12-31,2014-03-31,0.398,SYK
73139,2013-12-31,2013-12-31,2014-04-30,0.398,SYK
73139,2013-12-31,2014-03-31,2014-05-31,0.414,SYK
73139,2013-12-31,2014-03-31,2014-06-30,0.414,SYK
73139,2013-12-31,2014-03-31,2014-07-31,0.414,SYK
73139,2013-12-31,2014-06-30,2014-08-31,0.399,SYK
73139,2013-12-31,2014-06-30,2014-09-30,0.399,SYK
73139,2013-12-31,2014-06-30,2014-10-31,0.399,SYK
73139,2013-12-31,2014-09-30,2014-11-30,0.389,SYK
73139,2013-12-31,2014-09-30,2014-12-31,0.389,SYK
73139,2013-12-31,2014-09-30,2015-01-31,0.389,SYK
73139,2014-12-31,2014-12-31,2015-02-28,0.373,SYK
73139,2014-12-31,2014-12-31,2015-03-31,0.373,SYK
73139,2014-12-31,2014-12-31,2015-04-30,0.373,SYK
73139,2014-12-31,2015-03-31,2015-05-31,0.382,SYK
73139,2014-12-31,2015-03-31,2015-06-30,0.382,SYK
73139,2014-12-31,2015-03-31,2015-07-31,0.382,SYK
73139,2014-12-31,2015-06-30,2015-08-31,0.388,SYK
73139,2014-12-31,2015-06-30,2015-09-30,0.388,SYK
73139,2014-12-31,2015-06-30,2015-10-31,0.388,SYK
73139,2014-12-31,2015-09-30,2015-11-30,0.400,SYK
73139,2014-12-31,2015-09-30,2015-12-31,0.400,SYK
73139,2014-12-31,2015-09-30,2016-01-31,0.400,SYK
73139,2015-12-31,2015-12-31,2016-02-29,0.419,SYK
73139,2015-12-31,2015-12-31,2016-03-31,0.419,SYK
73139,2015-12-31,2015-12-31,2016-04-30,0.419,SYK
73139,2015-12-31,2016-03-31,2016-05-31,0.405,SYK
73139,2015-12-31,2016-03-31,2016-06-30,0.405,SYK
73139,2015-12-31,2016-03-31,2016-07-31,0.405,SYK
73139,2015-12-31,2016-06-30,2016-08-31,0.399,SYK
73139,2015-12-31,2016-06-30,2016-09-30,0.399,SYK
73139,2015-12-31,2016-06-30,2016-10-31,0.399,SYK
73139,2015-12-31,2016-09-30,2016-11-30,0.391,SYK
73139,2015-12-31,2016-09-30,2016-12-31,0.391,SYK
73139,2015-12-31,2016-09-30,2017-01-31,0.391,SYK
73139,2016-12-31,2016-12-31,2017-02-28,0.380,SYK
73139,2016-12-31,2016-12-31,2017-03-31,0.380,SYK
73139,2016-12-31,2016-12-31,2017-04-30,0.380,SYK
73139,2016-12-31,2017-03-31,2017-05-31,0.395,SYK
73139,2016-12-31,2017-03-31,2017-06-30,0.395,SYK
73139,2016-12-31,2017-03-31,2017-07-31,0.395,SYK
73139,2016-12-31,2017-06-30,2017-08-31,0.397,SYK
73139,2016-12-31,2017-06-30,2017-09-30,0.397,SYK
73139,2016-12-31,2017-06-30,2017-10-31,0.397,SYK
73139,2016-12-31,2017-09-30,2017-11-30,0.397,SYK
73139,2016-12-31,2017-09-30,2017-12-31,0.397,SYK
73139,2016-12-31,2017-09-30,2018-01-31,0.397,SYK
73139,2017-12-31,2017-12-31,2018-02-28,0.384,SYK
73139,2017-12-31,2017-12-31,2018-03-31,0.384,SYK
73139,2017-12-31,2017-12-31,2018-04-30,0.384,SYK
73139,2017-12-31,2018-03-31,2018-05-31,0.401,SYK
73139,2017-12-31,2018-03-31,2018-06-30,0.401,SYK
73139,2017-12-31,2018-03-31,2018-07-31,0.401,SYK
73139,2017-12-31,2018-06-30,2018-08-31,0.409,SYK
73139,2017-12-31,2018-06-30,2018-09-30,0.409,SYK
73139,2017-12-31,2018-06-30,2018-10-31,0.409,SYK
73139,2017-12-31,2018-09-30,2018-11-30,0.413,SYK
73139,2017-12-31,2018-09-30,2018-12-31,0.413,SYK
73139,2017-12-31,2018-09-30,2019-01-31,0.413,SYK
73139,2018-12-31,2018-12-31,2019-02-28,0.341,SYK
73139,2018-12-31,2018-12-31,2019-03-31,0.341,SYK
73139,2018-12-31,2018-12-31,2019-04-30,0.341,SYK
73139,2018-12-31,2019-03-31,2019-05-31,0.391,SYK
73139,2018-12-31,2019-03-31,2019-06-30,0.391,SYK
73139,2018-12-31,2019-03-31,2019-07-31,0.391,SYK
73139,2018-12-31,2019-06-30,2019-08-31,0.380,SYK
73139,2018-12-31,2019-06-30,2019-09-30,0.380,SYK
73139,2018-12-31,2019-06-30,2019-10-31,0.380,SYK
73139,2018-12-31,2019-09-30,2019-11-30,0.372,SYK
73139,2018-12-31,2019-09-30,2019-12-31,0.372,SYK
73139,2018-12-31,2019-09-30,2020-01-31,0.372,SYK
73139,2019-12-31,2019-12-31,2020-02-29,0.335,SYK
73139,2019-12-31,2019-12-31,2020-03-31,0.335,SYK
73139,2019-12-31,2019-12-31,2020-04-30,0.335,SYK
73139,2019-12-31,2020-03-31,2020-05-31,0.361,SYK
73139,2019-12-31,2020-03-31,2020-06-30,0.361,SYK
73139,2019-12-31,2020-03-31,2020-07-31,0.361,SYK
73139,2019-12-31,2020-06-30,2020-08-31,0.317,SYK
73139,2019-12-31,2020-06-30,2020-09-30,0.317,SYK
73139,2019-12-31,2020-06-30,2020-10-31,0.317,SYK
73139,2019-12-31,2020-09-30,2020-11-30,0.306,SYK
73139,2019-12-31,2020-09-30,2020-12-31,0.306,SYK
73139,2019-12-31,2020-09-30,2021-01-31,0.306,SYK
73139,2020-12-31,2020-12-31,2021-02-28,0.277,SYK
73139,2020-12-31,2020-12-31,2021-03-31,0.277,SYK
73139,2020-12-31,2020-12-31,2021-04-30,0.277,SYK
73139,2020-12-31,2021-03-31,2021-05-31,0.297,SYK
73139,2020-12-31,2021-03-31,2021-06-30,0.297,SYK
73139,2020-12-31,2021-03-31,2021-07-31,0.297,SYK
73139,2020-12-31,2021-06-30,2021-08-31,0.329,SYK
73139,2020-12-31,2021-06-30,2021-09-30,0.329,SYK
73139,2020-12-31,2021-06-30,2021-10-31,0.329,SYK
73139,2020-12-31,2021-09-30,2021-11-30,0.334,SYK
73139,2020-12-31,2021-09-30,2021-12-31,0.334,SYK
73139,2020-12-31,2021-09-30,2022-01-31,0.334,SYK
73139,2021-12-31,2021-12-31,2022-02-28,0.336,SYK
73139,2021-12-31,2021-12-31,2022-03-31,0.336,SYK
73139,2021-12-31,2021-12-31,2022-04-30,0.336,SYK
73139,2021-12-31,2022-03-31,2022-05-31,0.340,SYK
73139,2021-12-31,2022-03-31,2022-06-30,0.340,SYK
73139,2021-12-31,2022-03-31,2022-07-31,0.340,SYK
73139,2021-12-31,2022-06-30,2022-08-31,0.335,SYK
73139,2021-12-31,2022-06-30,2022-09-30,0.335,SYK
73139,2021-12-31,2022-06-30,2022-10-31,0.335,SYK
73139,2021-12-31,2022-09-30,2022-11-30,0.332,SYK
73139,2021-12-31,2022-09-30,2022-12-31,0.332,SYK
75034,2008-12-31,2009-09-30,2010-01-31,0.306,BHI
75034,2009-12-31,2009-12-31,2010-02-28,0.260,BHI
75034,2009-12-31,2009-12-31,2010-03-31,0.260,BHI
75034,2009-12-31,2009-12-31,2010-04-30,0.260,BHI
75034,2009-12-31,2010-03-31,2010-05-31,0.257,BHI
75034,2009-12-31,2010-03-31,2010-06-30,0.257,BHI
75034,2009-12-31,2010-03-31,2010-07-31,0.257,BHI
