gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,lltq,costat
005680,2015-07-31,2015,2,INDL,C,D,STD,HD,USD,2015Q2,2015Q2,18762.0000,A
005680,2015-10-31,2015,3,INDL,C,D,STD,HD,USD,2015Q3,2015Q3,20557.0000,A
005680,2016-01-31,2015,4,INDL,C,D,STD,HD,USD,2015Q4,2015Q4,23707.0000,A
005680,2016-04-30,2016,1,INDL,C,D,STD,HD,USD,2016Q1,2016Q1,23092.0000,A
005680,2016-07-31,2016,2,INDL,C,D,STD,HD,USD,2016Q2,2016Q2,23065.0000,A
005680,2016-10-31,2016,3,INDL,C,D,STD,HD,USD,2016Q3,2016Q3,24449.0000,A
005680,2017-01-31,2016,4,INDL,C,D,STD,HD,USD,2016Q4,2016Q4,24500.0000,A
005680,2017-04-30,2017,1,INDL,C,D,STD,HD,USD,2017Q1,2017Q1,24544.0000,A
005680,2017-07-31,2017,2,INDL,C,D,STD,HD,USD,2017Q2,2017Q2,26582.0000,A
005680,2017-10-31,2017,3,INDL,C,D,STD,HD,USD,2017Q3,2017Q3,26478.0000,A
005680,2018-01-31,2017,4,INDL,C,D,STD,HD,USD,2017Q4,2017Q4,26881.0000,A
005680,2018-04-30,2018,1,INDL,C,D,STD,HD,USD,2018Q1,2018Q1,26830.0000,A
005680,2018-07-31,2018,2,INDL,C,D,STD,HD,USD,2018Q2,2018Q2,25797.0000,A
005680,2018-10-31,2018,3,INDL,C,D,STD,HD,USD,2018Q3,2018Q3,25684.0000,A
005680,2019-01-31,2018,4,INDL,C,D,STD,HD,USD,2018Q4,2018Q4,29165.0000,A
005680,2019-04-30,2019,1,INDL,C,D,STD,HD,USD,2019Q1,2019Q1,33985.0000,A
005680,2019-07-31,2019,2,INDL,C,D,STD,HD,USD,2019Q2,2019Q2,34372.0000,A
005680,2019-10-31,2019,3,INDL,C,D,STD,HD,USD,2019Q3,2019Q3,33826.0000,A
005680,2020-01-31,2019,4,INDL,C,D,STD,HD,USD,2019Q4,2019Q4,35977.0000,A
005680,2020-04-30,2020,1,INDL,C,D,STD,HD,USD,2020Q1,2020Q1,38879.0000,A
005680,2020-07-31,2020,2,INDL,C,D,STD,HD,USD,2020Q2,2020Q2,39564.0000,A
005680,2020-10-31,2020,3,INDL,C,D,STD,HD,USD,2020Q3,2020Q3,39989.0000,A
005680,2021-01-31,2020,4,INDL,C,D,STD,HD,USD,2020Q4,2020Q4,44116.0000,A
005680,2021-04-30,2021,1,INDL,C,D,STD,HD,USD,2021Q1,2021Q1,43061.0000,A
005680,2021-07-31,2021,2,INDL,C,D,STD,HD,USD,2021Q2,2021Q2,42034.0000,A
005680,2021-10-31,2021,3,INDL,C,D,STD,HD,USD,2021Q3,2021Q3,45093.0000,A
005680,2022-01-31,2021,4,INDL,C,D,STD,HD,USD,2021Q4,2021Q4,44879.0000,A
005680,2022-04-30,2022,1,INDL,C,D,STD,HD,USD,2022Q1,2022Q1,47889.0000,A
005680,2022-07-31,2022,2,INDL,C,D,STD,HD,USD,2022Q2,2022Q2,47754.0000,A
005680,2022-10-31,2022,3,INDL,C,D,STD,HD,USD,2022Q3,2022Q3,51288.0000,A
005680,2023-01-31,2022,4,INDL,C,D,STD,HD,USD,2022Q4,2022Q4,51773.0000,A
005680,2023-04-30,2023,1,INDL,C,D,STD,HD,USD,2023Q1,2023Q1,50578.0000,A
005680,2023-07-31,2023,2,INDL,C,D,STD,HD,USD,2023Q2,2023Q2,50825.0000,A
005709,2010-01-31,2010,1,INDL,C,D,STD,HRL,USD,2009Q4,2010Q1,862.5230,A
005709,2010-04-30,2010,2,INDL,C,D,STD,HRL,USD,2010Q1,2010Q2,867.2540,A
005709,2010-07-31,2010,3,INDL,C,D,STD,HRL,USD,2010Q2,2010Q3,521.1930,A
005709,2010-10-31,2010,4,INDL,C,D,STD,HRL,USD,2010Q3,2010Q4,546.0660,A
005709,2011-01-31,2011,1,INDL,C,D,STD,HRL,USD,2010Q4,2011Q1,550.7610,A
005709,2011-04-30,2011,2,INDL,C,D,STD,HRL,USD,2011Q1,2011Q2,802.2330,A
005709,2011-07-31,2011,3,INDL,C,D,STD,HRL,USD,2011Q2,2011Q3,781.9510,A
005709,2011-10-31,2011,4,INDL,C,D,STD,HRL,USD,2011Q3,2011Q4,806.3890,A
005709,2012-01-31,2012,1,INDL,C,D,STD,HRL,USD,2011Q4,2012Q1,806.6020,A
005709,2012-04-30,2012,2,INDL,C,D,STD,HRL,USD,2012Q1,2012Q2,808.8720,A
005709,2012-07-31,2012,3,INDL,C,D,STD,HRL,USD,2012Q2,2012Q3,809.7100,A
005709,2012-10-31,2012,4,INDL,C,D,STD,HRL,USD,2012Q3,2012Q4,952.7410,A
005709,2013-01-31,2013,1,INDL,C,D,STD,HRL,USD,2012Q4,2013Q1,951.4920,A
005709,2013-04-30,2013,2,INDL,C,D,STD,HRL,USD,2013Q1,2013Q2,941.9150,A
005709,2013-07-31,2013,3,INDL,C,D,STD,HRL,USD,2013Q2,2013Q3,917.8810,A
005709,2013-10-31,2013,4,INDL,C,D,STD,HRL,USD,2013Q3,2013Q4,815.2920,A
005709,2014-01-31,2014,1,INDL,C,D,STD,HRL,USD,2013Q4,2014Q1,818.2140,A
005709,2014-04-30,2014,2,INDL,C,D,STD,HRL,USD,2014Q1,2014Q2,820.6860,A
005709,2014-07-31,2014,3,INDL,C,D,STD,HRL,USD,2014Q2,2014Q3,823.7540,A
005709,2014-10-31,2014,4,INDL,C,D,STD,HRL,USD,2014Q3,2014Q4,888.8710,A
005709,2015-01-31,2015,1,INDL,C,D,STD,HRL,USD,2014Q4,2015Q1,890.0030,A
005709,2015-04-30,2015,2,INDL,C,D,STD,HRL,USD,2015Q1,2015Q2,909.0010,A
005709,2015-07-31,2015,3,INDL,C,D,STD,HRL,USD,2015Q2,2015Q3,909.9620,A
005709,2015-10-31,2015,4,INDL,C,D,STD,HRL,USD,2015Q3,2015Q4,924.4130,A
005709,2016-01-31,2016,1,INDL,C,D,STD,HRL,USD,2015Q4,2016Q1,857.2780,A
005709,2016-04-30,2016,2,INDL,C,D,STD,HRL,USD,2016Q1,2016Q2,863.3220,A
005709,2016-07-31,2016,3,INDL,C,D,STD,HRL,USD,2016Q2,2016Q3,865.6230,A
005709,2016-10-31,2016,4,INDL,C,D,STD,HRL,USD,2016Q3,2016Q4,865.4650,A
005709,2017-01-31,2017,1,INDL,C,D,STD,HRL,USD,2016Q4,2017Q1,871.3390,A
005709,2017-04-30,2017,2,INDL,C,D,STD,HRL,USD,2017Q1,2017Q2,874.6920,A
005709,2017-07-31,2017,3,INDL,C,D,STD,HRL,USD,2017Q2,2017Q3,877.0140,A
005709,2017-10-31,2017,4,INDL,C,D,STD,HRL,USD,2017Q3,2017Q4,977.9990,A
005709,2018-01-31,2018,1,INDL,C,D,STD,HRL,USD,2017Q4,2018Q1,1379.9600,A
005709,2018-04-30,2018,2,INDL,C,D,STD,HRL,USD,2018Q1,2018Q2,1389.6550,A
005709,2018-07-31,2018,3,INDL,C,D,STD,HRL,USD,2018Q2,2018Q3,1402.7740,A
005709,2018-10-31,2018,4,INDL,C,D,STD,HRL,USD,2018Q3,2018Q4,1398.5600,A
005709,2019-01-31,2019,1,INDL,C,D,STD,HRL,USD,2018Q4,2019Q1,1013.8070,A
005709,2019-04-30,2019,2,INDL,C,D,STD,HRL,USD,2019Q1,2019Q2,982.2850,A
005709,2019-07-31,2019,3,INDL,C,D,STD,HRL,USD,2019Q2,2019Q3,990.1540,A
005709,2019-10-31,2019,4,INDL,C,D,STD,HRL,USD,2019Q3,2019Q4,1078.4200,A
005709,2020-01-31,2020,1,INDL,C,D,STD,HRL,USD,2019Q4,2020Q1,1170.9790,A
005709,2020-04-30,2020,2,INDL,C,D,STD,HRL,USD,2020Q1,2020Q2,904.3840,A
005709,2020-07-31,2020,3,INDL,C,D,STD,HRL,USD,2020Q2,2020Q3,1901.6740,A
005709,2020-10-31,2020,4,INDL,C,D,STD,HRL,USD,2020Q3,2020Q4,1973.9910,A
005709,2021-01-31,2021,1,INDL,C,D,STD,HRL,USD,2020Q4,2021Q1,1984.7360,A
005709,2021-04-30,2021,2,INDL,C,D,STD,HRL,USD,2021Q1,2021Q2,2007.9740,A
005709,2021-07-31,2021,3,INDL,C,D,STD,HRL,USD,2021Q2,2021Q3,4287.2590,A
005709,2021-10-31,2021,4,INDL,C,D,STD,HRL,USD,2021Q3,2021Q4,4302.3140,A
005709,2022-01-31,2022,1,INDL,C,D,STD,HRL,USD,2021Q4,2022Q1,4305.3500,A
005709,2022-04-30,2022,2,INDL,C,D,STD,HRL,USD,2022Q1,2022Q2,4296.3900,A
005709,2022-07-31,2022,3,INDL,C,D,STD,HRL,USD,2022Q2,2022Q3,4353.5710,A
005709,2022-10-31,2022,4,INDL,C,D,STD,HRL,USD,2022Q3,2022Q4,4293.4340,A
005709,2023-01-31,2023,1,INDL,C,D,STD,HRL,USD,2022Q4,2023Q1,4290.6690,A
005709,2023-04-30,2023,2,INDL,C,D,STD,HRL,USD,2023Q1,2023Q2,4318.9070,A
005709,2023-07-31,2023,3,INDL,C,D,STD,HRL,USD,2023Q2,2023Q3,3388.2720,A
005742,2010-03-31,2010,1,INDL,C,D,STD,CNP,USD,2010Q1,2010Q1,,A
005742,2010-06-30,2010,2,INDL,C,D,STD,CNP,USD,2010Q2,2010Q2,,A
005742,2010-09-30,2010,3,INDL,C,D,STD,CNP,USD,2010Q3,2010Q3,,A
005742,2010-12-31,2010,4,INDL,C,D,STD,CNP,USD,2010Q4,2010Q4,,A
005742,2011-03-31,2011,1,INDL,C,D,STD,CNP,USD,2011Q1,2011Q1,,A
005742,2011-06-30,2011,2,INDL,C,D,STD,CNP,USD,2011Q2,2011Q2,,A
005742,2011-09-30,2011,3,INDL,C,D,STD,CNP,USD,2011Q3,2011Q3,,A
005742,2011-12-31,2011,4,INDL,C,D,STD,CNP,USD,2011Q4,2011Q4,,A
005742,2012-03-31,2012,1,INDL,C,D,STD,CNP,USD,2012Q1,2012Q1,,A
005742,2012-06-30,2012,2,INDL,C,D,STD,CNP,USD,2012Q2,2012Q2,,A
005742,2012-09-30,2012,3,INDL,C,D,STD,CNP,USD,2012Q3,2012Q3,,A
005742,2012-12-31,2012,4,INDL,C,D,STD,CNP,USD,2012Q4,2012Q4,,A
005742,2013-03-31,2013,1,INDL,C,D,STD,CNP,USD,2013Q1,2013Q1,,A
005742,2013-06-30,2013,2,INDL,C,D,STD,CNP,USD,2013Q2,2013Q2,,A
005742,2013-09-30,2013,3,INDL,C,D,STD,CNP,USD,2013Q3,2013Q3,,A
005742,2013-12-31,2013,4,INDL,C,D,STD,CNP,USD,2013Q4,2013Q4,,A
005742,2014-03-31,2014,1,INDL,C,D,STD,CNP,USD,2014Q1,2014Q1,,A
005742,2014-06-30,2014,2,INDL,C,D,STD,CNP,USD,2014Q2,2014Q2,,A
005742,2014-09-30,2014,3,INDL,C,D,STD,CNP,USD,2014Q3,2014Q3,,A
005742,2014-12-31,2014,4,INDL,C,D,STD,CNP,USD,2014Q4,2014Q4,,A
005742,2015-03-31,2015,1,INDL,C,D,STD,CNP,USD,2015Q1,2015Q1,,A
005742,2015-06-30,2015,2,INDL,C,D,STD,CNP,USD,2015Q2,2015Q2,,A
005742,2015-09-30,2015,3,INDL,C,D,STD,CNP,USD,2015Q3,2015Q3,,A
005742,2015-12-31,2015,4,INDL,C,D,STD,CNP,USD,2015Q4,2015Q4,,A
005742,2016-03-31,2016,1,INDL,C,D,STD,CNP,USD,2016Q1,2016Q1,,A
005742,2016-06-30,2016,2,INDL,C,D,STD,CNP,USD,2016Q2,2016Q2,,A
005742,2016-09-30,2016,3,INDL,C,D,STD,CNP,USD,2016Q3,2016Q3,,A
005742,2016-12-31,2016,4,INDL,C,D,STD,CNP,USD,2016Q4,2016Q4,,A
005742,2017-03-31,2017,1,INDL,C,D,STD,CNP,USD,2017Q1,2017Q1,,A
005742,2017-06-30,2017,2,INDL,C,D,STD,CNP,USD,2017Q2,2017Q2,,A
005742,2017-09-30,2017,3,INDL,C,D,STD,CNP,USD,2017Q3,2017Q3,,A
005742,2017-12-31,2017,4,INDL,C,D,STD,CNP,USD,2017Q4,2017Q4,,A
005742,2018-03-31,2018,1,INDL,C,D,STD,CNP,USD,2018Q1,2018Q1,,A
005742,2018-06-30,2018,2,INDL,C,D,STD,CNP,USD,2018Q2,2018Q2,,A
005742,2018-09-30,2018,3,INDL,C,D,STD,CNP,USD,2018Q3,2018Q3,,A
005742,2018-12-31,2018,4,INDL,C,D,STD,CNP,USD,2018Q4,2018Q4,,A
005742,2019-03-31,2019,1,INDL,C,D,STD,CNP,USD,2019Q1,2019Q1,,A
005742,2019-06-30,2019,2,INDL,C,D,STD,CNP,USD,2019Q2,2019Q2,,A
005742,2019-09-30,2019,3,INDL,C,D,STD,CNP,USD,2019Q3,2019Q3,,A
005742,2019-12-31,2019,4,INDL,C,D,STD,CNP,USD,2019Q4,2019Q4,,A
005742,2020-03-31,2020,1,INDL,C,D,STD,CNP,USD,2020Q1,2020Q1,,A
005742,2020-06-30,2020,2,INDL,C,D,STD,CNP,USD,2020Q2,2020Q2,,A
005742,2020-09-30,2020,3,INDL,C,D,STD,CNP,USD,2020Q3,2020Q3,,A
005742,2020-12-31,2020,4,INDL,C,D,STD,CNP,USD,2020Q4,2020Q4,,A
005742,2021-03-31,2021,1,INDL,C,D,STD,CNP,USD,2021Q1,2021Q1,,A
005742,2021-06-30,2021,2,INDL,C,D,STD,CNP,USD,2021Q2,2021Q2,,A
005742,2021-09-30,2021,3,INDL,C,D,STD,CNP,USD,2021Q3,2021Q3,,A
005742,2021-12-31,2021,4,INDL,C,D,STD,CNP,USD,2021Q4,2021Q4,,A
005742,2022-03-31,2022,1,INDL,C,D,STD,CNP,USD,2022Q1,2022Q1,,A
005742,2022-06-30,2022,2,INDL,C,D,STD,CNP,USD,2022Q2,2022Q2,,A
005742,2022-09-30,2022,3,INDL,C,D,STD,CNP,USD,2022Q3,2022Q3,,A
005742,2022-12-31,2022,4,INDL,C,D,STD,CNP,USD,2022Q4,2022Q4,,A
005742,2023-03-31,2023,1,INDL,C,D,STD,CNP,USD,2023Q1,2023Q1,,A
005742,2023-06-30,2023,2,INDL,C,D,STD,CNP,USD,2023Q2,2023Q2,,A
005783,2010-03-31,2010,1,INDL,C,D,STD,JBHT,USD,2010Q1,2010Q1,731.2110,A
005783,2010-06-30,2010,2,INDL,C,D,STD,JBHT,USD,2010Q2,2010Q2,802.0350,A
005783,2010-09-30,2010,3,INDL,C,D,STD,JBHT,USD,2010Q3,2010Q3,836.3350,A
005783,2010-12-31,2010,4,INDL,C,D,STD,JBHT,USD,2010Q4,2010Q4,878.6900,A
005783,2011-03-31,2011,1,INDL,C,D,STD,JBHT,USD,2011Q1,2011Q1,1056.1290,A
005783,2011-06-30,2011,2,INDL,C,D,STD,JBHT,USD,2011Q2,2011Q2,1076.3880,A
005783,2011-09-30,2011,3,INDL,C,D,STD,JBHT,USD,2011Q3,2011Q3,1177.8100,A
005783,2011-12-31,2011,4,INDL,C,D,STD,JBHT,USD,2011Q4,2011Q4,1261.2740,A
005783,2012-03-31,2012,1,INDL,C,D,STD,JBHT,USD,2012Q1,2012Q1,1149.1460,A
005783,2012-06-30,2012,2,INDL,C,D,STD,JBHT,USD,2012Q2,2012Q2,1127.6420,A
005783,2012-09-30,2012,3,INDL,C,D,STD,JBHT,USD,2012Q3,2012Q3,1108.4770,A
005783,2012-12-31,2012,4,INDL,C,D,STD,JBHT,USD,2012Q4,2012Q4,1170.0210,A
005783,2013-03-31,2013,1,INDL,C,D,STD,JBHT,USD,2013Q1,2013Q1,983.1260,A
005783,2013-06-30,2013,2,INDL,C,D,STD,JBHT,USD,2013Q2,2013Q2,1054.9710,A
005783,2013-09-30,2013,3,INDL,C,D,STD,JBHT,USD,2013Q3,2013Q3,1041.6190,A
005783,2013-12-31,2013,4,INDL,C,D,STD,JBHT,USD,2013Q4,2013Q4,1094.6560,A
005783,2014-03-31,2014,1,INDL,C,D,STD,JBHT,USD,2014Q1,2014Q1,1384.7960,A
005783,2014-06-30,2014,2,INDL,C,D,STD,JBHT,USD,2014Q2,2014Q2,1495.6080,A
005783,2014-09-30,2014,3,INDL,C,D,STD,JBHT,USD,2014Q3,2014Q3,1208.8070,A
005783,2014-12-31,2014,4,INDL,C,D,STD,JBHT,USD,2014Q4,2014Q4,1421.5240,A
005783,2015-03-31,2015,1,INDL,C,D,STD,JBHT,USD,2015Q1,2015Q1,1389.2860,A
005783,2015-06-30,2015,2,INDL,C,D,STD,JBHT,USD,2015Q2,2015Q2,1369.5400,A
005783,2015-09-30,2015,3,INDL,C,D,STD,JBHT,USD,2015Q3,2015Q3,1726.0290,A
005783,2015-12-31,2015,4,INDL,C,D,STD,JBHT,USD,2015Q4,2015Q4,1803.7980,A
005783,2016-03-31,2016,1,INDL,C,D,STD,JBHT,USD,2016Q1,2016Q1,1780.1640,A
005783,2016-06-30,2016,2,INDL,C,D,STD,JBHT,USD,2016Q2,2016Q2,1765.2230,A
005783,2016-09-30,2016,3,INDL,C,D,STD,JBHT,USD,2016Q3,2016Q3,1744.0660,A
005783,2016-12-31,2016,4,INDL,C,D,STD,JBHT,USD,2016Q4,2016Q4,1841.7930,A
005783,2017-03-31,2017,1,INDL,C,D,STD,JBHT,USD,2017Q1,2017Q1,1811.5760,A
005783,2017-06-30,2017,2,INDL,C,D,STD,JBHT,USD,2017Q2,2017Q2,1762.5690,A
005783,2017-09-30,2017,3,INDL,C,D,STD,JBHT,USD,2017Q3,2017Q3,1900.1980,A
005783,2017-12-31,2017,4,INDL,C,D,STD,JBHT,USD,2017Q4,2017Q4,1704.1800,A
005783,2018-03-31,2018,1,INDL,C,D,STD,JBHT,USD,2018Q1,2018Q1,1386.0780,A
005783,2018-06-30,2018,2,INDL,C,D,STD,JBHT,USD,2018Q2,2018Q2,1397.3440,A
005783,2018-09-30,2018,3,INDL,C,D,STD,JBHT,USD,2018Q3,2018Q3,1428.4330,A
005783,2018-12-31,2018,4,INDL,C,D,STD,JBHT,USD,2018Q4,2018Q4,1637.9150,A
005783,2019-03-31,2019,1,INDL,C,D,STD,JBHT,USD,2019Q1,2019Q1,2125.2790,A
005783,2019-06-30,2019,2,INDL,C,D,STD,JBHT,USD,2019Q2,2019Q2,2223.8610,A
005783,2019-09-30,2019,3,INDL,C,D,STD,JBHT,USD,2019Q3,2019Q3,2117.7840,A
005783,2019-12-31,2019,4,INDL,C,D,STD,JBHT,USD,2019Q4,2019Q4,2168.0590,A
005783,2020-03-31,2020,1,INDL,C,D,STD,JBHT,USD,2020Q1,2020Q1,2188.2480,A
005783,2020-06-30,2020,2,INDL,C,D,STD,JBHT,USD,2020Q2,2020Q2,2192.1070,A
005783,2020-09-30,2020,3,INDL,C,D,STD,JBHT,USD,2020Q3,2020Q3,2196.2150,A
005783,2020-12-31,2020,4,INDL,C,D,STD,JBHT,USD,2020Q4,2020Q4,2243.4070,A
005783,2021-03-31,2021,1,INDL,C,D,STD,JBHT,USD,2021Q1,2021Q1,2274.1400,A
005783,2021-06-30,2021,2,INDL,C,D,STD,JBHT,USD,2021Q2,2021Q2,2296.0110,A
005783,2021-09-30,2021,3,INDL,C,D,STD,JBHT,USD,2021Q3,2021Q3,1946.3350,A
005783,2021-12-31,2021,4,INDL,C,D,STD,JBHT,USD,2021Q4,2021Q4,1946.9320,A
005783,2022-03-31,2022,1,INDL,C,D,STD,JBHT,USD,2022Q1,2022Q1,1993.6690,A
005783,2022-06-30,2022,2,INDL,C,D,STD,JBHT,USD,2022Q2,2022Q2,2057.6330,A
005783,2022-09-30,2022,3,INDL,C,D,STD,JBHT,USD,2022Q3,2022Q3,2425.7260,A
005783,2022-12-31,2022,4,INDL,C,D,STD,JBHT,USD,2022Q4,2022Q4,2551.5830,A
005783,2023-03-31,2023,1,INDL,C,D,STD,JBHT,USD,2023Q1,2023Q1,2289.4480,A
005783,2023-06-30,2023,2,INDL,C,D,STD,JBHT,USD,2023Q2,2023Q2,2567.2850,A
005786,2010-03-31,2010,1,INDL,C,D,STD,HBAN,USD,2010Q1,2010Q1,,A
005786,2010-06-30,2010,2,INDL,C,D,STD,HBAN,USD,2010Q2,2010Q2,,A
005786,2010-09-30,2010,3,INDL,C,D,STD,HBAN,USD,2010Q3,2010Q3,,A
005786,2010-12-31,2010,4,INDL,C,D,STD,HBAN,USD,2010Q4,2010Q4,,A
005786,2011-03-31,2011,1,INDL,C,D,STD,HBAN,USD,2011Q1,2011Q1,,A
005786,2011-06-30,2011,2,INDL,C,D,STD,HBAN,USD,2011Q2,2011Q2,,A
005786,2011-09-30,2011,3,INDL,C,D,STD,HBAN,USD,2011Q3,2011Q3,,A
005786,2011-12-31,2011,4,INDL,C,D,STD,HBAN,USD,2011Q4,2011Q4,,A
005786,2012-03-31,2012,1,INDL,C,D,STD,HBAN,USD,2012Q1,2012Q1,,A
005786,2012-06-30,2012,2,INDL,C,D,STD,HBAN,USD,2012Q2,2012Q2,,A
005786,2012-09-30,2012,3,INDL,C,D,STD,HBAN,USD,2012Q3,2012Q3,,A
005786,2012-12-31,2012,4,INDL,C,D,STD,HBAN,USD,2012Q4,2012Q4,,A
005786,2013-03-31,2013,1,INDL,C,D,STD,HBAN,USD,2013Q1,2013Q1,,A
005786,2013-06-30,2013,2,INDL,C,D,STD,HBAN,USD,2013Q2,2013Q2,,A
005786,2013-09-30,2013,3,INDL,C,D,STD,HBAN,USD,2013Q3,2013Q3,,A
005786,2013-12-31,2013,4,INDL,C,D,STD,HBAN,USD,2013Q4,2013Q4,,A
005786,2014-03-31,2014,1,INDL,C,D,STD,HBAN,USD,2014Q1,2014Q1,,A
005786,2014-06-30,2014,2,INDL,C,D,STD,HBAN,USD,2014Q2,2014Q2,,A
005786,2014-09-30,2014,3,INDL,C,D,STD,HBAN,USD,2014Q3,2014Q3,,A
005786,2014-12-31,2014,4,INDL,C,D,STD,HBAN,USD,2014Q4,2014Q4,,A
005786,2015-03-31,2015,1,INDL,C,D,STD,HBAN,USD,2015Q1,2015Q1,,A
005786,2015-06-30,2015,2,INDL,C,D,STD,HBAN,USD,2015Q2,2015Q2,,A
005786,2015-09-30,2015,3,INDL,C,D,STD,HBAN,USD,2015Q3,2015Q3,,A
005786,2015-12-31,2015,4,INDL,C,D,STD,HBAN,USD,2015Q4,2015Q4,,A
005786,2016-03-31,2016,1,INDL,C,D,STD,HBAN,USD,2016Q1,2016Q1,,A
005786,2016-06-30,2016,2,INDL,C,D,STD,HBAN,USD,2016Q2,2016Q2,,A
005786,2016-09-30,2016,3,INDL,C,D,STD,HBAN,USD,2016Q3,2016Q3,,A
005786,2016-12-31,2016,4,INDL,C,D,STD,HBAN,USD,2016Q4,2016Q4,,A
005786,2017-03-31,2017,1,INDL,C,D,STD,HBAN,USD,2017Q1,2017Q1,,A
005786,2017-06-30,2017,2,INDL,C,D,STD,HBAN,USD,2017Q2,2017Q2,,A
005786,2017-09-30,2017,3,INDL,C,D,STD,HBAN,USD,2017Q3,2017Q3,,A
005786,2017-12-31,2017,4,INDL,C,D,STD,HBAN,USD,2017Q4,2017Q4,,A
005786,2018-03-31,2018,1,INDL,C,D,STD,HBAN,USD,2018Q1,2018Q1,,A
005786,2018-06-30,2018,2,INDL,C,D,STD,HBAN,USD,2018Q2,2018Q2,,A
005786,2018-09-30,2018,3,INDL,C,D,STD,HBAN,USD,2018Q3,2018Q3,,A
005786,2018-12-31,2018,4,INDL,C,D,STD,HBAN,USD,2018Q4,2018Q4,,A
005786,2019-03-31,2019,1,INDL,C,D,STD,HBAN,USD,2019Q1,2019Q1,,A
005786,2019-06-30,2019,2,INDL,C,D,STD,HBAN,USD,2019Q2,2019Q2,,A
005786,2019-09-30,2019,3,INDL,C,D,STD,HBAN,USD,2019Q3,2019Q3,,A
005786,2019-12-31,2019,4,INDL,C,D,STD,HBAN,USD,2019Q4,2019Q4,,A
005786,2020-03-31,2020,1,INDL,C,D,STD,HBAN,USD,2020Q1,2020Q1,,A
005786,2020-06-30,2020,2,INDL,C,D,STD,HBAN,USD,2020Q2,2020Q2,,A
005786,2020-09-30,2020,3,INDL,C,D,STD,HBAN,USD,2020Q3,2020Q3,,A
005786,2020-12-31,2020,4,INDL,C,D,STD,HBAN,USD,2020Q4,2020Q4,,A
005786,2021-03-31,2021,1,INDL,C,D,STD,HBAN,USD,2021Q1,2021Q1,,A
005786,2021-06-30,2021,2,INDL,C,D,STD,HBAN,USD,2021Q2,2021Q2,,A
005786,2021-09-30,2021,3,INDL,C,D,STD,HBAN,USD,2021Q3,2021Q3,,A
005786,2021-12-31,2021,4,INDL,C,D,STD,HBAN,USD,2021Q4,2021Q4,,A
005786,2022-03-31,2022,1,INDL,C,D,STD,HBAN,USD,2022Q1,2022Q1,,A
005786,2022-06-30,2022,2,INDL,C,D,STD,HBAN,USD,2022Q2,2022Q2,,A
005786,2022-09-30,2022,3,INDL,C,D,STD,HBAN,USD,2022Q3,2022Q3,,A
005786,2022-12-31,2022,4,INDL,C,D,STD,HBAN,USD,2022Q4,2022Q4,,A
005786,2023-03-31,2023,1,INDL,C,D,STD,HBAN,USD,2023Q1,2023Q1,,A
005786,2023-06-30,2023,2,INDL,C,D,STD,HBAN,USD,2023Q2,2023Q2,,A
005878,2010-03-31,2010,1,INDL,C,D,STD,ITW,USD,2010Q1,2010Q1,4283.0080,A
005878,2010-06-30,2010,2,INDL,C,D,STD,ITW,USD,2010Q2,2010Q2,4163.5350,A
005878,2010-09-30,2010,3,INDL,C,D,STD,ITW,USD,2010Q3,2010Q3,4191.6210,A
005878,2010-12-31,2010,4,INDL,C,D,STD,ITW,USD,2010Q4,2010Q4,3775.4350,A
005878,2011-03-31,2011,1,INDL,C,D,STD,ITW,USD,2011Q1,2011Q1,4012.3480,A
005878,2011-06-30,2011,2,INDL,C,D,STD,ITW,USD,2011Q2,2011Q2,4041.9960,A
005878,2011-09-30,2011,3,INDL,C,D,STD,ITW,USD,2011Q3,2011Q3,4875.3580,A
005878,2011-12-31,2011,4,INDL,C,D,STD,ITW,USD,2011Q4,2011Q4,4972.7230,A
005878,2012-03-31,2012,1,INDL,C,D,STD,ITW,USD,2012Q1,2012Q1,5032.0000,A
005878,2012-06-30,2012,2,INDL,C,D,STD,ITW,USD,2012Q2,2012Q2,4884.0000,A
005878,2012-09-30,2012,3,INDL,C,D,STD,ITW,USD,2012Q3,2012Q3,5833.0000,A
005878,2012-12-31,2012,4,INDL,C,D,STD,ITW,USD,2012Q4,2012Q4,6088.0000,A
005878,2013-03-31,2013,1,INDL,C,D,STD,ITW,USD,2013Q1,2013Q1,6125.0000,A
005878,2013-06-30,2013,2,INDL,C,D,STD,ITW,USD,2013Q2,2013Q2,5257.0000,A
005878,2013-09-30,2013,3,INDL,C,D,STD,ITW,USD,2013Q3,2013Q3,5342.0000,A
005878,2013-12-31,2013,4,INDL,C,D,STD,ITW,USD,2013Q4,2013Q4,4223.0000,A
005878,2014-03-31,2014,1,INDL,C,D,STD,ITW,USD,2014Q1,2014Q1,6230.0000,A
005878,2014-06-30,2014,2,INDL,C,D,STD,ITW,USD,2014Q2,2014Q2,7573.0000,A
005878,2014-09-30,2014,3,INDL,C,D,STD,ITW,USD,2014Q3,2014Q3,7353.0000,A
005878,2014-12-31,2014,4,INDL,C,D,STD,ITW,USD,2014Q4,2014Q4,7321.0000,A
005878,2015-03-31,2015,1,INDL,C,D,STD,ITW,USD,2015Q1,2015Q1,7211.0000,A
005878,2015-06-30,2015,2,INDL,C,D,STD,ITW,USD,2015Q2,2015Q2,8296.0000,A
