gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,curcdq,datacqtr,datafqtr,actq,atq,ceqq,cibegniq,dlttq,lctq,lltq,revtq,oancfy,costat
009783,2016-06-30,2016,2,INDL,C,D,STD,KEY,493267108,USD,2016Q2,2016Q2,,101150.0000,11023.0000,201.0000,11388.0000,,,,724.0000,A
009783,2016-09-30,2016,3,INDL,C,D,STD,KEY,493267108,USD,2016Q3,2016Q3,,135805.0000,13831.0000,173.0000,12622.0000,,,,860.0000,A
009783,2016-12-31,2016,4,INDL,C,D,STD,KEY,493267108,USD,2016Q4,2016Q4,,136453.0000,13575.0000,228.0000,12114.0000,,,,1689.0000,A
009783,2017-03-31,2017,1,INDL,C,D,STD,KEY,493267108,USD,2017Q1,2017Q1,,134476.0000,13951.0000,325.0000,12324.0000,,,,-405.0000,A
009783,2017-06-30,2017,2,INDL,C,D,STD,KEY,493267108,USD,2017Q2,2017Q2,,135824.0000,14228.0000,412.0000,13261.0000,,,,-589.0000,A
009783,2017-09-30,2017,3,INDL,C,D,STD,KEY,493267108,USD,2017Q3,2017Q3,,136733.0000,14224.0000,364.0000,15100.0000,,,,1079.0000,A
009783,2017-12-31,2017,4,INDL,C,D,STD,KEY,493267108,USD,2017Q4,2017Q4,,137698.0000,13998.0000,197.0000,11262.0000,,,,1815.0000,A
009783,2018-03-31,2018,1,INDL,C,D,STD,KEY,493267108,USD,2018Q1,2018Q1,,137049.0000,13919.0000,418.0000,13749.0000,,,,-211.0000,A
009783,2018-06-30,2018,2,INDL,C,D,STD,KEY,493267108,USD,2018Q2,2018Q2,,137792.0000,14075.0000,482.0000,13853.0000,,,,408.0000,A
009783,2018-09-30,2018,3,INDL,C,D,STD,KEY,493267108,USD,2018Q3,2018Q3,,138805.0000,13758.0000,482.0000,13849.0000,,,,794.0000,A
009783,2018-12-31,2018,4,INDL,C,D,STD,KEY,493267108,USD,2018Q4,2018Q4,,139613.0000,14145.0000,484.0000,11470.0000,,,,2506.0000,A
009783,2019-03-31,2019,1,INDL,C,D,STD,KEY,493267108,USD,2019Q1,2019Q1,,141515.0000,14474.0000,407.0000,14955.0000,,,,556.0000,A
009783,2019-06-30,2019,2,INDL,C,D,STD,KEY,493267108,USD,2019Q2,2019Q2,,144545.0000,15069.0000,425.0000,15087.0000,,,,720.0000,A
009783,2019-09-30,2019,3,INDL,C,D,STD,KEY,493267108,USD,2019Q3,2019Q3,,146691.0000,15216.0000,416.0000,15238.0000,,,,1899.0000,A
009783,2019-12-31,2019,4,INDL,C,D,STD,KEY,493267108,USD,2019Q4,2019Q4,,144988.0000,15138.0000,469.0000,12186.0000,,,,2906.0000,A
009783,2020-03-31,2020,1,INDL,C,D,STD,KEY,493267108,USD,2020Q1,2020Q1,,156197.0000,15511.0000,146.0000,13732.0000,,,,-173.0000,A
009783,2020-06-30,2020,2,INDL,C,D,STD,KEY,493267108,USD,2020Q2,2020Q2,,171192.0000,15642.0000,187.0000,13734.0000,,,,105.0000,A
009783,2020-09-30,2020,3,INDL,C,D,STD,KEY,493267108,USD,2020Q3,2020Q3,,170540.0000,15822.0000,428.0000,12685.0000,,,,727.0000,A
009783,2020-12-31,2020,4,INDL,C,D,STD,KEY,493267108,USD,2020Q4,2020Q4,,170336.0000,16081.0000,582.0000,11833.0000,,,,1673.0000,A
009783,2021-03-31,2021,1,INDL,C,D,STD,KEY,493267108,USD,2021Q1,2021Q1,,176203.0000,15734.0000,622.0000,12499.0000,,,,-205.0000,A
009783,2021-06-30,2021,2,INDL,C,D,STD,KEY,493267108,USD,2021Q2,2021Q2,,181115.0000,16041.0000,729.0000,13211.0000,,,,248.0000,A
009783,2021-09-30,2021,3,INDL,C,D,STD,KEY,493267108,USD,2021Q3,2021Q3,,187035.0000,15610.0000,645.0000,13165.0000,,,,1163.0000,A
009783,2021-12-31,2021,4,INDL,C,D,STD,KEY,493267108,USD,2021Q4,2021Q4,,186346.0000,15523.0000,629.0000,10323.0000,,,,1153.0000,A
009783,2022-03-31,2022,1,INDL,C,D,STD,KEY,493267108,USD,2022Q1,2022Q1,,181221.0000,13408.0000,448.0000,10814.0000,,,,881.0000,A
009783,2022-06-30,2022,2,INDL,C,D,STD,KEY,493267108,USD,2022Q2,2022Q2,,187008.0000,12527.0000,533.0000,16617.0000,,,,803.0000,A
009783,2022-09-30,2022,3,INDL,C,D,STD,KEY,493267108,USD,2022Q3,2022Q3,,190051.0000,10790.0000,542.0000,18257.0000,,,,2884.0000,A
009783,2022-12-31,2022,4,INDL,C,D,STD,KEY,493267108,USD,2022Q4,2022Q4,,189813.0000,10954.0000,394.0000,15950.0000,,,,4469.0000,A
009783,2023-03-31,2023,1,INDL,C,D,STD,KEY,493267108,USD,2023Q1,2023Q1,,197519.0000,11822.0000,312.0000,22753.0000,,,,718.0000,A
009783,2023-06-30,2023,2,INDL,C,D,STD,KEY,493267108,USD,2023Q2,2023Q2,,195037.0000,11344.0000,287.0000,22071.0000,,,,1300.0000,A
009846,2010-03-31,2010,1,INDL,C,D,STD,EIX,281020107,USD,2010Q1,2010Q1,4267.0000,42357.0000,10069.0000,249.0000,11025.0000,3257.0000,,2810.0000,508.0000,A
009846,2010-06-30,2010,2,INDL,C,D,STD,EIX,281020107,USD,2010Q2,2010Q2,3857.0000,43055.0000,10182.0000,357.0000,11113.0000,3613.0000,,2742.0000,962.0000,A
009846,2010-09-30,2010,3,INDL,C,D,STD,EIX,281020107,USD,2010Q3,2010Q3,5041.0000,45566.0000,10634.0000,523.0000,12117.0000,3887.0000,,3788.0000,2750.0000,A
009846,2010-12-31,2010,4,INDL,C,D,STD,EIX,281020107,USD,2010Q4,2010Q4,4422.0000,45530.0000,10583.0000,178.0000,12371.0000,3952.0000,,3069.0000,3477.0000,A
009846,2011-03-31,2011,1,INDL,C,D,STD,EIX,281020107,USD,2011Q1,2011Q1,4336.0000,46161.0000,10676.0000,214.0000,12522.0000,3693.0000,,2782.0000,718.0000,A
009846,2011-06-30,2011,2,INDL,C,D,STD,EIX,281020107,USD,2011Q2,2011Q2,4337.0000,47075.0000,10726.0000,191.0000,12956.0000,3882.0000,,2734.0000,1222.0000,A
009846,2011-09-30,2011,3,INDL,C,D,STD,EIX,281020107,USD,2011Q3,2011Q3,4751.0000,47672.0000,11015.0000,440.0000,13010.0000,4161.0000,,2555.0000,2824.0000,A
009846,2011-12-31,2011,4,INDL,C,D,STD,EIX,281020107,USD,2011Q4,2011Q4,4484.0000,48039.0000,10055.0000,-824.0000,13689.0000,4348.0000,,2517.0000,3906.0000,A
009846,2012-03-31,2012,1,INDL,C,D,STD,EIX,281020107,USD,2012Q1,2012Q1,4715.0000,49384.0000,9990.0000,110.0000,14131.0000,3675.0000,,2415.0000,677.0000,A
009846,2012-06-30,2012,2,INDL,C,D,STD,EIX,281020107,USD,2012Q2,2012Q2,4438.0000,49388.0000,9945.0000,98.0000,13658.0000,4223.0000,,2653.0000,1160.0000,A
009846,2012-09-30,2012,3,INDL,C,D,STD,EIX,281020107,USD,2012Q3,2012Q3,4494.0000,50545.0000,10023.0000,215.0000,13708.0000,4274.0000,,3734.0000,2158.0000,A
009846,2012-12-31,2012,4,INDL,C,D,STD,EIX,281020107,USD,2012Q4,2012Q4,2672.0000,44394.0000,9432.0000,-515.0000,9441.0000,3744.0000,,3060.0000,3334.0000,A
009846,2013-03-31,2013,1,INDL,C,D,STD,EIX,281020107,USD,2013Q1,2013Q1,2670.0000,45155.0000,9555.0000,298.0000,8829.0000,4279.0000,,2632.0000,506.0000,A
009846,2013-06-30,2013,2,INDL,C,D,STD,EIX,281020107,USD,2013Q2,2013Q2,3022.0000,45027.0000,9355.0000,-71.0000,8830.0000,4888.0000,,3046.0000,1261.0000,A
009846,2013-09-30,2013,3,INDL,C,D,STD,EIX,281020107,USD,2013Q3,2013Q3,3603.0000,46698.0000,9689.0000,462.0000,9232.0000,5389.0000,,3960.0000,2253.0000,A
009846,2013-12-31,2013,4,INDL,C,D,STD,EIX,281020107,USD,2013Q4,2013Q4,3312.0000,46646.0000,9938.0000,326.0000,10034.0000,4881.0000,,2943.0000,3203.0000,A
009846,2014-03-31,2014,1,INDL,C,D,STD,EIX,281020107,USD,2014Q1,2014Q1,3520.0000,47388.0000,9979.0000,202.0000,9825.0000,4557.0000,,2926.0000,498.0000,A
009846,2014-06-30,2014,2,INDL,C,D,STD,EIX,281020107,USD,2014Q2,2014Q2,4551.0000,48864.0000,10381.0000,566.0000,9926.0000,5773.0000,,3017.0000,603.0000,A
009846,2014-09-30,2014,3,INDL,C,D,STD,EIX,281020107,USD,2014Q3,2014Q3,4498.0000,49475.0000,10736.0000,508.0000,10133.0000,5849.0000,,4355.0000,2027.0000,A
009846,2014-12-31,2014,4,INDL,C,D,STD,EIX,281020107,USD,2014Q4,2014Q4,4019.0000,50186.0000,10960.0000,445.0000,10437.0000,5479.0000,,3115.0000,3248.0000,A
009846,2015-03-31,2015,1,INDL,C,D,STD,EIX,281020107,USD,2015Q1,2015Q1,3780.0000,50578.0000,11076.0000,318.0000,11133.0000,4571.0000,,2512.0000,964.0000,A
009846,2015-06-30,2015,2,INDL,C,D,STD,EIX,281020107,USD,2015Q2,2015Q2,3906.0000,51239.0000,11325.0000,406.0000,11265.0000,4836.0000,,2908.0000,1768.0000,A
009846,2015-09-30,2015,3,INDL,C,D,STD,EIX,281020107,USD,2015Q3,2015Q3,3792.0000,51270.0000,11600.0000,448.0000,10957.0000,5239.0000,,3763.0000,2833.0000,A
009846,2015-12-31,2015,4,INDL,C,D,STD,EIX,281020107,USD,2015Q4,2015Q4,2654.0000,50310.0000,11368.0000,-55.0000,10972.0000,4927.0000,,2341.0000,4509.0000,A
009846,2016-03-31,2016,1,INDL,C,D,STD,EIX,281020107,USD,2016Q1,2016Q1,2427.0000,50459.0000,11439.0000,306.0000,11243.0000,4233.0000,,2440.0000,853.0000,A
009846,2016-06-30,2016,2,INDL,C,D,STD,EIX,281020107,USD,2016Q2,2016Q2,2659.0000,51197.0000,11557.0000,308.0000,10845.0000,5149.0000,,2778.0000,1429.0000,A
009846,2016-09-30,2016,3,INDL,C,D,STD,EIX,281020107,USD,2016Q3,2016Q3,2605.0000,51557.0000,11814.0000,451.0000,10407.0000,5342.0000,,3767.0000,2500.0000,A
009846,2016-12-31,2016,4,INDL,C,D,STD,EIX,281020107,USD,2016Q4,2016Q4,2123.0000,51319.0000,11996.0000,360.0000,10182.0000,5912.0000,,2884.0000,3256.0000,A
009846,2017-03-31,2017,1,INDL,C,D,STD,EIX,281020107,USD,2017Q1,2017Q1,2046.0000,51740.0000,12051.0000,392.0000,11662.0000,4416.0000,,2463.0000,879.0000,A
009846,2017-06-30,2017,2,INDL,C,D,STD,EIX,281020107,USD,2017Q2,2017Q2,2546.0000,52753.0000,12146.0000,309.0000,11662.0000,4602.0000,,2965.0000,1433.0000,A
009846,2017-09-30,2017,3,INDL,C,D,STD,EIX,281020107,USD,2017Q3,2017Q3,2758.0000,53592.0000,12416.0000,501.0000,11638.0000,5409.0000,,3672.0000,2690.0000,A
009846,2017-12-31,2017,4,INDL,C,D,STD,EIX,281020107,USD,2017Q4,2017Q4,3729.0000,52580.0000,11671.0000,-534.0000,11652.0000,7068.0000,,3220.0000,3587.0000,A
009846,2018-03-31,2018,1,INDL,C,D,STD,EIX,281020107,USD,2018Q1,2018Q1,2992.0000,51943.0000,11696.0000,242.0000,13367.0000,4647.0000,,2564.0000,859.0000,A
009846,2018-06-30,2018,2,INDL,C,D,STD,EIX,281020107,USD,2018Q2,2018Q2,3257.0000,52820.0000,11779.0000,298.0000,13845.0000,4922.0000,,2815.0000,1217.0000,A
009846,2018-09-30,2018,3,INDL,C,D,STD,EIX,281020107,USD,2018Q3,2018Q3,3383.0000,53563.0000,12096.0000,544.0000,14629.0000,4719.0000,,4269.0000,2271.0000,A
009846,2018-12-31,2018,4,INDL,C,D,STD,EIX,281020107,USD,2018Q4,2018Q4,3359.0000,56715.0000,10459.0000,-1400.0000,14668.0000,5395.0000,,3009.0000,3177.0000,A
009846,2019-03-31,2019,1,INDL,C,D,STD,EIX,281020107,USD,2019Q1,2019Q1,3999.0000,58793.0000,10526.0000,308.0000,16468.0000,5375.0000,,2824.0000,210.0000,A
009846,2019-06-30,2019,2,INDL,C,D,STD,EIX,281020107,USD,2019Q2,2019Q2,3936.0000,59521.0000,10720.0000,422.0000,16526.0000,5665.0000,,2812.0000,598.0000,A
009846,2019-09-30,2019,3,INDL,C,D,STD,EIX,281020107,USD,2019Q3,2019Q3,4662.0000,64212.0000,13160.0000,502.0000,17681.0000,6003.0000,,3741.0000,-817.0000,A
009846,2019-12-31,2019,4,INDL,C,D,STD,EIX,281020107,USD,2019Q4,2019Q4,3560.0000,64382.0000,13303.0000,173.0000,18477.0000,5523.0000,,2970.0000,-307.0000,A
009846,2020-03-31,2020,1,INDL,C,D,STD,EIX,281020107,USD,2020Q1,2020Q1,4911.0000,66026.0000,13351.0000,213.0000,19734.0000,6248.0000,,2790.0000,315.0000,A
009846,2020-06-30,2020,2,INDL,C,D,STD,EIX,281020107,USD,2020Q2,2020Q2,4796.0000,67051.0000,14253.0000,348.0000,19845.0000,5899.0000,,2987.0000,625.0000,A
009846,2020-09-30,2020,3,INDL,C,D,STD,EIX,281020107,USD,2020Q3,2020Q3,5855.0000,68556.0000,13748.0000,-242.0000,19860.0000,8616.0000,,4644.0000,1071.0000,A
009846,2020-12-31,2020,4,INDL,C,D,STD,EIX,281020107,USD,2020Q4,2020Q4,5061.0000,69372.0000,14048.0000,552.0000,20505.0000,10277.0000,,3157.0000,1263.0000,A
009846,2021-03-31,2021,1,INDL,C,D,STD,EIX,281020107,USD,2021Q1,2021Q1,5328.0000,70505.0000,14085.0000,290.0000,21021.0000,9497.0000,,2960.0000,72.0000,A
009846,2021-06-30,2021,2,INDL,C,D,STD,EIX,281020107,USD,2021Q2,2021Q2,4921.0000,71162.0000,14177.0000,361.0000,23722.0000,7815.0000,,3315.0000,-1374.0000,A
009846,2021-09-30,2021,3,INDL,C,D,STD,EIX,281020107,USD,2021Q3,2021Q3,6028.0000,73023.0000,13606.0000,-297.0000,24519.0000,8962.0000,,5299.0000,-416.0000,A
009846,2021-12-31,2021,4,INDL,C,D,STD,EIX,281020107,USD,2021Q4,2021Q4,5491.0000,74745.0000,13911.0000,571.0000,25523.0000,8609.0000,,3307.0000,11.0000,A
009846,2022-03-31,2022,1,INDL,C,D,STD,EIX,281020107,USD,2022Q1,2022Q1,5273.0000,74720.0000,13754.0000,136.0000,26222.0000,8342.0000,,3968.0000,792.0000,A
009846,2022-06-30,2022,2,INDL,C,D,STD,EIX,281020107,USD,2022Q2,2022Q2,5653.0000,75045.0000,13797.0000,292.0000,26287.0000,9262.0000,,4008.0000,1238.0000,A
009846,2022-09-30,2022,3,INDL,C,D,STD,EIX,281020107,USD,2022Q3,2022Q3,6441.0000,76709.0000,13415.0000,-74.0000,26134.0000,10820.0000,,5228.0000,2112.0000,A
009846,2022-12-31,2022,4,INDL,C,D,STD,EIX,281020107,USD,2022Q4,2022Q4,7070.0000,78041.0000,13643.0000,470.0000,27961.0000,10347.0000,,4016.0000,3216.0000,A
009846,2023-03-31,2023,1,INDL,C,D,STD,EIX,281020107,USD,2023Q1,2023Q1,7210.0000,78854.0000,13670.0000,365.0000,30368.0000,8366.0000,,3966.0000,-90.0000,A
009846,2023-06-30,2023,2,INDL,C,D,STD,EIX,281020107,USD,2023Q2,2023Q2,7416.0000,79551.0000,13815.0000,409.0000,30346.0000,8827.0000,,3964.0000,712.0000,A
009850,2010-03-31,2010,1,INDL,C,D,STD,SO,842587107,USD,2010Q1,2010Q1,5220.1310,52580.0450,15194.8470,494.5080,18097.9520,5515.9030,,4157.3170,738.9600,A
009850,2010-06-30,2010,2,INDL,C,D,STD,SO,842587107,USD,2010Q2,2010Q2,5524.2620,53374.4900,15532.9610,510.1940,18134.5540,5935.4500,,4207.4190,1414.9620,A
009850,2010-09-30,2010,3,INDL,C,D,STD,SO,842587107,USD,2010Q3,2010Q3,6609.4520,54894.7800,16254.9480,817.2380,18198.2250,5994.4120,,5319.9120,3526.6010,A
009850,2010-12-31,2010,4,INDL,C,D,STD,SO,842587107,USD,2010Q4,2010Q4,5883.0000,55032.0000,16202.0000,153.0600,18154.0000,6472.0000,,3771.3520,3991.0000,A
009850,2011-03-31,2011,1,INDL,C,D,STD,SO,842587107,USD,2011Q1,2011Q1,5240.0000,55019.0000,16465.0000,422.0000,18133.0000,6037.0000,,4012.0000,998.0000,A
009850,2011-06-30,2011,2,INDL,C,D,STD,SO,842587107,USD,2011Q2,2011Q2,5502.0000,56023.0000,16982.0000,604.0000,18554.0000,5699.0000,,4521.0000,2389.0000,A
009850,2011-09-30,2011,3,INDL,C,D,STD,SO,842587107,USD,2011Q3,2011Q3,6495.0000,57343.0000,17633.0000,916.0000,18733.0000,5657.0000,,5428.0000,4598.0000,A
009850,2011-12-31,2011,4,INDL,C,D,STD,SO,842587107,USD,2011Q4,2011Q4,6272.0000,59267.0000,17578.0000,261.0000,18647.0000,6577.0000,,3696.0000,5903.0000,A
009850,2012-03-31,2012,1,INDL,C,D,STD,SO,842587107,USD,2012Q1,2012Q1,6041.0000,59874.0000,17699.0000,368.0000,19051.0000,6317.0000,,3604.0000,568.0000,A
009850,2012-06-30,2012,2,INDL,C,D,STD,SO,842587107,USD,2012Q2,2012Q2,6373.0000,60897.0000,18124.0000,623.0000,19459.0000,6088.0000,,4181.0000,1757.0000,A
009850,2012-09-30,2012,3,INDL,C,D,STD,SO,842587107,USD,2012Q3,2012Q3,6696.0000,61963.0000,18639.0000,976.0000,18955.0000,6569.0000,,5049.0000,4044.0000,A
009850,2012-12-31,2012,4,INDL,C,D,STD,SO,842587107,USD,2012Q4,2012Q4,6162.0000,63149.0000,18297.0000,383.0000,19274.0000,7014.0000,,3703.0000,4898.0000,A
009850,2013-03-31,2013,1,INDL,C,D,STD,SO,842587107,USD,2013Q1,2013Q1,5932.0000,63274.0000,18037.0000,81.0000,20223.0000,6439.0000,,3897.0000,737.0000,A
009850,2013-06-30,2013,2,INDL,C,D,STD,SO,842587107,USD,2013Q2,2013Q2,6001.0000,63961.0000,18040.0000,297.0000,19943.0000,7346.0000,,4246.0000,1947.0000,A
009850,2013-09-30,2013,3,INDL,C,D,STD,SO,842587107,USD,2013Q3,2013Q3,5785.0000,64697.0000,18778.0000,852.0000,21053.0000,5704.0000,,5017.0000,4411.0000,A
009850,2013-12-31,2013,4,INDL,C,D,STD,SO,842587107,USD,2013Q4,2013Q4,5599.0000,64546.0000,19008.0000,414.0000,21344.0000,5536.0000,,3927.0000,6097.0000,A
009850,2014-03-31,2014,1,INDL,C,D,STD,SO,842587107,USD,2014Q1,2014Q1,5140.0000,64838.0000,19070.0000,351.0000,22288.0000,4835.0000,,4644.0000,1103.0000,A
009850,2014-06-30,2014,2,INDL,C,D,STD,SO,842587107,USD,2014Q2,2014Q2,5376.0000,66400.0000,19426.0000,611.0000,22121.0000,5974.0000,,4467.0000,2070.0000,A
009850,2014-09-30,2014,3,INDL,C,D,STD,SO,842587107,USD,2014Q3,2014Q3,6258.0000,67654.0000,19857.0000,718.0000,21699.0000,6890.0000,,5339.0000,4687.0000,A
009850,2014-12-31,2014,4,INDL,C,D,STD,SO,842587107,USD,2014Q4,2014Q4,6370.0000,70923.0000,19949.0000,283.0000,20841.0000,8967.0000,,4017.0000,5815.0000,A
009850,2015-03-31,2015,1,INDL,C,D,STD,SO,842587107,USD,2015Q1,2015Q1,6372.0000,71610.0000,20017.0000,508.0000,21093.0000,9185.0000,,4183.0000,913.0000,A
009850,2015-06-30,2015,2,INDL,C,D,STD,SO,842587107,USD,2015Q2,2015Q2,6605.0000,74181.0000,20182.0000,630.0000,22674.0000,8694.0000,,4337.0000,2107.0000,A
009850,2015-09-30,2015,3,INDL,C,D,STD,SO,842587107,USD,2015Q3,2015Q3,6270.0000,75215.0000,20664.0000,958.0000,22326.0000,9689.0000,,5401.0000,5088.0000,A
009850,2015-12-31,2015,4,INDL,C,D,STD,SO,842587107,USD,2015Q4,2015Q4,6526.0000,78318.0000,20592.0000,285.0000,24688.0000,9129.0000,,3568.0000,6274.0000,A
009850,2016-03-31,2016,1,INDL,C,D,STD,SO,842587107,USD,2016Q1,2016Q1,5461.0000,78735.0000,20797.0000,486.0000,26091.0000,7856.0000,,3992.0000,865.0000,A
009850,2016-06-30,2016,2,INDL,C,D,STD,SO,842587107,USD,2016Q2,2016Q2,15149.0000,90873.0000,22015.0000,639.0000,35368.0000,8514.0000,,4459.0000,2115.0000,A
009850,2016-09-30,2016,3,INDL,C,D,STD,SO,842587107,USD,2016Q3,2016Q3,9658.0000,106362.0000,24547.0000,1165.0000,41550.0000,10567.0000,,6264.0000,4262.0000,A
009850,2016-12-31,2016,4,INDL,C,D,STD,SO,842587107,USD,2016Q4,2016Q4,9722.0000,109697.0000,24758.0000,219.0000,42629.0000,12917.0000,,5181.0000,4894.0000,A
009850,2017-03-31,2017,1,INDL,C,D,STD,SO,842587107,USD,2017Q1,2017Q1,8427.0000,109760.0000,25094.0000,654.0000,42786.0000,12284.0000,,5771.0000,897.0000,A
009850,2017-06-30,2017,2,INDL,C,D,STD,SO,842587107,USD,2017Q2,2017Q2,8837.0000,108684.0000,23372.0000,-1360.0000,43885.0000,12751.0000,,5431.0000,2742.0000,A
009850,2017-09-30,2017,3,INDL,C,D,STD,SO,842587107,USD,2017Q3,2017Q3,9202.0000,110315.0000,24082.0000,1101.0000,44042.0000,12603.0000,,6201.0000,5253.0000,A
009850,2017-12-31,2017,4,INDL,C,D,STD,SO,842587107,USD,2017Q4,2017Q4,10072.0000,111005.0000,24167.0000,493.0000,44462.0000,13594.0000,,5628.0000,6395.0000,A
009850,2018-03-31,2018,1,INDL,C,D,STD,SO,842587107,USD,2018Q1,2018Q1,9524.0000,111567.0000,24676.0000,932.0000,44446.0000,13630.0000,,6372.0000,1509.0000,A
009850,2018-06-30,2018,2,INDL,C,D,STD,SO,842587107,USD,2018Q2,2018Q2,11619.0000,112777.0000,23636.0000,-131.0000,42483.0000,14366.0000,,5627.0000,3258.0000,A
009850,2018-09-30,2018,3,INDL,C,D,STD,SO,842587107,USD,2018Q3,2018Q3,9384.0000,111717.0000,24877.0000,1218.0000,41425.0000,12965.0000,,6159.0000,5584.0000,A
009850,2018-12-31,2018,4,INDL,C,D,STD,SO,842587107,USD,2018Q4,2018Q4,9583.0000,116914.0000,24723.0000,265.0000,40736.0000,14286.0000,,5337.0000,6945.0000,A
009850,2019-03-31,2019,1,INDL,C,D,STD,SO,842587107,USD,2019Q1,2019Q1,8709.0000,114096.0000,26437.0000,2055.0000,42177.0000,9919.0000,,5412.0000,744.0000,A
009850,2019-06-30,2019,2,INDL,C,D,STD,SO,842587107,USD,2019Q2,2019Q2,8352.0000,114867.0000,26898.0000,927.0000,41384.0000,10999.0000,,5098.0000,2513.0000,A
009850,2019-09-30,2019,3,INDL,C,D,STD,SO,842587107,USD,2019Q3,2019Q3,9917.0000,117591.0000,27513.0000,1342.0000,43699.0000,10534.0000,,5995.0000,4881.0000,A
009850,2019-12-31,2019,4,INDL,C,D,STD,SO,842587107,USD,2019Q4,2019Q4,9817.0000,118700.0000,27505.0000,405.0000,43413.0000,12546.0000,,4914.0000,5781.0000,A
009850,2020-03-31,2020,1,INDL,C,D,STD,SO,842587107,USD,2020Q1,2020Q1,9430.0000,118852.0000,27725.0000,837.0000,45845.0000,9553.0000,,5018.0000,894.0000,A
009850,2020-06-30,2020,2,INDL,C,D,STD,SO,842587107,USD,2020Q2,2020Q2,9069.0000,119731.0000,27670.0000,617.0000,46749.0000,9334.0000,,4620.0000,2847.0000,A
009850,2020-09-30,2020,3,INDL,C,D,STD,SO,842587107,USD,2020Q3,2020Q3,10574.0000,123158.0000,28289.0000,1281.0000,47151.0000,11750.0000,,5620.0000,5220.0000,A
009850,2020-12-31,2020,4,INDL,C,D,STD,SO,842587107,USD,2020Q4,2020Q4,8617.0000,122935.0000,27972.0000,353.0000,46684.0000,12079.0000,,5117.0000,6696.0000,A
009850,2021-03-31,2021,1,INDL,C,D,STD,SO,842587107,USD,2021Q1,2021Q1,9469.0000,125393.0000,28482.0000,1103.0000,48379.0000,11586.0000,,5910.0000,1242.0000,A
009850,2021-06-30,2021,2,INDL,C,D,STD,SO,842587107,USD,2021Q2,2021Q2,9551.0000,125907.0000,28199.0000,372.0000,49432.0000,11660.0000,,5198.0000,2904.0000,A
009850,2021-09-30,2021,3,INDL,C,D,STD,SO,842587107,USD,2021Q3,2021Q3,9674.0000,127861.0000,28689.0000,1106.0000,50338.0000,11259.0000,,6238.0000,5081.0000,A
009850,2021-12-31,2021,4,INDL,C,D,STD,SO,842587107,USD,2021Q4,2021Q4,8965.0000,127534.0000,27874.0000,-287.0000,51623.0000,10921.0000,,5767.0000,6169.0000,A
009850,2022-03-31,2022,1,INDL,C,D,STD,SO,842587107,USD,2022Q1,2022Q1,9297.0000,128639.0000,28297.0000,987.0000,52154.0000,10434.0000,,6648.0000,1592.0000,A
009850,2022-06-30,2022,2,INDL,C,D,STD,SO,842587107,USD,2022Q2,2022Q2,9781.0000,130769.0000,28731.0000,1085.0000,52668.0000,11487.0000,,7206.0000,3579.0000,A
009850,2022-09-30,2022,3,INDL,C,D,STD,SO,842587107,USD,2022Q3,2022Q3,10363.0000,134005.0000,31239.0000,1484.0000,51820.0000,12801.0000,,8378.0000,5017.0000,A
009850,2022-12-31,2022,4,INDL,C,D,STD,SO,842587107,USD,2022Q4,2022Q4,10416.0000,134891.0000,30408.0000,-139.0000,52044.0000,15724.0000,,7047.0000,6302.0000,A
009850,2023-03-31,2023,1,INDL,C,D,STD,SO,842587107,USD,2023Q1,2023Q1,9555.0000,134756.0000,30528.0000,799.0000,53434.0000,13893.0000,,6480.0000,844.0000,A
009850,2023-06-30,2023,2,INDL,C,D,STD,SO,842587107,USD,2023Q2,2023Q2,10979.0000,137116.0000,30672.0000,823.0000,56490.0000,13240.0000,,5748.0000,2900.0000,A
009882,2010-03-31,2010,1,INDL,C,D,STD,LUV,844741108,USD,2010Q1,2010Q1,3621.0000,14530.0000,5537.0000,11.0000,3305.0000,2917.0000,6076.0000,2630.0000,373.0000,A
009882,2010-06-30,2010,2,INDL,C,D,STD,LUV,844741108,USD,2010Q2,2010Q2,3971.0000,14987.0000,5548.0000,112.0000,3324.0000,3338.0000,6101.0000,3168.0000,913.0000,A
009882,2010-09-30,2010,3,INDL,C,D,STD,LUV,844741108,USD,2010Q3,2010Q3,4042.0000,15143.0000,5950.0000,205.0000,3350.0000,3187.0000,6006.0000,3192.0000,1292.0000,A
009882,2010-12-31,2010,4,INDL,C,D,STD,LUV,844741108,USD,2010Q4,2010Q4,4279.0000,15463.0000,6237.0000,131.0000,2875.0000,3305.0000,5921.0000,3114.0000,1561.0000,A
009882,2011-03-31,2011,1,INDL,C,D,STD,LUV,844741108,USD,2011Q1,2011Q1,5329.0000,16414.0000,6587.0000,5.0000,2428.0000,4358.0000,5469.0000,3103.0000,965.0000,A
009882,2011-06-30,2011,2,INDL,C,D,STD,LUV,844741108,USD,2011Q2,2011Q2,5421.0000,18945.0000,7202.0000,161.0000,3242.0000,5318.0000,6425.0000,4135.0000,1202.0000,A
009882,2011-09-30,2011,3,INDL,C,D,STD,LUV,844741108,USD,2011Q3,2011Q3,4594.0000,17885.0000,6485.0000,-140.0000,3220.0000,5320.0000,6080.0000,4312.0000,985.0000,A
009882,2011-12-31,2011,4,INDL,C,D,STD,LUV,844741108,USD,2011Q4,2011Q4,4345.0000,18068.0000,6877.0000,152.0000,3107.0000,4533.0000,6658.0000,4108.0000,1385.0000,A
