PERMNO,date,TICKER,PRC,VOL
61399,2018-11-01,LOW,97.44000,4626921
61399,2018-11-02,LOW,96.82000,4535542
61399,2018-11-05,LOW,97.07000,3309702
61399,2018-11-06,LOW,97.51000,2432422
61399,2018-11-07,LOW,100.60000,6632574
61399,2018-11-08,LOW,99.47000,4918554
61399,2018-11-09,LOW,96.82000,5187005
61399,2018-11-12,LOW,95.65000,6183608
61399,2018-11-13,LOW,95.59000,5196803
61399,2018-11-14,LOW,94.91000,4381078
61399,2018-11-15,LOW,93.68000,6747672
61399,2018-11-16,LOW,93.25000,4090629
61399,2018-11-19,LOW,91.35000,5898011
61399,2018-11-20,LOW,86.18000,10061223
61399,2018-11-21,LOW,88.37000,7344492
61399,2018-11-23,LOW,87.81000,3008423
61399,2018-11-26,LOW,89.31000,5151067
61399,2018-11-27,LOW,91.64000,5608121
61399,2018-11-28,LOW,93.69000,6964007
61399,2018-11-29,LOW,93.20000,5398758
61399,2018-11-30,LOW,94.37000,6881030
61399,2018-12-03,LOW,94.29000,5645515
61399,2018-12-04,LOW,90.33000,6113975
61399,2018-12-06,LOW,90.95000,5954334
61399,2018-12-07,LOW,89.40000,4968607
61399,2018-12-10,LOW,89.43000,3262664
61399,2018-12-11,LOW,89.48000,4137023
61399,2018-12-12,LOW,92.11000,10837472
61399,2018-12-13,LOW,94.29000,7984556
61399,2018-12-14,LOW,93.36000,7103869
61399,2018-12-17,LOW,90.45000,6047694
61399,2018-12-18,LOW,91.46000,4574542
61399,2018-12-19,LOW,90.33000,5188759
61399,2018-12-20,LOW,89.16000,6819303
61399,2018-12-21,LOW,87.64000,8070292
61399,2018-12-24,LOW,85.96000,3121748
61399,2018-12-26,LOW,91.04000,4335176
61399,2018-12-27,LOW,91.86000,4700375
61399,2018-12-28,LOW,91.87000,3825342
61399,2018-12-31,LOW,92.36000,4034076
61399,2019-01-02,LOW,92.27000,4198179
61399,2019-01-03,LOW,91.17000,3798939
61399,2019-01-04,LOW,93.87000,4107428
61399,2019-01-07,LOW,95.65000,4884982
61399,2019-01-08,LOW,97.63000,4663534
61399,2019-01-09,LOW,97.03000,5692269
61399,2019-01-10,LOW,95.98000,4494025
61399,2019-01-11,LOW,97.30000,3682128
61399,2019-01-14,LOW,96.91000,2931597
61399,2019-01-15,LOW,94.91000,4921960
61399,2019-01-16,LOW,93.96000,4579155
61399,2019-01-17,LOW,92.05000,6947589
61399,2019-01-18,LOW,94.98000,7206610
61399,2019-01-22,LOW,91.56000,5950010
61399,2019-01-23,LOW,91.83000,4842288
61399,2019-01-24,LOW,91.80000,4047279
61399,2019-01-25,LOW,93.82000,4751469
61399,2019-01-28,LOW,93.15000,3631915
61399,2019-01-29,LOW,93.43000,3125622
61399,2019-01-30,LOW,95.75000,4965948
61399,2019-01-31,LOW,96.16000,5400491
61399,2019-02-01,LOW,97.11000,5324106
61399,2019-02-04,LOW,97.87000,2801388
61399,2019-02-05,LOW,98.10000,3667013
61399,2019-02-06,LOW,97.19000,2952581
61399,2019-02-07,LOW,96.88000,3990230
61399,2019-02-08,LOW,97.17000,6217683
61399,2019-02-11,LOW,96.88000,3045635
61399,2019-02-12,LOW,99.47000,3553232
61399,2019-02-13,LOW,101.46000,6576398
61399,2019-02-14,LOW,101.51000,3009756
61399,2019-02-15,LOW,104.24000,4666066
61399,2019-02-19,LOW,105.06000,3342913
61399,2019-02-20,LOW,105.66000,3328342
61399,2019-02-21,LOW,105.52000,3395690
61399,2019-02-22,LOW,106.27000,2734640
61399,2019-02-25,LOW,105.01000,4665053
61399,2019-02-26,LOW,105.03000,7954659
61399,2019-02-27,LOW,107.62000,8874709
61399,2019-02-28,LOW,105.09000,8144298
61399,2019-03-01,LOW,103.96000,4655308
61399,2019-03-04,LOW,103.19000,4015273
61399,2019-03-05,LOW,103.01000,3460089
61399,2019-03-06,LOW,102.34000,2730650
61399,2019-03-07,LOW,100.71000,4704816
61399,2019-03-08,LOW,99.33000,6181344
61399,2019-03-11,LOW,100.40000,4598900
61399,2019-03-12,LOW,100.86000,4928430
61399,2019-03-13,LOW,101.17000,6268161
61399,2019-03-14,LOW,100.81000,5393351
61399,2019-03-15,LOW,100.14000,6677537
61399,2019-03-18,LOW,101.88000,4471414
61399,2019-03-19,LOW,103.45000,5801512
61399,2019-03-20,LOW,103.59000,4636046
61399,2019-03-21,LOW,106.35000,4835255
61399,2019-03-22,LOW,104.95000,4106779
61399,2019-03-25,LOW,106.03000,3994856
61399,2019-03-26,LOW,105.96000,4633318
61399,2019-03-27,LOW,107.39000,4230065
61399,2019-03-28,LOW,108.37000,4099864
61399,2019-03-29,LOW,109.47000,5318752
61399,2019-04-01,LOW,108.93000,10407975
61399,2019-04-02,LOW,109.91000,3722366
61399,2019-04-03,LOW,111.93000,4127297
61399,2019-04-04,LOW,113.32000,3007758
61399,2019-04-05,LOW,114.98000,3776837
61399,2019-04-08,LOW,115.79000,4988121
61399,2019-04-09,LOW,113.14000,3694398
61399,2019-04-10,LOW,113.76000,4434937
61399,2019-04-11,LOW,115.13000,2540552
61399,2019-04-12,LOW,116.26000,3214092
61399,2019-04-15,LOW,117.18000,3110819
61399,2019-04-16,LOW,117.03000,2687929
61399,2019-04-17,LOW,117.12000,3874731
61399,2019-04-18,LOW,113.74000,6321446
61399,2019-04-22,LOW,113.43000,4674338
61399,2019-04-23,LOW,113.54000,4033892
61399,2019-04-24,LOW,113.97000,2940168
61399,2019-04-25,LOW,113.60000,4164774
61399,2019-04-26,LOW,112.48000,4064586
61399,2019-04-29,LOW,112.22000,3186888
61399,2019-04-30,LOW,113.14000,3367106
61399,2019-05-01,LOW,110.70000,2953077
61399,2019-05-02,LOW,112.11000,3206036
61399,2019-05-03,LOW,112.36000,2575243
61399,2019-05-06,LOW,111.35000,2730551
61399,2019-05-07,LOW,107.12000,4885507
61399,2019-05-08,LOW,106.73000,3366516
61399,2019-05-09,LOW,106.29000,2919723
61399,2019-05-10,LOW,106.64000,3795277
61399,2019-05-13,LOW,104.66000,4714889
61399,2019-05-14,LOW,105.75000,2961971
61399,2019-05-15,LOW,107.62000,5104231
61399,2019-05-16,LOW,108.59000,2860528
61399,2019-05-17,LOW,109.02000,3712866
61399,2019-05-20,LOW,109.20000,4452366
61399,2019-05-21,LOW,111.10000,6415472
61399,2019-05-22,LOW,97.94000,22721534
61399,2019-05-23,LOW,94.80000,12687503
61399,2019-05-24,LOW,95.37000,7096188
61399,2019-05-28,LOW,91.87000,11747167
61399,2019-05-29,LOW,93.23000,9281782
61399,2019-05-30,LOW,93.88000,5709933
61399,2019-05-31,LOW,93.28000,6530391
61399,2019-06-03,LOW,93.84000,8393931
61399,2019-06-04,LOW,96.83000,5560500
61399,2019-06-05,LOW,96.25000,5137114
61399,2019-06-06,LOW,96.24000,4569636
61399,2019-06-07,LOW,96.76000,3974720
61399,2019-06-10,LOW,96.31000,5789543
61399,2019-06-11,LOW,96.35000,3256229
61399,2019-06-12,LOW,96.33000,2878911
61399,2019-06-13,LOW,98.62000,3617561
61399,2019-06-14,LOW,99.63000,4437205
61399,2019-06-17,LOW,100.08000,4212725
61399,2019-06-18,LOW,99.31000,3960933
61399,2019-06-19,LOW,98.73000,5558055
61399,2019-06-20,LOW,101.44000,5355382
61399,2019-06-21,LOW,100.84000,7188197
61399,2019-06-24,LOW,99.02000,4920158
61399,2019-06-25,LOW,98.22000,4767924
61399,2019-06-26,LOW,99.24000,4399905
61399,2019-06-27,LOW,99.36000,3395753
61399,2019-06-28,LOW,100.91000,4298887
61399,2019-07-01,LOW,102.20000,4073827
61399,2019-07-02,LOW,102.69000,2560358
61399,2019-07-03,LOW,103.15000,1851187
61399,2019-07-05,LOW,104.22000,2536419
61399,2019-07-08,LOW,104.66000,3882856
61399,2019-07-09,LOW,104.86000,3719691
61399,2019-07-10,LOW,103.08000,4302209
61399,2019-07-11,LOW,104.87000,2977779
61399,2019-07-12,LOW,107.40000,4814239
61399,2019-07-15,LOW,107.97000,4492340
61399,2019-07-16,LOW,106.50000,4722809
61399,2019-07-17,LOW,104.93000,5159198
61399,2019-07-18,LOW,103.75000,5149568
61399,2019-07-19,LOW,102.50000,4190920
61399,2019-07-22,LOW,102.55000,4501160
61399,2019-07-23,LOW,102.60000,5064163
61399,2019-07-24,LOW,102.80000,5989181
61399,2019-07-25,LOW,102.05000,4215087
61399,2019-07-26,LOW,103.53000,4785832
61399,2019-07-29,LOW,103.96000,3909648
61399,2019-07-30,LOW,103.77000,3981449
61399,2019-07-31,LOW,101.40000,5533366
61399,2019-08-01,LOW,99.49000,5469572
61399,2019-08-02,LOW,99.23000,3917864
61399,2019-08-05,LOW,97.04000,4685062
61399,2019-08-06,LOW,97.92000,4167823
61399,2019-08-07,LOW,98.38000,3686654
61399,2019-08-08,LOW,100.47000,3495843
61399,2019-08-09,LOW,98.55000,5370930
61399,2019-08-12,LOW,96.08000,2878757
61399,2019-08-13,LOW,96.58000,5133010
61399,2019-08-14,LOW,93.59000,5746305
61399,2019-08-15,LOW,93.38000,4745131
61399,2019-08-16,LOW,93.92000,4368316
61399,2019-08-19,LOW,95.05000,7211985
61399,2019-08-20,LOW,97.87000,9301559
61399,2019-08-21,LOW,108.00000,19756401
61399,2019-08-22,LOW,108.16000,7264735
61399,2019-08-23,LOW,106.39000,5520765
61399,2019-08-26,LOW,106.40000,4720441
61399,2019-08-27,LOW,106.04000,3722670
61399,2019-08-28,LOW,108.18000,4188054
61399,2019-08-29,LOW,112.59000,5997472
61399,2019-08-30,LOW,112.20000,4611660
61399,2019-09-03,LOW,111.18000,3893604
61399,2019-09-04,LOW,111.92000,4114047
61399,2019-09-05,LOW,114.21000,3662707
61399,2019-09-06,LOW,114.71000,3462662
61399,2019-09-09,LOW,114.79000,3782239
61399,2019-09-10,LOW,115.28000,4771653
61399,2019-09-11,LOW,113.49000,4073659
61399,2019-09-12,LOW,113.88000,3471363
61399,2019-09-13,LOW,113.36000,3476547
61399,2019-09-16,LOW,112.63000,2433439
61399,2019-09-17,LOW,112.73000,2833220
61399,2019-09-18,LOW,112.60000,2358126
61399,2019-09-19,LOW,111.87000,2425078
61399,2019-09-20,LOW,110.96000,6261592
61399,2019-09-23,LOW,110.44000,5644597
61399,2019-09-24,LOW,110.02000,3947625
61399,2019-09-25,LOW,110.75000,2915149
61399,2019-09-26,LOW,110.72000,3993389
61399,2019-09-27,LOW,109.54000,3939603
61399,2019-09-30,LOW,109.96000,4028065
61399,2019-10-01,LOW,109.52000,3969748
61399,2019-10-02,LOW,106.35000,5055502
61399,2019-10-03,LOW,106.37000,5027743
61399,2019-10-04,LOW,107.42000,4323319
61399,2019-10-07,LOW,108.23000,3690282
61399,2019-10-08,LOW,106.50000,3385135
61399,2019-10-09,LOW,106.30000,3228483
61399,2019-10-10,LOW,108.19000,3301010
61399,2019-10-11,LOW,110.81000,4511822
61399,2019-10-14,LOW,110.67000,2156990
61399,2019-10-15,LOW,112.42000,3346517
61399,2019-10-16,LOW,112.33000,2915472
61399,2019-10-17,LOW,112.60000,2711541
61399,2019-10-18,LOW,112.84000,3713073
61399,2019-10-21,LOW,111.95000,2907836
61399,2019-10-22,LOW,112.47000,3655344
61399,2019-10-23,LOW,111.51000,2261579
61399,2019-10-24,LOW,110.87000,2167238
61399,2019-10-25,LOW,111.58000,2260022
61399,2019-10-28,LOW,111.64000,2489342
61399,2019-10-29,LOW,109.53000,3034818
61399,2019-10-30,LOW,111.28000,3064933
61399,2019-10-31,LOW,111.61000,3413101
61399,2019-11-01,LOW,112.95000,2801801
61399,2019-11-04,LOW,112.62000,2517961
61399,2019-11-05,LOW,112.20000,2360415
61399,2019-11-06,LOW,112.67000,3229238
61399,2019-11-07,LOW,112.60000,2656481
61399,2019-11-08,LOW,114.00000,2792509
61399,2019-11-11,LOW,114.45000,2936827
61399,2019-11-12,LOW,114.32000,4174632
61399,2019-11-13,LOW,112.85000,4331526
61399,2019-11-14,LOW,114.54000,2852445
61399,2019-11-15,LOW,115.52000,3623193
61399,2019-11-18,LOW,115.02000,5513349
61399,2019-11-19,LOW,113.40000,7160251
61399,2019-11-20,LOW,117.83000,16114964
61399,2019-11-21,LOW,117.02000,5747806
61399,2019-11-22,LOW,118.20000,4473303
61399,2019-11-25,LOW,117.00000,4468956
61399,2019-11-26,LOW,117.78000,4752658
61399,2019-11-27,LOW,118.46000,2947744
61399,2019-11-29,LOW,117.31000,1596032
61399,2019-12-02,LOW,116.00000,3324769
61399,2019-12-03,LOW,114.55000,5149269
61399,2019-12-04,LOW,115.46000,4147399
61399,2019-12-05,LOW,115.58000,2651218
61399,2019-12-06,LOW,116.28000,2463219
61399,2019-12-09,LOW,117.87000,2628654
61399,2019-12-10,LOW,116.48000,2561763
61399,2019-12-11,LOW,117.66000,3611154
61399,2019-12-12,LOW,118.20000,2533231
61399,2019-12-13,LOW,118.50000,3119506
61399,2019-12-16,LOW,120.08000,3749106
61399,2019-12-17,LOW,119.32000,3534180
61399,2019-12-18,LOW,119.31000,3309526
61399,2019-12-19,LOW,120.21000,4501980
61399,2019-12-20,LOW,119.73000,5996119
61399,2019-12-23,LOW,119.59000,3190548
61399,2019-12-24,LOW,119.77000,1126013
61399,2019-12-26,LOW,119.73000,1714839
61399,2019-12-27,LOW,120.23000,2419847
61399,2019-12-30,LOW,120.05000,2327858
61399,2019-12-31,LOW,119.76000,2651251
61399,2020-01-02,LOW,120.46000,2788927
61399,2020-01-03,LOW,119.60000,2774182
61399,2020-01-06,LOW,120.35000,3636175
61399,2020-01-07,LOW,119.63000,4221371
61399,2020-01-08,LOW,121.53000,4030145
61399,2020-01-09,LOW,122.05000,2932420
61399,2020-01-10,LOW,121.00000,2391285
61399,2020-01-13,LOW,121.05000,3817242
61399,2020-01-14,LOW,120.07000,3823426
61399,2020-01-15,LOW,119.52000,3673751
61399,2020-01-16,LOW,119.27000,3780956
61399,2020-01-17,LOW,122.36000,5913778
61399,2020-01-21,LOW,120.93000,3478130
61399,2020-01-22,LOW,121.91000,4843517
61399,2020-01-23,LOW,122.71000,3365431
61399,2020-01-24,LOW,120.23000,3670596
61399,2020-01-27,LOW,119.76000,3497366
61399,2020-01-28,LOW,121.15000,3228550
61399,2020-01-29,LOW,120.42000,2566974
61399,2020-01-30,LOW,119.72000,3471763
61399,2020-01-31,LOW,116.24000,4370319
61399,2020-02-03,LOW,117.18000,3979612
61399,2020-02-04,LOW,119.35000,4119670
61399,2020-02-05,LOW,122.13000,3215539
61399,2020-02-06,LOW,121.51000,2469155
61399,2020-02-07,LOW,121.48000,2068771
61399,2020-02-10,LOW,121.21000,2976076
61399,2020-02-11,LOW,123.03000,2316260
61399,2020-02-12,LOW,125.03000,2727460
61399,2020-02-13,LOW,124.77000,2532130
61399,2020-02-14,LOW,125.42000,2774739
61399,2020-02-18,LOW,123.23000,3430099
61399,2020-02-19,LOW,123.44000,3170623
61399,2020-02-20,LOW,126.57000,4696018
61399,2020-02-21,LOW,125.31000,3861552
61399,2020-02-24,LOW,122.91000,5399788
61399,2020-02-25,LOW,118.52000,6522646
61399,2020-02-26,LOW,113.30000,12740485
61399,2020-02-27,LOW,107.62000,8830090
61399,2020-02-28,LOW,106.57000,9987816
61399,2020-03-02,LOW,111.04000,8793951
61399,2020-03-03,LOW,108.56000,8337606
61399,2020-03-04,LOW,113.29000,5207114
61399,2020-03-05,LOW,107.52000,6619108
61399,2020-03-06,LOW,105.31000,7887195
61399,2020-03-09,LOW,94.22000,8188181
61399,2020-03-10,LOW,104.02000,9289533
61399,2020-03-11,LOW,99.15000,6206639
61399,2020-03-12,LOW,89.92000,9903372
61399,2020-03-13,LOW,96.49000,10007076
61399,2020-03-16,LOW,72.59000,14770819
61399,2020-03-17,LOW,73.79000,15323893
61399,2020-03-18,LOW,65.02000,11133924
61399,2020-03-19,LOW,69.87000,12141236
61399,2020-03-20,LOW,66.36000,11541390
61399,2020-03-23,LOW,67.80000,9594423
61399,2020-03-24,LOW,77.30000,9004114
61399,2020-03-25,LOW,83.72000,9907535
61399,2020-03-26,LOW,88.11000,10105795
61399,2020-03-27,LOW,86.98000,6885783
61399,2020-03-30,LOW,88.71000,5717052
61399,2020-03-31,LOW,86.05000,5526239
61399,2020-04-01,LOW,80.42000,8115372
61399,2020-04-02,LOW,82.86000,8246667
61399,2020-04-03,LOW,82.20000,6448510
61399,2020-04-06,LOW,88.77000,9422337
61399,2020-04-07,LOW,90.96000,7854933
61399,2020-04-08,LOW,94.35000,4715922
61399,2020-04-09,LOW,95.31000,6543908
61399,2020-04-13,LOW,95.20000,5489697
61399,2020-04-14,LOW,99.07000,5654981
61399,2020-04-15,LOW,94.34000,7379578
61399,2020-04-16,LOW,92.44000,9034704
61399,2020-04-17,LOW,97.10000,7136331
61399,2020-04-20,LOW,95.13000,5271887
61399,2020-04-21,LOW,92.62000,5541463
61399,2020-04-22,LOW,94.95000,4772293
61399,2020-04-23,LOW,94.90000,4096215
61399,2020-04-24,LOW,98.75000,5432695
61399,2020-04-27,LOW,101.97000,5336463
61399,2020-04-28,LOW,103.52000,5588369
61399,2020-04-29,LOW,106.16000,5205478
61399,2020-04-30,LOW,104.75000,4814059
61399,2020-05-01,LOW,104.46000,3811309
61399,2020-05-04,LOW,107.35000,4088055
61399,2020-05-05,LOW,110.15000,5237018
61399,2020-05-06,LOW,109.62000,4435194
61399,2020-05-07,LOW,111.92000,3207222
61399,2020-05-08,LOW,114.23000,3951912
61399,2020-05-11,LOW,113.39000,3863707
61399,2020-05-12,LOW,111.24000,3685234
61399,2020-05-13,LOW,110.43000,6643319
61399,2020-05-14,LOW,110.39000,6097865
61399,2020-05-15,LOW,113.78000,8950421
61399,2020-05-18,LOW,116.73000,7741506
61399,2020-05-19,LOW,116.87000,7040980
61399,2020-05-20,LOW,116.99000,19289694
61399,2020-05-21,LOW,120.64000,9727918
61399,2020-05-22,LOW,122.25000,6064702
61399,2020-05-26,LOW,123.59000,7683963
61399,2020-05-27,LOW,128.00999,7615454
61399,2020-05-28,LOW,128.12000,8011337
61399,2020-05-29,LOW,130.35001,7402414
61399,2020-06-01,LOW,129.32001,5141545
61399,2020-06-02,LOW,131.98000,6023238
61399,2020-06-03,LOW,132.84000,4585179
61399,2020-06-04,LOW,128.67999,7448654
61399,2020-06-05,LOW,130.97000,5550395
61399,2020-06-08,LOW,130.81000,4951579
61399,2020-06-09,LOW,129.57001,4472629
61399,2020-06-10,LOW,130.10001,3708386
61399,2020-06-11,LOW,123.94000,5998558
61399,2020-06-12,LOW,126.05000,4463104
61399,2020-06-15,LOW,127.73000,5063425
61399,2020-06-16,LOW,131.74001,5024975
61399,2020-06-17,LOW,135.64999,7238823
61399,2020-06-18,LOW,134.55000,3898088
61399,2020-06-19,LOW,133.83000,6684331
61399,2020-06-22,LOW,134.72000,3449218
61399,2020-06-23,LOW,134.28000,3384224
61399,2020-06-24,LOW,131.98000,4150138
61399,2020-06-25,LOW,131.77000,4022797
61399,2020-06-26,LOW,129.41000,5710869
61399,2020-06-29,LOW,133.52000,3327977
61399,2020-06-30,LOW,135.12000,4462362
61399,2020-07-01,LOW,135.63000,4802519
61399,2020-07-02,LOW,135.71001,3523089
61399,2020-07-06,LOW,135.75999,3698717
61399,2020-07-07,LOW,135.02000,2991690
61399,2020-07-08,LOW,135.75000,2754018
61399,2020-07-09,LOW,135.61000,3397972
61399,2020-07-10,LOW,137.42999,3252341
61399,2020-07-13,LOW,136.55000,4227187
61399,2020-07-14,LOW,140.06000,4360894
61399,2020-07-15,LOW,141.22000,3496199
61399,2020-07-16,LOW,142.75000,4125056
61399,2020-07-17,LOW,144.39000,3901389
61399,2020-07-20,LOW,144.10001,2769027
61399,2020-07-21,LOW,145.00000,2628433
61399,2020-07-22,LOW,148.53999,4612952
61399,2020-07-23,LOW,146.50000,3664786
61399,2020-07-24,LOW,147.03000,3740089
61399,2020-07-27,LOW,149.12000,2791065
61399,2020-07-28,LOW,147.71001,3571838
61399,2020-07-29,LOW,148.71001,2732768
61399,2020-07-30,LOW,149.20000,2575043
61399,2020-07-31,LOW,148.91000,3928596
61399,2020-08-03,LOW,150.27000,3137355
61399,2020-08-04,LOW,149.67000,2381645
61399,2020-08-05,LOW,150.25999,3050364
61399,2020-08-06,LOW,151.19000,2450175
61399,2020-08-07,LOW,152.78000,2904970
61399,2020-08-10,LOW,153.72000,3065394
61399,2020-08-11,LOW,153.87000,3722973
61399,2020-08-12,LOW,156.63000,3792902
61399,2020-08-13,LOW,155.70000,2272323
61399,2020-08-14,LOW,154.34000,3404870
61399,2020-08-17,LOW,158.41000,5159599
61399,2020-08-18,LOW,157.91000,5741440
61399,2020-08-19,LOW,158.28000,9727137
61399,2020-08-20,LOW,158.58000,4288539
61399,2020-08-21,LOW,161.72000,4568809
61399,2020-08-24,LOW,165.63000,4872703
61399,2020-08-25,LOW,165.92000,3490852
61399,2020-08-26,LOW,170.39000,5319007
61399,2020-08-27,LOW,166.31000,4425020
61399,2020-08-28,LOW,165.50999,3291367
61399,2020-08-31,LOW,164.69000,3421317
61399,2020-09-01,LOW,167.59000,4285439
61399,2020-09-02,LOW,170.49001,4262700
61399,2020-09-03,LOW,161.52000,5734405
61399,2020-09-04,LOW,156.39000,6303827
61399,2020-09-08,LOW,153.74001,4892810
61399,2020-09-09,LOW,159.53000,4382558
61399,2020-09-10,LOW,158.33000,4129178
61399,2020-09-11,LOW,161.89000,4870777
61399,2020-09-14,LOW,165.19000,3583326
61399,2020-09-15,LOW,169.03000,3998096
61399,2020-09-16,LOW,166.71001,3815603
61399,2020-09-17,LOW,163.78000,3717813
61399,2020-09-18,LOW,160.10001,5485112
61399,2020-09-21,LOW,159.60001,3929497
61399,2020-09-22,LOW,161.55000,3526263
61399,2020-09-23,LOW,158.61000,3245543
61399,2020-09-24,LOW,158.52000,3889008
61399,2020-09-25,LOW,159.55000,2828842
61399,2020-09-28,LOW,162.59000,2815732
61399,2020-09-29,LOW,162.25999,2212820
61399,2020-09-30,LOW,165.86000,4198617
61399,2020-10-01,LOW,167.17000,2677248
61399,2020-10-02,LOW,166.49001,2026575
61399,2020-10-05,LOW,168.53999,2437416
61399,2020-10-06,LOW,164.99001,2765645
61399,2020-10-07,LOW,168.47000,2587682
61399,2020-10-08,LOW,170.87000,3105667
61399,2020-10-09,LOW,173.23000,4594018
61399,2020-10-12,LOW,172.73000,3377890
61399,2020-10-13,LOW,175.33000,2987766
61399,2020-10-14,LOW,173.61000,3476180
61399,2020-10-15,LOW,176.14999,3632100
61399,2020-10-16,LOW,177.70000,3879396
61399,2020-10-19,LOW,175.13000,4073635
61399,2020-10-20,LOW,177.09000,3604505
61399,2020-10-21,LOW,174.50000,3431813
61399,2020-10-22,LOW,171.25000,3267591
61399,2020-10-23,LOW,172.14000,2963323
61399,2020-10-26,LOW,168.13000,4380849
61399,2020-10-27,LOW,165.14000,4425735
61399,2020-10-28,LOW,161.42000,4947684
61399,2020-10-29,LOW,160.75000,3697758
61399,2020-10-30,LOW,158.10001,3949225
61399,2020-11-02,LOW,160.23000,2978889
61399,2020-11-03,LOW,164.64999,2908208
61399,2020-11-04,LOW,168.22000,5006468
61399,2020-11-05,LOW,169.25000,4088125
61399,2020-11-06,LOW,168.52000,2673017
61399,2020-11-09,LOW,153.45000,10765248
61399,2020-11-10,LOW,155.71001,5925070
61399,2020-11-11,LOW,158.00000,4551682
61399,2020-11-12,LOW,157.98000,3894652
61399,2020-11-13,LOW,159.23000,4079036
61399,2020-11-16,LOW,161.89999,5005435
61399,2020-11-17,LOW,159.86000,5642100
61399,2020-11-18,LOW,146.74001,18087832
61399,2020-11-19,LOW,149.60001,9393703
61399,2020-11-20,LOW,149.92999,6015151
61399,2020-11-23,LOW,153.67000,6987844
61399,2020-11-24,LOW,154.96001,7192821
61399,2020-11-25,LOW,154.88000,5228333
61399,2020-11-27,LOW,154.67000,2081323
61399,2020-11-30,LOW,155.82001,7292382
61399,2020-12-01,LOW,153.39999,6105759
61399,2020-12-02,LOW,151.81000,5133113
61399,2020-12-03,LOW,151.97000,4870135
61399,2020-12-04,LOW,150.00000,4709070
61399,2020-12-07,LOW,151.99001,7306753
61399,2020-12-08,LOW,151.24001,6737305
61399,2020-12-09,LOW,160.13000,11093278
61399,2020-12-10,LOW,160.22000,6647403
61399,2020-12-11,LOW,157.82001,5292644
61399,2020-12-14,LOW,160.09000,4654327
61399,2020-12-15,LOW,163.33000,4766801
61399,2020-12-16,LOW,163.20000,4443487
61399,2020-12-17,LOW,163.53999,4471539
